NIE,G1-MAT1,G1-MAT2,G1-MAT3,G1-MAT4,G1-MAT5,G1-MAT6,G1-MAT7,G1-MAT8,G1-MAT9,G1-MAT10,G1-MAT11,G1-MAT12,G1-MAT13,G1-MAT14,G1-MAT15,G1-MAT16,G1-MAT17,G1-MAT18,G1-MAT19,G1-MAT20,G1-MAT21,G1-MAT22,G1-MAT23,G1-MAT24,G1-MAT25
19985772,D,C,B,A,A,C,B,B,B,C,C,A,A,A,B,D,C,C,B,C,D,A,C,B,B
19887291,D,A,C,B,C,C,C,D,A,C,D,B,D,D,D,A,A,C,C,B,D,B,D,B,B
19856732,B,C,D,D,C,C,D,B,C,C,D,D,C,D,B,D,C,D,D,B,D,D,B,D,D
5583980,B,D,A,C,B,C,C,C,A,C,A,B,C,D,D,B,B,D,A,D,A,B,D,A,C
5105641,D,A,A,A,A,B,D,A,A,C,A,D,B,C,B,D,A,A,A,A,B,A,B,B,A
5786393,D,A,A,D,B,A,B,C,D,B,D,D,A,B,B,B,B,D,B,C,D,D,C,C,B
20000999,A,B,C,B,B,C,C,B,B,B,C,C,B,B,B,A,A,D,A,C,A,A,C,A,B
19888138,B,A,A,B,C,D,D,C,D,B,D,A,A,B,B,D,B,B,C,B,D,A,C,C,B
20152475,B,C,D,B,A,C,D,D,B,C,C,B,A,C,C,B,A,C,A,A,C,A,C,D,B
20233730,B,C,D,D,B,C,A,B,A,D,D,C,A,A,B,A,A,D,C,C,D,A,C,C,B
4960132,C,B,D,C,A,A,A,B,C,C,C,B,C,C,C,B,A,C,B,B,A,C,C,C,B
20062276,B,A,B,B,A,C,C,D,D,B,C,C,B,B,B,B,A,C,C,B,C,A,C,B,B
2689422,A,A,C,B,A,B,A,B,A,B,B,A,C,B,A,C,B,C,C,A,B,A,A,A,C
19770269,A,A,D,B,A,C,C,B,D,C,C,C,D,A,B,D,A,A,D,C,D,D,C,A,B
5331100,A,C,C,A,A,B,A,A,A,A,B,A,A,B,A,A,A,A,D,A,D,C,A,D,A
19985802,B,C,D,B,A,C,B,B,A,B,D,C,C,A,B,A,B,C,B,C,D,A,C,C,B
19970025,C,A,A,D,A,A,C,D,A,C,D,B,D,C,B,D,C,C,B,C,A,A,D,B,B
5068349,B,B,B,C,D,A,D,A,B,D,A,D,C,C,C,B,C,D,A,B,B,C,D,D,B
19997128,B,B,B,B,A,C,A,B,C,C,B,C,B,B,A,B,B,C,A,A,C,C,B,B,C
19722037,B,C,C,B,B,C,B,B,B,C,B,D,B,D,B,A,C,B,C,B,A,B,A,A,C
20255842,D,B,A,A,A,D,D,D,D,A,A,C,A,A,B,C,A,B,B,C,A,A,A,B,B
20066009,B,C,D,C,A,A,B,B,A,C,D,A,A,D,B,C,B,C,A,C,D,A,C,C,B
5583679,A,C,D,B,A,C,A,B,A,C,D,C,A,C,B,A,D,C,B,C,D,A,C,B,B
20005026,B,A,D,A,A,C,C,D,A,C,D,D,A,A,B,D,C,C,B,B,D,A,C,C,D
19890820,B,C,D,B,A,C,A,B,A,D,D,C,A,A,B,A,C,D,C,C,D,A,C,C,B
19760615,D,D,B,B,D,B,B,B,D,B,A,C,D,C,C,C,C,D,C,D,A,D,B,A,A
20086370,B,B,C,B,C,C,B,B,C,B,C,D,D,B,B,D,C,B,A,B,B,B,C,C,A
5616722,B,C,D,D,A,C,D,B,A,B,D,C,C,B,B,D,A,C,C,C,D,A,C,D,B
5102745,C,B,C,D,B,B,C,B,D,B,D,C,A,B,A,D,A,A,B,D,D,A,C,D,C
10272487,D,A,D,B,A,C,C,A,B,C,C,C,D,A,B,A,A,C,C,C,D,A,C,B,B
19750294,B,B,A,B,B,A,B,D,B,C,B,B,C,B,A,D,A,B,D,D,A,C,B,A,C
2694538,D,A,B,D,D,D,C,D,A,C,D,B,D,B,B,B,C,C,C,C,B,B,C,B,C
19981156,A,B,A,D,B,B,A,D,B,B,B,D,B,B,B,C,C,B,B,D,A,B,C,B,A
19885480,A,C,B,B,B,C,B,C,D,B,A,D,D,B,D,C,C,B,A,C,B,A,C,D,C
2775816,D,D,D,C,A,A,C,B,D,D,C,B,C,C,B,D,C,A,A,C,A,A,C,B,C
10343211,B,A,B,A,A,D,A,D,C,C,D,A,B,B,A,D,C,D,B,B,C,A,C,B,D
19787570,D,A,A,A,A,A,C,A,A,D,D,B,B,A,B,B,A,A,A,C,D,A,C,D,D
19717999,B,C,D,B,A,C,A,D,A,D,D,C,A,A,B,A,A,D,C,C,D,A,C,B,B
19992683,B,C,D,C,C,A,D,D,B,B,D,D,D,B,C,C,C,B,C,B,D,B,C,D,B
20191253,B,D,A,B,A,B,C,B,C,C,B,B,D,C,C,D,B,B,C,D,B,B,C,A,C
5785616,C,A,D,A,B,A,C,D,A,D,D,D,A,B,A,D,C,B,A,C,B,A,B,B,C
10417405,D,A,D,B,A,C,C,C,D,D,C,B,D,A,C,B,C,A,B,C,B,A,C,B,B
20079614,D,D,D,A,A,D,A,C,B,D,A,D,C,C,D,A,B,D,A,D,D,C,D,B,A
19717909,B,C,D,D,A,C,C,B,A,D,D,C,A,A,B,A,C,D,C,C,D,A,C,C,D
20156559,D,C,C,A,A,C,A,D,A,C,B,D,B,A,B,A,A,C,C,C,B,A,D,B,B
20076212,C,A,A,D,A,D,B,D,A,D,C,D,A,C,A,A,D,B,C,A,A,A,C,A,A
19758027,D,B,B,D,A,B,D,A,A,A,B,C,D,B,A,B,B,D,B,C,B,A,B,C,A
3379809,B,B,C,B,A,D,C,D,A,D,D,A,B,C,B,C,C,C,C,C,B,A,C,C,D
20109854,B,C,C,B,A,C,A,A,A,D,C,C,A,B,B,B,A,D,C,C,D,A,C,A,B
19709988,C,A,D,A,A,A,C,A,A,D,C,C,D,B,A,A,C,C,D,C,B,A,C,B,A
19757971,B,B,D,C,D,B,C,D,A,D,C,C,D,C,A,C,C,C,C,B,B,D,D,B,C
19877412,B,A,D,B,A,A,D,C,C,D,B,D,B,A,C,B,C,C,C,C,A,B,C,A,A
20165660,D,A,D,B,B,C,D,D,D,D,D,D,B,B,A,A,A,A,A,B,C,D,C,A,D
19924018,B,B,D,D,C,C,C,D,A,D,D,A,D,C,C,D,A,C,A,A,B,A,C,C,C
20010306,B,C,D,D,A,C,A,D,A,D,D,C,A,A,B,B,A,A,D,C,D,A,C,B,B
19924679,B,C,D,B,A,C,A,B,A,D,D,C,A,A,B,A,A,D,D,C,D,A,C,C,B
10274071,B,A,D,D,A,C,A,B,A,D,C,C,A,A,B,A,C,D,D,C,D,A,A,C,D
19959903,C,C,C,D,C,D,D,C,A,C,B,D,C,B,B,D,C,D,B,C,D,C,B,B,A
4656769,A,B,D,D,D,A,C,B,C,A,A,A,A,B,A,D,A,C,B,A,C,A,A,C,A
19891273,B,A,D,D,A,A,C,B,D,D,D,C,A,C,B,A,A,D,D,C,D,C,A,C,C
19713336,B,B,A,D,A,D,A,A,A,D,C,D,A,B,A,D,A,D,A,B,A,A,C,D,D
19958282,B,C,D,B,A,C,A,B,A,D,D,C,A,A,B,A,A,D,C,C,D,A,C,C,B
19827448,B,D,D,D,C,C,D,A,A,D,B,B,D,B,B,C,B,D,B,C,D,D,D,B,B
19933697,D,C,D,C,B,D,B,D,C,C,C,C,D,B,D,D,B,D,D,D,D,C,D,C,A
19924607,C,A,D,A,A,B,C,B,A,C,A,C,A,A,B,B,A,D,A,A,D,A,B,A,C
20334580,B,B,D,C,A,C,C,B,A,D,A,C,B,B,B,C,B,D,C,C,D,A,C,B,B
20233774,B,C,D,D,A,C,A,B,A,D,D,C,A,A,B,A,A,D,C,C,D,A,C,C,B
10267636,B,C,D,D,A,C,A,B,A,D,D,C,A,A,B,B,C,D,C,C,D,A,C,C,C
19950327,A,D,B,B,A,B,C,B,C,D,D,A,B,C,B,B,B,C,C,D,C,A,D,A,B
5060986,B,C,D,B,A,C,A,B,A,D,D,C,A,A,B,A,A,D,C,C,D,A,C,B,B
19894233,C,A,B,D,D,C,A,C,C,C,A,C,B,A,B,B,C,D,C,B,D,C,C,A,D
2727283,D,B,D,A,B,A,C,C,C,C,C,C,D,A,C,B,B,A,A,A,A,D,C,A,C
20159881,D,C,B,A,C,D,A,C,C,B,D,D,D,B,B,C,C,C,D,C,D,C,B,C,B
7092344,A,A,D,B,A,B,A,C,D,C,C,D,B,D,A,A,C,B,B,B,D,C,C,B,B
19995736,A,B,C,C,B,B,B,B,C,C,B,D,C,C,C,B,D,C,B,B,A,B,C,C,A
19762758,C,B,D,B,A,C,D,C,C,B,D,D,A,B,A,B,B,C,C,C,A,A,C,D,B
19875588,A,D,A,C,C,D,C,D,B,C,C,B,D,D,D,B,A,B,D,A,D,A,C,C,D
10192316,B,B,B,B,B,B,B,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
6871051,C,A,D,D,C,B,A,D,C,B,B,D,D,B,D,D,D,C,B,C,B,C,C,B,A
5063134,C,A,B,A,B,D,A,D,D,D,B,C,C,D,B,A,D,C,B,B,A,C,A,B,B
6264537,B,C,B,B,A,C,A,B,A,D,C,C,B,A,B,A,A,D,A,C,D,A,B,B,B
20041418,B,C,D,D,A,D,C,A,A,D,D,B,C,B,B,A,A,C,A,B,D,A,C,D,B
19924749,B,C,D,B,A,C,A,B,A,D,D,C,A,A,B,A,A,D,C,C,D,A,C,C,B
20148506,D,A,D,D,A,B,B,C,D,C,C,B,B,B,B,D,C,C,C,B,B,B,C,A,B
19950469,D,B,D,B,A,A,B,D,B,D,D,C,A,A,C,C,C,C,B,C,D,A,C,B,C
5820041,D,B,D,A,C,C,A,B,A,B,C,B,C,A,B,C,C,A,D,C,D,B,B,C,D
4658874,B,B,C,A,B,B,B,B,B,C,B,D,B,A,D,C,C,B,C,B,D,D,D,B,B
20114292,B,C,B,D,A,A,D,D,A,A,D,C,B,A,D,B,C,D,C,C,B,B,C,D,A
20219950,B,C,D,B,A,C,A,B,A,D,D,C,A,A,B,A,A,D,C,C,D,A,C,C,B
19963426,C,C,C,A,B,A,C,B,D,B,C,A,D,B,A,A,C,B,D,B,C,A,B,A,D
19854951,D,C,D,B,A,C,C,B,A,D,D,B,A,B,B,A,D,D,B,C,D,A,C,C,B
4660103,B,A,A,C,B,C,C,D,C,C,A,D,D,C,B,A,B,B,A,A,A,D,C,D,C
20266416,B,B,D,B,B,D,B,C,C,B,D,D,D,B,B,A,A,D,B,B,B,B,A,C,A
19935198,B,B,D,A,A,C,D,C,A,C,B,B,A,A,B,A,C,A,D,C,D,D,C,B,D
19945612,B,D,C,C,C,A,D,C,B,B,B,C,D,B,B,A,B,C,B,B,D,B,C,C,C
19886978,A,A,A,A,A,C,A,A,C,A,A,D,A,A,A,D,A,A,A,A,A,A,A,A,A
19858688,A,B,D,D,A,C,D,C,C,B,D,C,C,A,B,D,A,C,B,B,C,A,C,A,B
5061077,B,C,C,B,C,C,C,A,B,B,B,B,A,B,C,C,A,D,C,B,B,C,C,B,B
19806647,D,A,A,B,A,A,C,C,A,D,C,A,C,A,B,B,A,A,D,C,C,D,A,B,B
19958997,A,A,C,C,D,B,B,B,C,C,C,A,B,B,A,D,C,B,C,A,C,D,C,B,C
19722563,B,D,C,B,B,C,A,C,A,A,C,D,B,C,A,D,B,B,C,A,C,A,D,D,D
10264300,A,A,A,A,B,B,C,B,C,A,B,C,D,B,A,B,C,D,B,B,D,B,C,D,C
4654785,A,B,D,D,A,C,C,C,A,C,C,D,D,B,B,A,C,D,C,B,C,B,D,D,B
19918774,B,C,D,D,A,C,A,A,A,D,D,C,A,B,B,D,A,D,C,C,D,D,C,C,C
19976514,D,A,C,D,B,C,D,D,A,D,C,B,D,B,A,A,A,C,D,A,B,A,C,B,D
19893521,D,A,C,C,A,D,C,D,C,C,B,C,A,B,C,B,C,D,B,D,B,D,C,B,D
19786110,B,A,A,B,A,A,B,B,A,A,A,B,A,B,A,B,A,A,A,A,B,A,B,A,B
5067320,C,A,A,A,A,B,A,B,B,B,B,C,A,B,B,A,A,B,B,B,B,B,C,A,A
20143191,C,C,D,D,C,D,C,B,B,D,D,D,D,C,A,C,C,C,C,C,D,A,C,C,B
6877914,D,C,D,B,A,C,B,C,D,C,D,A,B,B,C,A,C,C,C,C,B,A,D,B,A
19924548,A,C,C,A,C,C,C,A,A,D,C,A,D,C,B,A,A,B,A,B,D,A,C,C,A
19771804,A,C,D,C,C,A,D,D,A,B,B,D,A,B,A,A,C,B,C,B,B,C,A,D,D
20104228,B,C,D,B,A,C,C,B,A,A,D,C,A,A,B,D,D,C,D,B,C,A,C,C,D
19931311,C,A,D,B,C,A,C,C,C,C,C,C,C,C,B,C,C,B,B,C,B,C,C,C,B
20033994,D,B,B,C,C,B,B,D,B,B,D,C,D,A,A,C,D,D,A,B,A,C,B,B,D
20091481,A,C,C,B,A,B,D,D,C,B,C,C,D,C,A,B,B,D,B,B,D,C,D,B,B
19711396,B,C,D,B,B,C,C,D,B,B,D,C,B,B,C,B,C,C,C,B,C,A,C,C,C
19758187,C,B,A,B,D,D,C,B,A,C,D,D,C,A,B,A,C,C,B,B,D,C,C,A,A
19911821,C,B,D,D,A,C,C,B,D,A,B,D,A,B,C,C,A,D,B,C,D,A,A,B,B
19864579,B,C,B,A,C,C,B,C,C,B,C,B,C,A,B,B,B,B,B,B,C,B,B,B,B
19972495,B,C,D,D,A,C,C,B,A,D,D,C,A,A,B,A,A,D,C,C,D,A,C,C,B
19757699,D,B,D,D,A,C,B,B,D,A,B,D,B,B,C,A,A,D,B,C,D,A,B,B,B
20273209,D,C,D,B,A,C,D,C,A,B,C,B,C,A,D,A,C,A,D,C,D,B,C,B,C
4402333,B,D,A,C,C,B,D,B,B,C,B,C,D,A,A,C,A,D,C,C,C,D,A,A,D
20045633,A,C,A,D,D,C,C,C,A,B,C,C,B,A,B,C,C,D,B,B,B,C,D,C,C
19715163,B,B,A,A,B,C,A,B,A,A,A,B,D,B,B,D,A,B,A,C,A,A,C,B,C
20077772,B,C,B,A,A,B,A,A,A,C,D,C,A,A,B,A,A,D,C,C,B,A,B,C,B
2936573,D,B,D,D,B,C,B,A,D,C,B,D,D,B,B,A,C,D,A,A,D,B,C,B,D
20088340,A,A,A,B,A,C,A,D,C,B,C,D,A,A,B,A,A,D,B,A,D,D,C,B,B
20119174,C,A,C,C,A,C,D,D,D,B,B,C,A,B,A,C,B,C,A,A,D,B,A,C,B
20009829,D,C,C,A,A,D,A,B,A,C,D,C,B,A,A,A,A,A,A,A,D,D,C,B,D
20119169,B,C,A,B,A,C,B,C,B,D,C,D,C,C,B,B,A,D,D,A,C,A,D,D,D
20005684,B,C,B,B,B,B,C,A,A,C,C,D,B,B,C,D,B,C,C,A,C,C,B,C,D
19877402,C,A,D,B,B,B,D,B,C,D,B,D,D,D,A,D,C,C,C,B,B,B,C,C,C
20252185,D,B,D,A,D,B,D,A,B,C,C,B,C,B,B,A,A,B,B,C,A,B,C,A,B
3267542,A,C,D,C,A,C,A,B,A,C,D,C,C,B,B,A,B,B,C,C,D,A,C,B,B
20162570,A,D,D,A,D,B,D,B,D,C,D,D,D,B,B,A,A,C,C,C,A,D,D,D,A
19861392,B,C,D,C,B,C,D,B,A,C,B,C,C,B,D,C,B,B,A,C,C,C,C,C,B
19884789,C,C,B,A,A,A,B,B,D,C,C,C,C,C,B,B,C,C,B,D,A,B,C,B,A
19769738,C,C,D,C,A,B,B,D,A,C,C,A,D,B,B,C,C,C,C,B,A,A,C,A,A
19877428,C,C,D,A,C,C,C,B,A,C,C,C,B,B,B,B,A,A,C,B,B,A,C,B,D
20154716,C,C,C,C,B,A,A,B,B,A,C,D,D,D,D,C,B,A,B,B,B,C,C,D,C
20131479,A,D,A,B,C,A,A,D,C,C,B,C,B,A,A,C,C,A,C,A,B,A,A,D,A
3716810,D,C,D,A,C,C,B,B,A,B,C,C,B,A,B,B,C,A,C,B,B,A,C,B,D
19890057,B,C,C,B,D,C,A,D,A,B,C,D,A,A,B,A,A,A,B,D,B,D,C,B,A
6302785,B,A,B,D,D,B,A,C,B,B,C,B,D,A,A,A,B,A,B,A,B,B,C,B,B
20152992,B,A,C,C,A,A,C,B,C,B,B,B,B,B,C,A,B,B,B,B,D,B,D,A,A
20120334,B,D,D,C,D,A,C,D,C,C,B,C,C,D,D,B,A,B,D,B,D,A,D,C,B
10272663,C,C,D,A,B,D,B,D,B,C,C,D,C,B,B,D,A,C,A,B,C,A,C,D,D
20066018,A,C,B,C,A,A,B,A,B,A,D,D,D,C,D,A,A,A,B,C,D,A,B,D,A
19909114,A,C,D,B,A,C,C,B,A,D,D,C,B,A,B,B,A,D,A,C,D,A,D,A,B
19894622,B,B,B,D,B,A,C,C,D,C,C,B,C,C,B,B,C,B,A,D,B,A,D,B,C
20152444,D,B,D,A,A,C,D,B,A,D,C,D,B,B,B,B,C,B,A,A,D,A,C,C,B
19832700,B,A,D,B,A,C,B,B,A,D,D,C,A,A,A,B,A,D,C,C,D,B,C,C,C
10260630,B,A,C,B,A,A,B,C,D,D,C,A,B,A,A,C,C,A,B,B,A,A,C,A,D
19701904,B,B,A,A,B,D,C,A,B,A,B,D,C,D,B,D,B,A,C,C,B,C,A,C,C
19926384,B,B,D,B,A,C,C,B,A,B,D,B,C,B,B,C,B,C,A,C,D,A,C,C,B
20152463,B,C,B,B,A,C,A,B,A,D,D,C,A,A,B,A,A,D,C,B,D,A,C,C,B
20152360,A,A,A,A,A,A,A,B,A,A,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A
3162280,A,C,A,B,D,D,B,C,C,A,C,C,B,D,B,D,A,C,C,C,C,D,D,D,D
20238028,B,B,A,A,D,C,A,D,D,D,D,B,C,B,D,D,B,A,C,C,C,A,A,C,B
3379178,B,C,D,B,A,C,A,B,A,D,D,C,A,A,B,A,A,D,C,C,D,A,C,C,B
19924015,B,D,D,D,A,C,A,B,A,D,D,C,A,A,B,B,A,C,D,C,D,A,C,C,B
19867921,A,B,C,B,A,A,C,C,A,D,C,A,C,A,B,A,A,C,C,D,B,A,C,B,D
19750425,C,A,B,B,B,B,B,B,A,B,B,B,D,B,A,B,C,B,A,B,B,B,A,B,B
3039461,C,D,A,B,C,D,A,C,C,A,A,D,A,D,A,B,A,C,B,B,B,A,C,A,D
20024584,A,A,D,B,D,B,A,D,D,A,C,C,C,A,B,D,B,D,D,D,A,B,C,B,A
19922685,A,B,D,A,D,B,A,B,C,C,C,A,B,B,B,B,B,A,A,B,A,C,C,C,D
6692269,C,B,C,C,B,C,B,C,B,C,B,D,D,B,C,B,B,C,C,C,D,D,D,C,B
6264310,B,C,B,B,B,B,D,C,B,C,B,C,B,B,B,B,C,A,C,C,B,B,C,C,B
4987887,A,B,C,B,D,B,C,B,D,B,C,A,D,B,B,B,B,A,C,D,C,D,C,A,C
19924656,B,C,D,D,A,C,B,D,A,C,C,C,B,A,C,D,A,C,B,A,B,C,C,D,B
10276204,A,A,A,A,C,A,A,A,A,A,A,A,A,D,A,A,A,A,A,A,A,A,D,A,A
19794714,A,D,B,B,B,C,A,A,D,C,B,C,D,C,C,A,B,D,C,D,D,A,B,D,B
20162389,D,C,D,B,A,C,B,B,A,C,D,C,A,A,B,D,A,C,C,C,D,A,C,C,C
5070010,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
20001890,A,B,A,A,B,B,C,D,C,D,D,C,B,A,A,D,A,A,C,C,B,B,C,A,C
4215125,C,A,D,D,C,D,C,D,A,A,D,A,D,C,C,D,C,C,D,D,D,D,D,C,D
20070355,C,B,D,D,A,A,D,B,A,B,B,D,B,A,D,C,D,A,A,C,D,A,A,B,C
5068356,D,A,B,B,A,A,A,B,A,A,D,B,C,B,B,A,A,D,A,D,A,B,C,C,A
20198525,A,A,B,A,A,C,A,A,A,B,B,B,B,D,A,B,A,C,D,A,B,A,A,A,A
19917085,B,B,C,C,B,D,B,C,C,B,C,B,B,A,B,B,C,B,C,B,B,C,B,C,B
20320163,C,A,B,A,A,A,A,A,B,A,A,D,C,A,B,A,B,D,B,A,A,B,C,A,A
20076065,A,A,D,A,D,D,A,C,C,B,D,C,C,A,C,B,C,A,B,A,B,C,C,B,A
19769694,B,D,B,B,B,B,B,A,C,B,B,A,B,A,B,B,C,D,C,D,C,C,C,C,B
20144428,D,C,C,B,A,C,B,B,D,B,D,B,A,B,B,A,C,B,B,C,D,A,C,C,C
19993259,C,C,D,A,A,C,A,B,D,C,B,B,D,A,A,C,C,A,D,B,B,B,C,A,C
20122719,C,B,C,B,C,B,A,D,D,C,A,C,A,C,A,B,B,B,C,A,A,B,B,C,B
3715535,D,C,D,B,A,A,D,C,A,D,D,B,A,A,C,C,C,C,D,C,A,A,D,B,D
5453315,A,A,A,A,A,A,A,A,A,B,C,C,A,A,B,A,A,C,A,A,A,A,B,B,A
19938361,B,A,C,B,C,C,C,B,B,B,C,C,B,B,C,B,B,A,A,B,C,D,C,B,B
19760126,B,C,A,C,A,B,D,B,A,D,B,D,B,B,C,C,A,A,C,B,B,D,B,D,D
19994584,A,D,A,C,A,A,C,D,D,C,C,B,C,D,C,B,A,D,A,C,B,B,D,C,B
6536441,B,B,B,B,B,C,B,A,D,A,C,D,B,C,D,B,C,D,C,C,C,A,C,C,B
19977902,B,C,A,D,A,A,C,B,D,D,D,B,A,B,B,B,A,A,C,C,A,A,C,C,A
19839172,D,B,D,D,A,A,C,C,A,C,D,C,C,A,A,A,C,A,B,C,B,B,C,B,B
5785644,A,A,C,C,B,C,D,D,C,C,C,D,C,C,B,A,C,D,D,C,A,B,C,A,A
4206498,B,A,C,B,A,B,B,C,C,C,A,D,D,B,A,D,C,C,C,B,C,B,C,C,C
10165411,A,A,B,D,C,D,C,C,D,A,C,A,C,B,A,D,C,D,D,C,B,C,D,D,C
5616728,B,C,D,D,A,C,A,B,A,D,D,C,A,A,B,A,B,D,C,C,D,A,C,C,B
19917126,B,D,B,B,A,A,A,A,A,A,B,C,A,A,D,B,A,B,C,B,A,A,B,A,A
19923307,D,A,D,A,D,C,B,B,B,D,A,C,C,A,A,D,A,A,D,A,D,B,C,B,B
20015870,B,C,D,D,A,B,A,B,A,D,C,C,C,B,B,B,C,B,A,B,A,C,C,A,B
4699360,D,A,A,A,A,B,D,A,D,A,B,D,C,A,A,B,C,D,B,B,B,A,B,B,A
20123941,D,A,D,D,B,B,B,D,D,B,B,C,B,B,C,C,C,D,C,A,A,C,D,C,C
20161236,D,C,B,B,B,A,B,C,C,A,A,C,A,C,A,B,A,A,A,A,B,A,B,D,D
4601793,C,A,D,B,D,D,C,D,A,A,C,B,B,C,B,B,B,A,A,C,D,B,C,D,A
20124469,C,D,C,C,C,D,D,A,A,C,B,D,B,C,B,C,B,C,B,D,B,D,D,C,D
20402471,A,C,D,A,A,C,B,B,C,B,D,D,D,C,B,C,C,D,A,B,A,D,C,D,D
5204505,B,A,C,D,A,C,B,C,B,C,D,B,B,A,B,A,C,B,B,B,B,B,B,B,B
20101947,A,C,D,D,A,B,B,B,C,C,D,C,C,A,B,C,D,C,C,C,B,A,D,C,B
20269253,B,B,C,D,A,A,C,D,A,A,C,C,A,B,A,D,C,C,C,D,C,A,D,A,B
20119178,D,A,A,C,A,C,C,C,C,B,C,C,B,A,A,C,D,C,B,B,B,A,D,C,B
20388228,A,A,A,A,A,C,D,A,A,A,A,C,D,A,A,A,C,A,A,A,C,A,C,A,B
19970873,B,A,D,B,A,C,A,C,A,C,C,C,A,A,B,A,A,D,C,C,D,A,C,C,C
10310953,B,B,C,B,B,B,A,D,D,C,B,D,B,A,B,D,B,B,B,B,C,C,B,D,B
19963302,B,C,C,B,A,C,A,C,A,D,C,C,A,B,B,B,A,D,C,C,D,A,C,B,B
4211607,B,C,D,B,A,C,A,B,A,C,B,B,C,A,B,A,A,A,A,C,D,A,D,D,B
20031429,B,C,C,C,B,C,C,B,A,C,B,B,C,A,B,C,A,A,C,A,D,A,B,D,B
20082662,B,C,C,D,C,D,A,C,B,B,A,A,C,D,B,D,C,C,B,C,B,A,D,B,B
19892416,B,A,C,D,C,D,B,C,C,B,C,C,C,B,B,D,C,D,B,A,B,A,D,B,D
19924594,D,A,B,B,A,C,B,A,A,B,D,B,C,B,B,A,A,D,B,B,B,A,C,B,A
4656437,B,A,C,B,A,C,A,B,A,B,D,C,B,A,D,A,A,C,B,C,C,A,C,B,B
19918530,D,D,B,B,C,D,C,B,C,B,A,A,D,D,A,C,B,C,B,D,B,D,B,D,D
19756736,B,A,B,B,C,C,B,C,A,B,D,C,B,D,B,B,A,C,C,C,B,A,C,B,D
19972615,A,D,B,B,A,B,C,C,B,B,B,C,D,B,A,A,A,B,C,B,D,B,C,B,A
19943916,B,A,A,C,A,C,C,A,A,B,C,D,B,B,C,D,C,B,D,B,D,C,C,B,A
19941379,B,A,D,C,A,A,C,C,C,C,B,D,C,D,B,D,C,C,C,D,B,C,B,B,A
19757081,D,A,C,C,D,B,A,A,C,D,D,C,D,B,B,A,B,B,B,A,C,B,C,D,B
3378141,D,C,D,D,A,C,C,B,A,D,D,C,A,A,B,C,C,D,C,C,D,A,C,C,C
20008629,A,A,C,B,A,D,A,C,C,C,A,A,D,B,A,D,C,A,C,D,D,D,A,A,A
19824951,D,C,D,C,D,A,C,D,D,D,C,B,D,B,A,C,C,D,C,C,C,A,B,B,B
19972410,C,B,B,B,C,B,A,C,B,C,B,B,C,B,A,A,B,B,C,B,D,B,C,D,B
20372391,B,D,B,A,D,C,D,B,B,C,B,D,C,D,C,B,C,B,C,D,A,C,B,D,D
20336928,B,A,D,A,A,C,B,C,A,A,A,A,C,C,A,B,C,A,B,B,A,A,C,B,B
20318747,B,B,A,B,B,B,A,C,B,B,B,C,D,A,B,B,C,C,B,A,B,A,A,B,B
6874900,B,C,D,D,D,C,D,B,C,D,D,B,C,A,B,A,A,C,B,C,A,A,D,B,A
19886251,B,C,D,B,A,C,A,B,A,D,D,C,A,A,B,A,A,D,C,C,D,A,C,A,B
6795371,C,C,C,A,C,D,D,D,A,A,A,D,B,B,C,B,C,C,C,B,D,C,C,C,C
19937928,C,C,D,C,A,C,A,B,A,C,C,D,A,C,C,D,C,C,C,C,B,C,D,C,C
19923907,A,B,B,B,A,C,C,B,C,D,B,B,B,D,A,B,A,C,A,A,B,A,C,A,C
4656422,B,C,C,B,A,C,A,B,A,D,D,C,A,A,B,C,A,D,D,C,D,A,C,C,B
20283249,B,C,D,D,A,A,B,C,A,D,C,C,C,B,C,C,C,D,C,C,A,A,C,C,C
20362083,D,A,B,D,A,C,D,C,A,B,D,A,B,B,B,B,C,D,A,A,B,A,C,B,C
19919089,B,C,B,B,B,B,C,B,A,B,B,C,D,B,A,A,A,B,B,A,A,C,B,C,B
3560998,D,A,B,D,A,C,A,B,B,C,C,C,D,B,B,B,A,C,D,C,D,A,C,B,C
19896529,D,A,D,A,A,A,A,C,A,A,C,B,B,A,B,A,A,A,D,D,D,A,A,B,A
19939467,B,C,D,B,A,C,A,B,B,C,D,A,A,A,B,A,B,B,C,C,D,A,C,C,B
19892911,B,A,D,D,A,C,A,B,A,D,D,C,A,A,D,B,C,D,D,C,D,A,A,C,C
19729023,C,B,A,C,C,C,C,C,D,B,C,D,D,D,C,B,B,C,C,B,B,C,D,D,A
20004135,D,C,C,C,A,C,A,D,D,D,C,B,D,C,B,C,C,C,C,B,B,A,D,A,C
19923951,A,A,A,A,B,A,B,D,B,B,A,A,C,B,A,C,B,C,D,D,C,D,B,D,B
19936820,B,C,D,D,A,C,A,B,A,D,D,C,A,C,B,B,A,C,D,C,D,A,C,B,C
19985928,C,D,B,C,C,A,D,D,A,D,C,D,B,B,C,D,C,B,A,C,A,C,A,D,B
20089294,B,C,A,B,A,D,B,C,D,C,B,A,B,B,B,C,C,B,C,A,C,A,C,B,A
