NIE,G1-MAT1,G1-MAT2,G1-MAT3,G1-MAT4,G1-MAT5,G1-MAT6,G1-MAT7,G1-MAT8,G1-MAT9,G1-MAT10,G1-MAT11,G1-MAT12,G1-MAT13,G1-MAT14,G1-MAT15,G1-MAT16,G1-MAT17,G1-MAT18,G1-MAT19,G1-MAT20,G1-MAT21,G1-MAT22,G1-MAT23,G1-MAT24,G1-MAT25
19770680,B,D,A,A,C,C,B,C,D,C,B,C,A,C,C,C,C,A,C,B,D,C,D,C,C
19799583,A,D,A,C,C,C,B,B,C,D,C,B,D,B,D,C,B,D,D,B,D,C,C,A,C
2534699,C,D,A,C,D,B,A,D,C,D,C,B,C,B,B,D,C,B,D,B,B,C,B,D,C
2693017,D,D,A,A,D,C,D,C,A,A,A,C,D,C,B,D,A,D,D,B,B,C,D,A,C
3715628,D,D,A,C,C,B,B,B,B,D,D,C,C,A,C,D,A,A,C,D,B,D,A,A,C
19854930,A,D,A,B,D,D,C,D,A,C,A,D,B,A,B,D,C,A,C,B,C,B,B,D,C
2483892,A,D,A,D,B,B,C,D,A,C,D,A,D,D,C,D,B,D,C,D,A,D,B,A,C
2640725,D,D,A,B,B,A,B,A,C,B,C,C,B,A,B,C,D,C,D,A,C,B,B,C,C
10268859,D,D,A,A,C,B,A,D,B,B,B,B,C,C,C,A,B,A,B,A,C,D,B,A,C
3377841,A,D,A,A,C,C,D,A,A,A,B,B,A,C,B,C,A,A,B,C,D,A,B,A,D
4235175,D,D,A,D,B,D,B,D,D,B,C,B,A,C,D,C,B,B,A,B,A,C,A,A,D
6929464,A,D,A,A,D,D,C,B,A,A,B,B,C,D,B,B,D,C,B,B,D,D,D,A,D
7294861,D,D,A,A,B,D,B,C,D,B,D,B,B,C,D,A,A,B,B,D,C,B,A,C,D
5531611,B,D,A,A,D,C,D,C,C,B,D,D,A,D,C,D,C,A,B,C,A,A,C,A,D
4964063,B,D,A,A,A,D,A,B,D,A,D,C,C,A,A,B,D,D,D,B,B,D,C,A,D
19963972,B,D,A,A,A,D,C,B,D,B,C,B,C,C,C,B,A,C,A,C,D,D,C,A,D
10273971,B,D,A,D,B,B,D,B,D,C,D,C,C,C,D,C,A,B,C,C,D,B,D,B,D
5873585,A,D,A,A,C,C,A,D,B,B,D,A,B,B,C,A,D,C,A,A,A,A,D,D,D
19735486,A,D,A,B,A,C,B,B,D,C,A,B,A,B,A,B,A,C,D,B,C,D,A,A,D
5484775,B,D,A,B,A,D,C,A,B,B,B,B,A,A,C,A,A,C,A,C,D,A,A,B,D
6373146,B,D,A,C,B,B,A,D,B,B,C,B,C,B,B,B,D,B,C,B,C,A,B,B,D
4297068,D,D,A,B,A,D,A,B,C,A,D,B,D,A,C,C,A,D,D,A,C,B,A,A,D
7281181,D,D,A,D,B,C,B,B,D,A,B,B,B,A,C,B,D,B,A,C,C,D,C,A,D
5003873,B,D,A,A,C,A,C,D,D,A,A,B,C,A,A,A,A,B,D,B,A,C,D,C,D
19918154,C,D,A,B,C,D,A,B,B,C,C,D,A,B,C,A,A,A,A,D,D,D,D,A,D
5031595,B,D,A,A,A,A,A,B,B,A,D,C,A,A,B,C,B,C,A,A,A,A,D,A,D
3557412,A,D,A,D,A,A,D,A,C,A,A,D,B,C,B,A,A,C,D,B,D,A,C,A,D
19985853,B,D,A,A,B,C,B,D,D,C,C,C,C,C,D,C,D,C,A,B,D,B,D,A,D
2749692,B,D,A,B,A,C,A,C,D,A,C,B,C,B,D,D,C,A,A,B,B,A,C,A,D
2723365,D,D,A,C,B,D,D,C,C,A,A,C,B,C,C,D,B,C,D,C,A,B,B,A,D
19869331,A,D,A,B,D,A,A,D,A,B,A,A,C,A,B,A,A,B,A,D,B,A,B,B,D
19791402,C,D,A,C,A,C,B,D,C,D,A,B,C,A,D,B,B,B,D,C,D,B,D,D,D
4094159,A,D,A,D,C,B,A,D,A,B,C,B,B,A,D,A,C,B,B,A,A,B,C,C,D
3875045,B,D,A,D,B,C,B,D,C,D,D,C,C,D,D,D,C,C,C,D,B,D,C,B,D
5833795,C,D,A,A,C,C,C,C,C,B,D,C,A,C,B,B,A,B,C,C,A,A,B,A,D
6438931,D,D,A,A,C,D,B,C,A,C,D,C,A,A,B,B,C,D,A,A,A,C,B,D,D
19763445,A,D,A,D,C,D,D,C,C,B,B,C,C,B,A,C,D,B,B,A,C,A,C,A,D
5579577,A,D,A,C,A,A,D,C,D,B,D,B,B,A,B,B,A,B,A,C,B,B,A,B,D
3269250,C,D,A,B,C,A,B,A,D,A,B,A,A,D,A,D,C,D,C,D,B,D,D,D,D
4959762,B,D,A,B,B,D,D,A,B,D,D,A,D,B,D,A,C,A,B,D,A,B,D,A,D
7195050,D,D,A,C,D,A,B,C,C,D,A,B,B,C,C,D,B,B,C,B,B,D,A,C,D
4114019,B,D,A,B,A,B,A,C,D,A,D,C,D,B,A,A,D,B,C,C,C,C,C,B,D
3852918,A,D,A,D,C,C,C,B,D,D,C,A,B,C,C,D,C,B,B,C,D,C,A,B,D
2502543,A,D,A,A,D,B,A,B,A,A,B,B,A,B,C,D,C,D,D,C,A,D,D,A,D
5332948,C,D,A,D,B,B,A,B,D,C,B,A,C,A,B,C,A,D,D,B,A,D,C,B,D
2147614,B,D,A,B,B,C,A,B,C,C,D,B,B,B,B,B,B,C,A,A,B,B,B,A,D
10285057,A,D,A,D,D,C,A,A,C,A,B,B,B,B,B,C,A,D,A,C,D,C,B,A,D
2455572,D,D,A,C,C,C,C,A,A,C,D,C,A,A,D,A,A,A,C,A,A,A,C,B,D
5786358,B,D,A,C,C,D,A,B,C,C,B,B,A,C,C,A,A,D,C,B,B,D,C,C,D
4799563,C,D,A,A,A,A,C,C,D,A,B,D,D,A,B,C,D,C,A,C,A,B,A,A,D
6299563,B,D,A,C,B,D,B,C,B,B,D,D,C,A,D,D,C,D,C,B,D,D,D,D,D
5578534,B,D,A,A,D,B,D,C,C,D,C,A,A,A,B,D,B,B,B,D,A,C,B,A,D
19739529,B,D,A,A,B,A,D,C,A,C,A,B,C,D,D,D,B,B,D,C,D,D,C,D,D
3036017,C,D,A,A,D,C,D,A,D,B,D,A,A,A,B,A,B,C,C,D,A,D,C,B,D
20010385,A,D,A,C,C,B,D,D,D,A,C,C,A,B,C,B,B,D,D,C,D,B,C,C,D
19879845,C,D,A,A,D,C,A,D,D,A,D,B,D,C,B,D,A,D,B,C,D,C,B,A,D
4437878,B,D,A,D,B,B,B,C,C,C,D,D,B,B,B,D,B,B,D,A,B,D,A,C,D
5580547,C,D,A,B,A,D,A,D,A,C,A,C,C,C,B,C,C,D,B,D,A,D,A,A,D
5453290,A,D,B,B,B,B,A,D,C,D,B,A,D,C,B,B,B,D,B,D,D,B,A,A,A
5581385,A,D,B,A,B,C,B,C,C,A,B,A,B,A,A,D,A,A,B,B,A,A,A,A,A
5207112,B,D,B,A,D,C,D,B,D,A,A,B,B,C,B,B,A,A,D,C,B,C,B,A,A
19743082,A,D,B,A,B,A,A,B,A,A,B,B,A,A,C,A,C,B,B,A,B,A,C,A,A
2009499,C,D,B,A,D,C,D,C,D,C,C,B,C,D,D,B,C,D,D,B,C,D,D,C,A
19771598,B,D,B,A,D,C,B,C,C,A,C,D,C,B,B,D,C,A,C,B,B,C,B,C,A
19848693,B,D,B,B,D,B,B,B,C,B,A,B,D,A,B,B,B,A,B,B,D,B,A,C,A
2602834,C,D,B,A,D,A,B,A,C,C,B,B,D,C,C,D,D,A,B,C,C,B,B,B,A
19799972,B,D,B,B,B,C,D,B,D,D,D,C,A,D,D,D,B,B,C,B,C,D,D,C,A
4300701,B,D,B,C,B,C,C,C,C,D,B,D,C,C,B,A,A,D,B,C,A,C,D,B,A
19795421,B,D,B,B,D,B,C,D,D,D,C,C,C,A,C,A,B,B,B,A,D,C,D,A,A
3775863,B,D,B,C,A,A,B,B,C,B,A,C,B,B,A,C,D,B,B,B,D,B,C,B,A
6928165,C,D,B,A,A,C,B,D,C,C,D,C,C,B,A,C,A,C,D,C,D,B,C,B,A
5822181,C,D,B,A,A,C,C,D,B,B,A,A,D,C,A,D,D,D,B,D,C,B,D,B,A
3669101,A,D,B,D,C,A,B,B,D,A,B,A,A,A,B,B,A,A,B,B,A,B,B,A,A
4472568,B,D,B,C,A,C,A,D,D,C,B,D,C,B,C,D,A,A,B,A,D,A,A,C,A
19750936,A,D,B,D,C,A,D,B,B,B,C,A,D,A,D,D,A,D,B,B,C,D,A,A,A
4215233,D,D,B,D,C,D,C,A,A,A,D,C,A,B,C,B,B,C,A,A,C,A,B,C,A
5681762,B,D,B,A,A,C,A,B,C,C,B,B,C,C,A,B,B,B,D,C,D,D,A,A,A
3635440,B,D,B,A,C,C,C,C,B,A,B,D,C,D,A,A,C,B,C,C,D,B,B,D,A
6108753,B,D,B,C,B,D,C,A,D,C,C,D,C,C,B,A,D,B,B,B,A,C,D,A,A
19974683,B,D,B,D,A,A,B,B,B,B,C,A,C,D,A,D,C,A,C,C,D,A,A,B,A
3563084,D,D,B,C,A,A,D,B,C,C,A,B,C,D,B,D,A,D,C,C,D,D,A,A,A
5026410,C,D,B,C,D,D,C,B,B,D,C,A,C,B,A,D,B,C,B,B,A,A,A,B,A
5825779,B,D,B,D,B,A,D,A,D,A,B,A,C,C,C,D,A,B,B,B,C,C,A,A,A
2478372,A,D,B,D,B,C,B,C,A,B,D,C,C,B,C,D,D,D,D,D,D,C,C,C,A
5237373,A,D,B,A,A,C,C,D,D,A,C,A,A,A,B,D,A,B,C,D,B,D,C,D,A
19757430,A,D,B,D,A,A,A,B,C,A,B,B,A,A,C,B,A,A,A,A,B,A,C,A,A
2893464,B,D,B,B,A,C,D,D,D,C,C,D,C,C,D,C,D,B,A,B,C,B,C,D,A
19826527,A,D,B,A,B,B,C,A,A,B,A,A,B,C,C,D,D,C,B,B,D,A,A,D,A
6864382,D,D,B,C,A,C,A,A,D,A,D,B,C,C,D,A,D,A,D,B,C,B,D,C,A
3855961,B,D,B,A,D,B,B,A,A,C,D,C,A,B,B,B,C,D,C,C,C,B,B,B,A
19717641,A,D,B,C,C,B,B,A,C,D,B,C,D,C,D,A,D,A,D,B,C,A,D,D,A
3669292,C,D,B,D,D,C,B,A,C,A,D,B,C,C,B,C,A,B,B,B,B,A,A,A,A
20325346,A,D,B,D,B,B,A,A,A,B,D,A,B,C,D,B,C,A,D,D,B,D,C,D,A
2786487,B,D,B,B,A,A,B,C,C,C,B,A,A,A,C,D,D,C,B,C,B,C,D,A,A
6799204,A,D,B,A,B,A,A,B,A,A,B,A,A,B,A,D,A,A,A,A,A,A,A,A,A
20004930,A,D,B,C,A,A,C,B,B,C,B,A,B,C,A,C,A,A,B,B,A,C,A,B,A
3296709,B,D,B,B,C,C,A,C,C,C,A,C,C,C,C,B,A,A,C,B,C,C,B,A,A
19968183,B,D,B,A,A,B,C,A,B,A,A,B,D,B,B,B,C,C,A,A,B,B,C,D,A
2641608,A,D,B,C,B,D,A,C,D,D,D,C,D,C,D,A,C,C,D,D,B,D,C,D,A
19780760,A,D,B,C,B,A,C,A,D,D,A,A,B,A,C,C,B,A,C,D,A,A,A,A,A
4931423,C,D,B,D,D,B,D,C,D,A,B,C,C,C,B,A,C,A,A,A,D,C,C,D,A
2371525,D,D,B,D,C,C,C,B,C,C,D,C,D,D,B,D,C,D,A,C,C,B,B,A,B
4834889,A,D,B,A,A,D,D,B,C,A,B,B,C,C,D,D,A,C,D,B,B,C,D,C,B
7089424,A,D,B,A,D,C,B,C,C,D,A,D,A,C,D,B,B,B,D,D,D,D,D,B,B
7091053,A,D,B,C,A,A,B,C,A,A,B,A,D,B,C,C,A,B,A,A,C,A,A,C,B
4992789,C,D,B,D,B,C,D,D,C,C,B,B,B,B,C,C,B,D,C,D,D,D,C,A,B
4402296,B,D,B,C,A,B,D,A,C,A,A,C,B,D,C,C,D,C,D,D,D,A,B,A,B
19742466,B,D,B,B,C,B,A,B,B,A,B,C,C,B,C,B,C,C,A,B,C,A,B,B,B
6469669,B,D,B,B,C,A,A,C,D,D,B,B,B,B,C,C,A,D,D,C,B,B,B,B,B
4519441,B,D,B,C,A,D,C,A,C,D,D,B,D,C,B,C,A,C,C,D,B,C,B,B,B
20347307,B,D,B,D,A,A,A,B,B,B,A,C,A,A,B,A,B,A,B,C,A,A,A,B,B
19946916,D,D,B,D,B,B,A,C,D,A,C,A,C,C,C,B,D,D,B,B,B,B,A,A,B
19904836,A,D,B,C,B,B,C,B,C,C,B,A,B,B,A,B,B,A,C,B,B,B,C,B,B
10175014,C,D,B,C,C,D,A,C,C,A,C,B,D,D,C,D,B,B,D,C,C,C,C,B,B
3670639,D,D,B,B,A,B,D,C,C,A,C,C,B,D,B,A,B,B,C,A,D,B,C,C,B
19800164,A,D,B,D,C,B,A,C,D,D,A,B,A,D,B,C,B,A,A,C,D,D,A,B,B
19938915,A,D,B,B,C,B,B,C,D,A,A,D,B,A,B,C,A,C,B,C,B,D,A,C,B
4521077,D,D,B,D,A,D,A,D,C,A,C,C,C,A,B,D,B,C,C,D,B,C,C,D,B
19805648,B,D,B,B,C,A,C,C,A,C,C,B,D,A,D,A,C,A,C,C,B,C,A,C,B
5335878,C,D,B,C,B,B,C,C,B,C,B,C,D,B,B,B,B,B,C,C,D,B,A,C,B
19797421,B,D,B,C,C,A,A,D,A,A,B,C,C,C,D,B,C,D,B,A,B,C,B,B,B
4212788,A,D,B,A,A,A,B,A,A,D,D,C,C,D,B,A,B,A,B,A,A,D,A,C,B
3293737,B,D,B,A,B,C,C,C,A,A,A,A,A,D,A,B,C,B,A,B,D,D,C,B,B
5749076,A,D,B,A,C,C,B,B,C,B,D,D,C,A,D,B,B,C,C,B,C,C,D,B,B
3297423,A,D,B,B,C,C,B,C,D,A,B,B,D,A,B,A,A,C,B,B,B,C,C,C,B
6876371,B,D,B,B,B,C,B,C,C,B,D,C,B,B,C,C,C,B,B,C,B,B,C,C,B
7362753,A,D,B,D,B,B,B,B,B,A,B,B,B,B,B,C,D,B,B,B,B,B,B,B,B
6298291,D,D,B,A,C,D,C,B,D,A,C,B,C,C,D,B,C,B,D,B,D,D,D,C,B
5787474,B,D,B,A,C,B,D,D,C,B,C,C,D,C,D,B,B,A,C,B,C,B,C,A,B
7092715,A,D,B,A,A,C,C,B,D,C,D,B,C,C,D,B,A,B,D,B,D,D,C,A,B
2684751,C,D,B,C,B,C,A,C,B,A,A,C,A,A,A,D,A,C,C,C,A,A,C,C,B
5787024,A,D,B,D,B,A,C,C,C,B,D,C,C,A,A,B,A,D,D,B,D,B,A,C,B
19852237,B,D,B,A,B,A,D,B,D,C,C,C,C,C,D,B,A,C,D,B,D,D,C,B,B
2331100,C,D,B,D,C,C,C,C,C,C,B,C,B,C,C,B,D,D,C,B,C,B,B,B,B
3665818,A,D,B,C,C,C,B,B,B,C,D,B,D,A,B,D,C,A,B,C,C,C,B,A,B
19906257,B,D,B,A,D,D,A,B,D,B,A,B,C,C,A,B,B,A,C,B,D,D,C,A,B
19984850,C,D,B,B,B,B,D,B,D,C,B,C,B,C,D,C,A,A,D,C,B,D,C,B,B
6497249,B,D,B,C,D,B,A,A,B,C,B,C,D,B,C,A,B,D,D,C,D,B,C,A,B
20140757,A,D,B,D,D,C,B,A,C,A,D,A,D,C,D,C,A,B,D,A,B,A,A,A,B
19778033,D,D,B,B,B,B,B,A,C,A,D,A,B,A,B,B,D,C,C,C,B,B,C,A,B
7301222,D,D,B,B,A,B,B,B,C,B,C,A,D,D,D,C,D,A,A,D,B,D,A,A,B
3484944,A,D,B,B,A,A,A,D,C,B,D,A,C,C,C,C,A,C,B,D,C,B,A,B,B
6874864,B,D,B,A,D,D,C,B,D,C,D,C,D,C,D,C,A,B,D,B,D,B,B,D,B
19920406,B,D,B,C,B,B,D,B,D,A,C,A,C,C,A,A,A,A,D,A,B,A,C,A,B
6014750,B,D,B,B,C,C,D,C,B,C,C,C,A,A,C,C,B,D,D,D,D,C,B,C,B
5875407,C,D,B,C,B,A,A,C,C,C,C,B,C,A,D,C,A,B,D,D,B,A,A,A,B
4521091,C,D,B,C,B,C,B,D,B,C,D,B,B,D,C,B,A,D,A,C,B,C,B,C,B
19900659,C,D,B,B,A,D,B,B,A,C,D,D,A,B,A,A,C,D,A,C,C,C,C,B,B
19805584,D,D,B,D,B,C,B,C,B,B,B,C,A,C,B,B,C,C,C,B,B,B,B,A,B
5103839,A,D,B,D,D,C,D,D,B,B,A,C,D,B,C,B,C,C,B,C,A,D,B,C,B
6763288,B,D,B,B,C,A,A,D,B,C,C,B,C,A,A,B,B,C,B,B,A,A,C,C,B
19927859,B,D,B,C,C,D,D,C,B,D,D,C,B,C,A,C,B,C,B,D,A,C,C,C,B
19754556,C,D,B,A,B,C,C,C,C,C,C,C,D,A,B,B,B,A,A,A,D,D,C,B,B
2788054,B,D,B,C,D,B,D,D,B,A,D,B,C,A,C,A,C,B,D,D,B,C,C,C,B
4472819,B,D,B,C,B,D,A,A,C,B,C,C,A,C,B,A,C,B,C,D,D,B,D,D,B
19761637,C,D,B,D,D,B,D,B,D,D,A,D,A,A,B,C,D,D,A,C,A,B,B,D,B
19756604,C,D,B,C,A,B,A,B,D,D,B,D,B,A,B,B,C,A,C,D,C,B,D,A,B
3983878,D,D,B,B,C,D,A,D,C,A,B,B,A,C,A,C,C,D,D,B,D,A,D,A,B
7362744,B,D,B,A,D,B,B,B,B,C,B,A,B,C,B,B,B,B,B,C,B,C,B,B,B
4235866,B,D,B,A,D,B,C,C,D,C,C,B,D,A,A,A,D,B,D,A,A,D,A,A,B
19746625,B,D,B,C,C,B,D,B,B,D,B,C,D,D,C,B,A,B,D,B,D,C,D,D,B
3561016,B,D,B,B,B,D,B,B,B,A,D,B,C,C,B,B,B,C,B,B,B,B,C,B,B
2723331,B,D,B,D,C,D,C,C,B,B,D,C,C,B,B,B,B,B,C,B,B,D,C,C,B
6869846,B,D,B,D,B,B,A,A,B,B,C,C,C,B,B,D,D,B,C,A,B,C,C,C,B
6724379,D,D,B,D,B,A,C,C,C,B,D,C,B,A,A,C,C,A,C,B,C,D,B,B,B
19755441,B,D,B,A,B,C,C,C,B,C,D,B,B,C,B,C,B,B,D,A,B,A,A,B,B
19960642,B,D,B,D,C,B,B,B,B,B,B,A,B,B,B,B,C,D,C,A,B,B,C,B,B
19727634,A,D,B,A,C,C,A,D,C,A,C,A,A,C,D,C,D,D,A,A,B,C,B,A,B
19777053,D,D,B,A,C,C,A,B,D,A,D,A,D,B,B,C,B,C,D,A,B,B,B,A,B
20006938,C,D,B,C,C,C,C,D,A,C,C,B,B,A,B,B,C,B,C,C,D,D,A,C,B
6872832,A,D,B,D,A,A,C,C,C,C,D,C,A,A,A,C,A,A,D,B,A,C,B,C,B
7362950,A,D,B,D,C,D,C,D,A,A,B,C,B,A,B,C,A,C,C,B,B,B,D,C,B
19899113,B,D,B,D,B,D,B,B,D,B,B,C,C,B,C,B,B,A,D,A,D,D,C,B,B
19897367,C,D,B,D,A,A,A,B,B,A,D,D,B,C,D,C,A,B,A,B,D,B,D,C,B
3668150,C,D,B,D,B,D,D,B,C,B,C,B,D,C,B,C,C,C,C,B,B,C,B,C,B
5067773,C,D,B,A,B,D,B,B,D,A,B,C,D,B,B,C,B,D,C,C,B,A,B,B,B
5023533,B,D,B,C,C,B,D,C,C,B,D,C,D,C,B,A,B,C,B,A,C,B,B,B,B
6046488,A,D,B,C,D,B,B,C,C,A,A,C,C,C,D,B,B,B,A,A,A,A,B,B,B
5068709,C,D,B,C,C,B,C,C,C,C,C,A,B,B,B,A,D,B,D,D,C,B,B,C,B
4334222,A,D,B,C,A,A,D,B,C,C,D,B,D,A,D,B,D,D,C,B,D,D,D,B,B
19738417,B,D,B,C,C,D,C,B,C,A,D,C,B,B,D,C,C,B,B,B,C,C,C,C,B
20087800,C,D,B,D,B,D,C,D,D,D,D,B,D,C,B,B,B,C,C,D,B,D,C,D,B
4269082,D,D,B,A,A,C,D,C,D,C,D,A,B,A,B,B,B,C,A,D,B,C,A,D,B
4700568,B,D,B,B,C,C,B,B,B,B,A,C,B,C,C,B,C,C,B,C,B,B,C,B,B
10218706,D,D,B,C,C,C,C,B,B,A,D,D,C,D,B,B,C,D,C,B,B,C,D,B,B
2553049,C,D,B,D,A,C,B,D,B,B,B,D,A,B,A,A,C,A,A,D,C,A,A,C,B
6133956,C,D,B,C,B,B,B,C,A,A,A,B,C,C,B,A,C,B,C,B,B,B,B,B,B
19753198,A,D,B,A,B,C,C,D,B,A,D,B,C,B,C,C,C,D,B,C,C,B,B,C,B
2418282,D,D,B,C,D,C,D,B,D,C,D,C,C,C,D,B,C,B,D,B,D,D,D,B,B
19752020,C,D,B,D,A,B,C,B,D,A,B,C,B,B,D,C,D,B,A,C,B,C,C,A,B
19820873,D,D,B,A,A,B,B,C,C,A,D,B,A,A,B,B,A,B,B,B,A,B,C,A,B
19991548,B,D,B,A,A,C,C,B,D,B,A,B,D,A,D,D,C,C,A,A,D,D,A,B,B
4267615,A,D,B,A,D,D,B,C,C,B,D,B,B,D,A,D,C,B,D,B,B,C,D,D,B
6335554,A,D,B,C,B,B,D,A,B,D,D,C,B,B,D,D,A,B,C,A,B,C,A,B,B
5025124,C,D,B,A,B,C,B,B,A,A,A,B,D,C,A,D,A,A,D,B,B,A,C,B,B
2321075,A,D,B,D,C,D,D,D,A,C,D,C,C,B,C,D,B,D,C,C,A,C,B,A,B
19721020,C,D,B,D,A,D,C,D,A,A,A,B,D,D,A,D,B,B,B,B,A,A,D,D,B
6869608,B,D,B,A,C,C,C,C,C,C,B,B,A,B,B,B,B,B,B,D,C,B,C,A,B
4836997,D,D,B,D,B,B,D,A,C,A,B,D,D,C,C,A,A,A,A,C,D,C,D,C,B
2689477,B,D,B,B,B,D,C,B,D,D,D,B,A,C,D,C,A,A,C,A,D,B,C,C,B
3715699,C,D,B,D,B,D,B,C,A,A,B,A,B,B,B,B,A,B,C,D,B,B,B,C,B
4263790,A,D,B,D,B,C,D,C,C,B,C,B,B,C,A,D,A,C,A,A,D,A,D,C,B
6865505,B,D,B,B,A,C,C,B,D,C,A,C,C,B,B,B,B,A,B,A,B,A,B,C,B
10389437,B,D,B,A,B,D,A,A,C,D,A,C,D,A,C,C,B,B,A,A,C,C,A,A,C
5454778,A,D,B,B,C,D,D,C,C,A,C,B,C,A,B,B,A,B,D,A,B,A,A,A,C
2674714,C,D,B,B,C,C,D,C,D,A,B,B,C,B,A,B,B,D,A,B,D,B,A,C,C
5581908,A,D,B,C,B,C,D,D,D,A,C,C,B,A,B,C,C,D,C,D,C,B,A,B,C
5104175,A,D,B,C,B,C,B,A,A,A,C,C,D,C,A,A,B,D,D,A,C,C,D,C,C
19941478,A,D,B,C,C,B,C,B,A,C,A,B,A,B,C,D,C,A,B,A,C,A,A,D,C
5136164,B,D,B,D,B,C,D,C,C,C,B,A,C,C,B,C,B,B,A,B,C,C,B,D,C
19729614,B,D,B,C,C,D,C,B,C,C,A,C,D,B,B,D,B,B,C,B,D,B,C,D,C
6375435,B,D,B,A,A,C,D,A,A,C,A,B,C,C,D,B,B,B,D,B,D,D,C,A,C
19794969,B,D,B,C,A,D,A,C,C,C,C,B,D,C,A,A,A,A,D,A,B,B,B,A,C
3382960,B,D,B,B,B,B,B,B,C,B,B,B,B,A,B,C,B,A,D,A,A,B,C,A,C
6405443,B,D,B,C,C,B,C,D,B,B,D,B,C,B,D,D,C,D,D,C,B,D,D,B,C
3244659,D,D,B,A,C,B,B,B,C,A,B,C,A,D,B,B,A,B,D,C,B,B,C,B,C
5067316,B,D,B,D,A,C,B,C,A,A,C,B,D,A,B,B,C,D,B,A,D,B,A,A,C
19886823,D,D,B,D,A,B,C,C,C,C,C,B,A,C,B,C,B,A,C,B,C,A,B,B,C
5787782,B,D,B,A,B,C,D,A,D,C,B,B,C,B,D,B,C,B,D,C,D,D,D,C,C
5872859,B,D,B,A,C,C,A,B,D,C,B,B,C,D,D,B,B,B,A,B,D,B,A,A,C
2748124,B,D,B,A,A,C,D,B,D,C,C,B,C,C,D,B,A,B,D,A,D,A,C,A,C
5824400,A,D,B,D,C,B,B,B,C,C,A,A,A,A,D,A,C,B,A,A,C,B,B,A,C
5833322,B,D,B,B,B,C,C,B,C,A,B,C,B,B,B,C,B,B,B,C,C,B,B,B,C
19811218,B,D,B,C,B,A,D,C,B,C,D,D,B,B,B,A,B,D,A,D,C,B,A,D,C
3269955,A,D,B,B,B,C,B,C,D,B,D,A,D,A,C,B,B,B,B,B,D,D,D,D,C
5718952,B,D,B,C,D,B,D,B,D,A,D,B,C,C,C,B,B,A,A,A,A,D,A,B,C
7280079,A,D,B,C,D,D,D,A,C,D,D,B,D,C,C,C,A,A,A,C,D,A,C,D,C
3269671,A,D,B,B,C,C,A,D,C,A,D,D,D,A,B,D,C,C,D,B,C,D,B,C,C
2686523,A,D,B,D,C,A,A,C,B,B,D,B,A,A,A,D,D,D,C,B,D,A,B,B,C
5818551,C,D,B,A,A,D,B,D,A,A,C,B,D,A,D,A,A,B,C,D,C,D,C,B,C
3855304,B,D,B,C,C,B,B,C,D,C,D,C,C,C,B,C,B,B,D,B,C,D,D,C,C
6436444,B,D,B,C,A,C,D,C,D,A,A,B,C,D,B,D,A,B,D,B,B,D,B,A,C
5035945,A,D,B,D,D,B,A,D,A,B,D,A,A,D,B,C,B,B,D,D,B,C,A,C,C
3243357,C,D,B,C,A,C,B,B,C,B,D,C,C,B,A,C,B,D,D,B,C,B,C,C,C
2933820,B,D,B,D,D,C,D,C,B,A,C,B,A,C,B,C,B,B,B,C,D,B,C,A,C
4961097,A,D,B,C,C,A,D,D,A,A,C,C,C,B,C,C,C,B,A,C,C,C,B,B,C
20142440,A,D,B,D,A,B,D,A,A,A,B,C,B,B,A,B,A,A,B,A,C,D,A,C,C
6955237,C,D,B,C,C,D,A,B,D,C,C,B,D,B,B,B,D,A,C,B,D,D,C,D,C
19736610,D,D,B,B,B,C,C,C,B,D,D,B,C,B,B,B,B,C,A,B,B,B,D,C,C
7195858,C,D,B,A,D,B,C,B,B,A,C,D,B,A,C,C,B,C,C,B,D,C,C,A,C
19738792,B,D,B,D,C,D,A,B,D,C,B,D,C,B,C,B,A,A,B,A,D,C,A,A,C
19717812,B,D,B,A,B,C,D,B,D,C,A,B,C,C,D,B,A,C,D,B,D,D,B,C,C
1421154,B,D,B,A,A,C,B,B,A,C,A,C,C,C,D,B,A,B,D,B,B,D,C,B,C
19723247,C,D,B,D,D,D,B,B,D,A,D,C,D,A,D,C,D,D,C,A,D,C,C,C,C
19907485,C,D,B,C,B,B,C,A,B,C,C,B,A,C,C,A,C,C,B,B,B,C,B,B,C
5333705,B,D,B,B,D,A,B,B,C,A,B,D,D,A,D,A,C,C,A,C,C,C,A,C,C
3379766,B,D,B,D,B,B,A,B,C,B,A,C,C,A,C,B,A,B,A,B,B,B,C,B,C
19834859,B,D,B,A,C,B,B,B,B,A,B,B,B,A,B,A,C,C,A,B,B,A,B,B,C
19938990,D,D,B,B,C,B,B,B,C,B,B,B,C,B,C,B,C,B,C,B,C,C,C,B,C
3006949,B,D,B,A,A,C,C,C,D,C,A,B,C,C,D,B,B,B,D,C,D,D,D,B,C
19782829,A,D,B,C,D,B,D,D,C,D,C,A,C,C,D,D,A,A,D,A,B,D,A,D,C
19866682,C,D,B,D,B,C,A,B,A,A,C,C,C,B,B,A,A,B,C,A,C,D,C,C,C
5717190,B,D,B,D,B,B,A,B,C,A,B,C,B,C,B,C,C,A,C,B,C,A,B,A,C
19744248,A,D,B,D,D,A,D,B,B,D,B,C,A,A,A,B,B,D,B,B,C,A,C,B,C
5002634,C,D,B,C,A,D,C,A,C,B,A,C,D,A,A,A,C,D,D,B,C,A,B,D,C
