NIE,G1-MAT1,G1-MAT2,G1-MAT3,G1-MAT4,G1-MAT5,G1-MAT6,G1-MAT7,G1-MAT8,G1-MAT9,G1-MAT10,G1-MAT11,G1-MAT12,G1-MAT13,G1-MAT14,G1-MAT15,G1-MAT16,G1-MAT17,G1-MAT18,G1-MAT19,G1-MAT20,G1-MAT21,G1-MAT22,G1-MAT23,G1-MAT24,G1-MAT25
20138538,D,D,B,B,D,D,D,D,B,A,D,C,A,D,D,B,D,B,D,D,C,C,B,B,B
19977309,C,C,D,D,C,A,B,D,A,B,B,B,C,D,C,A,A,D,B,D,B,B,B,D,C
19930178,D,A,A,B,B,A,B,B,B,A,D,C,A,C,B,A,A,A,A,A,A,D,A,D,B
19959703,D,A,C,B,D,B,A,D,B,C,D,A,B,C,B,A,C,D,A,B,B,C,B,D,D
19912438,B,D,B,A,A,A,A,C,A,A,D,D,A,A,D,C,C,D,A,C,C,C,A,B,A
20259560,D,B,B,B,A,C,D,A,B,A,D,A,A,A,D,B,A,B,A,A,D,B,B,D,A
10245862,D,B,B,B,D,D,B,A,B,D,C,A,A,A,D,B,A,C,D,B,B,C,B,D,A
20152481,C,D,A,B,D,C,C,B,A,C,B,D,C,B,B,C,C,B,C,B,C,B,A,B,B
20038773,B,B,C,C,C,C,A,C,B,B,C,A,C,B,C,B,C,A,D,D,C,D,D,B,B
19860653,D,A,B,B,D,D,D,D,B,A,D,A,B,C,C,B,A,C,A,B,A,D,B,D,C
10276176,C,A,A,B,C,A,A,A,B,B,A,B,A,B,B,B,B,A,B,A,B,A,A,D,A
20134392,B,A,C,B,D,D,D,C,A,C,C,A,B,A,D,A,B,B,A,B,B,D,B,C,C
19976907,D,C,B,B,B,D,D,B,C,A,A,A,A,C,D,C,A,C,D,A,C,B,B,D,B
20001275,C,D,B,B,D,B,A,C,C,A,D,C,B,D,C,B,C,C,A,A,D,D,B,D,A
20226162,C,D,B,A,D,A,A,C,A,A,B,A,B,C,A,C,C,A,B,B,D,A,A,A,D
20192018,D,A,B,B,D,A,A,C,B,A,D,C,A,B,D,C,A,B,B,A,B,D,B,D,A
20109889,C,A,B,B,D,A,D,B,B,A,C,B,B,B,C,B,C,C,B,C,D,C,D,B,A
20334051,D,B,B,B,A,C,A,A,B,A,D,A,A,A,D,B,A,B,A,D,D,D,B,D,B
20255628,D,A,C,B,D,A,D,C,B,A,D,C,A,B,D,B,A,B,D,D,C,D,B,D,A
20257250,C,D,B,D,C,D,C,D,C,D,C,C,D,C,B,C,A,C,D,C,C,C,D,B,D
20047627,A,B,B,A,D,A,A,D,B,C,C,A,B,B,A,B,C,D,B,A,A,A,A,B,A
20341359,A,C,A,B,D,A,D,D,B,A,A,C,A,A,D,D,A,D,A,C,C,B,D,C,C
20249876,C,D,B,C,D,D,D,B,C,B,C,A,A,B,D,B,C,C,A,C,C,C,B,B,A
19977035,D,A,B,B,D,B,D,D,B,A,D,C,A,D,B,B,A,B,D,C,A,D,B,D,A
19998098,D,B,B,B,D,A,D,D,B,A,D,A,D,B,A,B,C,A,D,B,A,A,B,D,A
20156911,D,A,B,B,D,A,D,B,B,A,D,A,A,A,C,D,A,B,A,A,A,C,B,D,A
20156632,D,B,B,B,B,A,B,A,B,A,D,A,A,A,D,B,A,B,A,A,C,D,B,B,C
20260431,D,A,B,B,C,A,D,C,B,A,D,C,B,D,D,A,C,C,D,D,C,C,B,D,A
20149733,D,A,D,B,D,A,D,C,D,A,D,C,A,B,D,C,A,B,D,A,D,D,B,D,A
19932653,D,D,B,B,D,A,D,B,B,A,D,C,A,A,D,C,A,B,D,D,D,B,B,D,C
10277256,B,A,D,A,D,D,D,D,A,B,D,A,C,B,B,D,D,D,C,B,D,B,D,D,D
19974117,C,D,A,B,D,C,B,D,B,B,D,A,B,C,D,D,A,D,A,A,D,B,A,B,B
20156640,C,C,B,A,A,D,A,D,B,A,B,A,A,A,A,A,C,C,C,B,A,C,B,B,D
20124768,B,B,B,A,D,B,B,B,C,B,C,A,C,B,B,C,C,B,C,A,D,B,B,B,B
19946166,B,B,B,C,A,B,B,D,B,B,B,C,B,B,B,B,B,B,C,B,C,B,B,D,B
20138546,C,A,D,B,D,D,D,A,B,B,B,A,A,C,B,D,C,C,B,A,A,C,C,B,A
20039870,C,A,A,B,D,B,A,D,B,C,D,C,A,B,C,A,C,B,A,A,B,A,A,A,B
20257249,A,D,A,B,A,A,B,A,B,A,B,D,C,D,A,A,B,B,C,B,A,A,A,A,A
19826122,C,A,B,A,C,B,C,C,A,A,B,A,A,A,A,B,A,D,B,B,A,B,B,C,A
20027860,C,A,B,B,C,D,D,D,B,A,D,C,A,C,D,C,A,B,B,A,A,C,A,B,D
20084387,D,A,B,B,D,A,B,B,C,A,C,C,B,A,C,C,A,D,D,A,B,B,D,D,C
19976549,D,C,B,B,C,D,D,C,B,A,B,D,A,C,D,B,A,C,D,B,D,C,B,D,A
20076205,B,C,B,B,B,D,A,D,B,D,C,B,D,A,D,C,D,D,C,B,A,A,D,B,B
19907959,A,D,A,A,D,A,D,A,B,B,D,A,B,C,D,A,A,A,A,B,B,A,B,D,B
20242796,D,D,A,D,B,C,A,D,D,C,D,B,A,D,D,A,A,A,B,A,D,B,A,B,B
20177548,D,C,B,D,A,C,D,A,B,A,B,A,B,C,D,B,A,D,D,D,B,D,B,B,B
19927939,D,C,B,B,D,A,B,A,B,A,D,D,A,B,D,C,A,A,D,B,D,B,B,D,A
20022512,D,A,C,B,D,A,D,C,B,A,D,C,A,C,D,C,A,B,D,A,C,D,B,D,A
19945618,B,A,B,B,C,D,D,B,B,A,D,D,B,A,D,B,C,A,A,D,B,B,B,B,C
19920127,D,A,B,B,D,B,D,D,B,B,B,D,C,B,B,A,C,C,A,B,B,C,B,B,B
19839199,D,B,B,B,B,A,D,B,B,A,D,C,A,C,B,C,A,B,A,D,C,D,B,D,A
20053325,B,B,B,A,A,D,B,B,B,A,C,A,B,C,D,A,C,A,B,B,C,B,B,B,B
19904564,C,C,B,B,D,A,C,A,C,A,B,C,D,A,A,B,A,D,B,D,B,A,B,D,C
20139123,C,D,B,B,C,A,D,D,B,B,D,D,D,D,D,C,A,B,A,D,B,B,B,B,B
20031383,C,A,C,A,B,A,D,C,B,A,C,C,A,A,D,C,A,D,C,B,A,D,B,D,A
20120512,B,A,B,A,D,A,D,A,B,A,C,A,C,A,A,D,C,C,B,B,A,A,C,B,A
19974633,D,B,A,B,D,A,D,C,B,A,D,D,A,B,D,B,A,B,B,A,C,D,B,D,A
20024331,C,C,B,D,D,B,A,C,D,B,C,C,C,B,D,C,B,C,A,B,D,B,C,D,C
20029563,D,C,A,B,D,D,D,B,B,A,D,C,D,C,A,A,D,B,A,B,A,C,A,D,C
19962636,D,A,C,B,D,A,D,A,B,A,D,C,A,B,B,B,C,B,B,B,B,C,A,B,C
20061072,C,D,A,C,D,B,C,D,B,B,D,C,D,D,B,C,D,C,C,C,A,A,C,A,A
20318820,D,A,B,B,D,A,D,C,B,A,D,C,A,B,D,C,A,A,D,D,B,D,B,D,A
19830867,A,C,B,B,D,A,D,B,B,A,D,A,A,C,A,B,C,B,A,A,A,C,B,D,B
19840395,A,A,B,B,D,C,D,C,A,B,D,B,C,B,B,D,A,A,C,B,A,B,B,B,B
20028539,B,A,B,B,D,D,D,A,B,B,D,C,D,B,C,B,C,B,D,C,B,B,B,D,B
19754662,C,A,B,B,D,A,D,A,B,A,C,A,B,C,A,A,A,A,A,B,B,C,B,B,C
19956286,C,B,B,B,D,D,A,D,C,A,C,A,B,B,D,A,A,A,A,B,A,C,B,D,B
20102652,B,B,B,A,C,B,B,B,A,B,B,C,B,B,B,A,C,A,C,B,D,A,C,D,C
19838776,A,B,B,D,B,D,A,D,B,B,C,C,D,A,B,C,C,B,C,D,C,C,D,B,B
10255911,D,B,D,B,B,A,D,C,D,A,C,D,A,C,D,C,A,C,D,D,A,B,D,D,A
20075094,D,C,D,B,A,A,D,C,B,A,C,C,A,A,C,B,A,A,A,A,C,D,B,B,A
19908102,D,A,B,B,A,B,D,A,B,A,C,B,B,B,D,B,A,B,D,B,B,B,A,D,B
5103486,D,B,B,B,A,C,A,A,B,A,A,A,A,A,B,B,A,B,A,D,D,B,B,D,A
20103812,D,B,B,D,D,B,D,D,D,A,D,C,D,D,B,C,C,C,A,D,D,C,B,D,A
20125013,D,B,B,A,D,A,D,C,A,A,D,A,C,D,D,C,A,A,A,A,A,C,D,B,A
20096272,D,D,B,B,A,D,B,C,B,D,B,B,D,B,D,B,B,D,B,C,B,D,D,C,A
20078931,C,B,B,B,D,A,D,A,C,A,C,C,B,B,C,B,D,B,C,A,A,A,B,D,C
19867742,D,B,C,B,D,A,D,A,D,A,D,B,A,C,C,B,A,A,A,B,C,D,A,D,D
20182017,D,B,D,D,D,A,B,D,B,A,D,D,A,B,A,C,D,B,D,D,B,B,C,D,C
20014330,D,B,B,B,D,D,D,C,B,A,C,A,B,A,C,B,A,C,B,A,D,B,B,D,C
20052993,B,D,C,A,C,D,D,C,A,D,D,D,C,C,B,B,C,B,B,B,B,C,C,B,A
20203349,C,A,C,B,D,D,C,C,B,C,D,C,A,C,B,B,C,D,C,B,D,C,D,C,D
10276419,D,C,A,B,D,D,A,D,C,D,C,D,C,C,B,D,D,A,B,D,A,A,D,D,A
19837310,D,A,C,B,D,A,D,C,B,A,D,C,A,B,D,C,A,B,D,D,D,D,B,D,A
19898080,D,C,B,B,D,A,D,C,C,A,D,A,A,A,C,C,C,C,C,D,A,B,B,B,B
3220288,B,D,B,A,D,B,C,B,D,A,D,A,B,A,A,D,D,C,B,B,C,B,B,B,D
20150469,D,A,B,B,D,A,D,C,B,A,D,C,A,B,D,C,A,B,A,D,D,D,B,D,A
19844429,D,D,A,B,D,C,D,C,B,D,B,D,C,C,C,C,C,D,A,B,B,C,B,C,C
19835464,B,A,B,A,D,A,D,B,B,B,D,A,B,D,C,A,C,A,D,B,C,A,B,B,A
20256418,C,A,B,B,D,D,B,D,B,D,C,C,B,D,D,A,D,D,C,B,C,B,C,D,A
20150582,D,A,B,B,D,A,D,C,B,A,D,C,A,B,D,C,A,B,A,D,D,D,B,D,A
20005335,B,B,B,A,D,D,D,D,C,D,D,C,A,B,C,D,A,B,B,B,B,B,B,B,A
19977017,D,C,B,B,A,A,D,C,B,A,D,A,D,B,D,C,A,B,D,D,D,D,B,D,A
19903276,C,C,A,B,D,B,A,C,B,B,D,A,A,A,A,B,C,B,A,B,B,C,A,A,B
20086246,C,A,B,B,D,A,A,A,B,A,D,A,A,C,A,A,D,C,A,B,A,B,A,D,B
20213739,B,D,B,B,D,A,A,D,A,A,D,A,C,D,A,A,C,C,A,A,A,B,B,B,A
19843352,D,C,D,B,D,A,A,C,D,A,D,C,A,B,A,C,A,B,D,D,B,D,B,B,A
19913891,A,C,A,A,B,C,D,C,A,A,B,C,A,B,A,A,C,A,A,B,A,D,A,A,B
20040823,A,A,A,B,D,A,A,B,B,A,D,A,A,A,A,D,A,A,A,A,A,A,A,A,A
19825841,D,D,B,B,D,A,D,B,B,A,D,C,A,C,D,B,A,B,D,D,A,B,B,D,A
20054678,D,B,A,B,A,A,B,B,B,A,C,C,A,B,D,B,B,B,B,B,A,C,B,D,A
20039679,D,A,A,B,B,A,A,C,B,A,D,C,A,B,D,C,A,C,D,D,C,D,B,B,C
19971523,D,A,D,B,D,A,D,C,B,A,D,C,A,B,D,C,A,B,D,D,C,D,B,D,A
20340719,B,B,B,A,A,C,C,C,D,B,C,A,A,A,B,B,C,B,A,B,C,B,B,B,A
20093551,C,D,B,A,D,A,B,D,C,A,D,C,A,B,B,C,C,D,A,D,B,B,A,B,C
20112333,C,A,D,B,A,A,B,D,C,D,D,D,B,C,C,B,C,B,A,A,A,C,B,A,D
19984155,C,A,B,B,A,C,D,D,C,A,A,D,B,B,B,B,A,D,D,D,A,B,A,B,D
19895725,A,A,B,B,D,D,D,C,B,A,B,D,B,B,D,B,A,B,A,A,A,D,B,D,D
19827001,D,C,C,B,D,A,D,D,B,B,A,B,A,C,A,A,C,D,A,D,B,B,C,B,C
20166412,D,B,B,B,D,B,D,C,B,A,C,B,A,C,C,B,A,B,A,D,A,B,B,D,A
19991300,C,B,C,B,B,A,D,A,B,A,D,A,B,B,C,B,C,A,A,B,A,B,C,B,B
20050213,B,D,B,D,D,A,C,B,D,B,B,B,D,A,B,D,D,B,D,B,D,A,C,B,C
20279726,D,C,B,B,B,A,A,C,B,D,D,A,D,D,D,A,A,B,D,D,A,D,A,D,C
20022163,A,B,B,B,D,C,D,D,B,B,A,B,C,B,C,B,C,D,A,B,C,B,D,B,B
10276458,D,C,B,A,D,A,C,A,D,B,C,B,D,C,B,A,D,C,C,A,A,B,C,A,D
20250909,B,C,C,A,D,D,C,D,D,A,D,A,C,C,C,B,C,B,A,B,B,B,C,B,C
19987829,C,C,D,B,D,A,D,C,B,A,C,D,A,B,C,B,A,B,A,A,C,C,A,B,A
20390279,D,C,C,B,D,C,A,C,B,C,B,A,B,B,C,A,D,C,A,B,B,B,A,C,A
20179368,C,A,C,D,B,C,B,C,C,A,D,B,B,D,D,C,A,B,B,B,A,A,B,B,A
4984157,D,C,B,B,D,A,D,C,D,A,D,C,A,B,D,C,A,B,D,D,C,D,B,D,A
20165758,A,A,D,A,B,A,D,A,B,B,D,A,D,C,C,B,C,A,A,D,A,B,A,D,A
20123713,C,D,C,C,C,D,A,D,B,B,B,A,B,C,C,B,C,D,A,B,B,A,D,B,C
19825842,D,D,B,B,D,A,D,B,B,A,D,C,A,C,D,C,A,B,D,D,A,B,B,D,A
20067931,C,C,B,B,D,B,B,D,B,A,D,A,A,D,C,D,C,B,A,B,A,B,A,B,B
10199597,C,B,B,B,C,D,D,C,B,A,D,D,A,C,A,B,C,A,B,B,B,C,A,D,D
19872737,C,D,B,C,D,C,C,D,B,C,D,D,A,B,B,D,B,A,B,C,D,D,C,D,D
19976159,D,A,C,B,D,A,D,C,B,A,D,C,A,B,D,C,A,A,D,D,C,D,B,D,C
20068278,C,B,B,C,A,B,A,C,B,B,C,A,B,B,C,C,C,B,B,C,C,C,B,B,A
20043235,D,A,B,B,D,A,D,D,B,A,D,A,B,A,D,B,A,C,A,D,D,D,D,D,A
10234224,C,C,B,B,D,A,D,C,C,B,C,B,B,B,B,B,C,C,A,D,C,B,B,B,D
4030230,B,B,B,A,B,B,B,B,C,C,C,A,B,B,B,C,B,B,B,B,B,B,A,B,A
19986338,D,A,C,B,D,A,D,C,B,A,D,C,A,D,A,B,A,B,B,B,C,B,C,B,B
19962599,D,A,C,B,D,A,D,C,B,A,D,C,A,D,D,A,A,B,B,B,C,B,C,B,B
20340722,D,B,B,B,A,C,D,A,D,B,D,A,A,A,D,B,A,B,A,D,D,B,B,D,A
20061286,D,A,B,B,C,D,B,B,B,A,D,A,B,C,B,B,A,B,D,A,D,C,B,B,A
20133719,D,A,D,B,A,A,D,C,B,A,D,C,A,B,D,D,A,B,A,D,A,D,B,B,A
20151336,C,B,B,B,C,B,D,C,B,A,D,D,B,C,A,B,C,B,B,B,B,C,B,B,D
19932471,D,C,B,B,D,A,D,B,B,C,D,C,A,A,A,B,A,B,B,B,D,D,B,D,D
20256864,C,C,B,B,D,C,B,D,B,A,C,B,B,C,A,A,C,C,A,A,D,C,C,B,B
19959865,D,A,B,C,C,D,D,A,D,D,A,A,A,C,A,D,D,A,A,D,D,C,B,A,B
19907947,D,A,A,A,A,B,D,C,B,A,D,A,D,C,D,C,A,B,A,B,A,C,B,D,A
20138532,A,D,B,B,A,A,A,D,B,B,D,B,B,A,A,C,A,B,A,B,B,B,B,A,B
20061301,A,D,B,A,D,A,A,B,C,D,B,B,D,D,C,D,A,B,B,A,D,B,A,A,B
20339674,B,D,A,C,D,D,D,C,B,A,D,C,C,C,D,D,D,A,A,A,D,D,D,C,C
20068293,D,B,B,B,D,C,D,A,C,A,D,A,B,B,C,A,A,A,D,B,B,D,B,D,A
19882540,B,C,A,B,A,D,D,B,B,A,B,D,B,C,A,A,C,D,C,A,B,C,A,D,A
20340724,D,B,B,B,A,C,A,A,D,A,B,A,A,A,A,B,A,B,A,D,D,A,B,B,A
20055669,B,A,C,A,D,B,B,B,B,B,C,C,D,B,C,D,A,B,C,B,B,C,B,B,C
19723969,C,C,B,B,D,C,D,B,D,A,C,B,B,B,C,C,A,A,B,B,D,B,D,D,B
20002445,D,A,C,D,D,A,D,D,B,A,D,A,A,D,B,D,A,B,D,B,D,D,A,D,A
20021453,D,A,B,B,B,A,D,C,B,A,D,C,A,B,D,C,A,B,D,D,C,D,B,D,A
19921310,B,D,A,B,D,D,D,D,B,B,D,C,B,C,A,C,A,B,A,C,A,C,C,D,C
20117503,A,D,B,B,D,A,D,D,B,A,C,C,A,C,A,B,A,B,C,B,D,B,D,B,D
20151977,C,D,B,B,A,A,A,A,B,A,A,A,A,B,C,B,C,A,A,B,C,C,D,D,C
20023776,C,D,B,B,B,D,D,D,B,A,D,B,B,B,B,C,D,C,D,B,C,D,B,B,C
20179289,D,B,B,C,D,A,B,B,C,A,C,B,D,C,A,B,A,C,B,C,B,C,C,B,D
20374029,D,C,B,C,C,B,D,C,D,D,D,A,D,D,B,B,C,B,A,D,A,C,B,B,B
20064196,B,D,B,B,D,D,D,D,C,B,C,A,B,B,C,C,D,B,D,A,C,B,C,A,C
20386764,B,A,B,B,A,D,C,D,C,B,B,A,B,B,B,B,B,B,B,B,A,B,B,C,A
20358899,C,B,B,B,D,B,B,A,A,A,C,A,B,A,D,A,A,A,A,A,C,D,A,B,A
19970627,C,C,A,A,B,B,A,C,C,B,B,A,C,A,C,A,A,C,D,D,A,A,B,A,D
20035077,D,C,B,B,B,A,D,C,C,A,C,A,B,D,C,B,A,C,B,B,A,C,B,D,A
19912808,A,B,D,B,D,C,D,D,B,A,D,C,A,D,D,C,A,B,C,B,B,C,B,D,C
20270076,D,D,D,B,D,B,A,A,D,B,D,B,B,B,A,B,A,D,D,B,C,C,B,B,A
19764771,A,D,B,A,A,B,A,C,C,A,A,D,B,A,A,C,A,D,D,C,D,A,C,A,A
20136617,B,D,B,B,D,A,D,B,B,A,C,C,B,D,D,B,A,B,D,D,C,C,B,D,A
20106087,D,B,B,B,C,A,D,C,B,A,B,A,B,B,B,B,A,D,A,B,A,C,A,B,B
2723162,B,C,C,D,C,B,C,D,C,B,D,B,D,B,D,D,B,B,C,D,B,A,C,D,B
20141347,D,D,B,B,B,C,D,C,B,A,D,C,A,B,D,C,A,C,D,D,C,D,B,D,A
20219013,D,C,C,A,A,C,D,D,B,D,A,B,A,B,C,B,A,C,A,A,A,D,C,D,A
20066276,C,B,D,A,C,B,A,A,C,A,C,A,C,C,B,A,C,D,D,B,A,C,C,B,A
20065149,C,D,C,B,D,D,A,A,B,A,D,C,A,B,D,C,A,B,A,D,B,D,A,C,A
10414031,C,B,C,B,D,A,B,C,B,C,B,C,B,A,C,D,A,C,D,D,D,B,C,A,B
19825840,D,D,B,B,D,A,D,B,B,A,D,C,A,B,D,B,A,B,D,D,A,B,A,D,A
20067833,C,C,B,B,A,C,D,C,B,A,C,C,D,A,C,B,C,A,C,A,B,C,B,B,D
20254498,A,D,B,A,D,D,B,A,B,A,C,B,D,A,C,C,D,A,A,A,B,C,A,B,A
20087264,D,D,B,B,C,B,D,B,B,A,D,C,A,B,A,B,C,B,D,B,C,B,A,D,B
19988133,D,C,D,B,A,A,A,B,B,D,D,C,A,D,D,C,A,B,D,D,C,D,B,D,B
19701323,C,B,A,B,C,D,D,B,C,D,D,D,C,B,B,C,B,A,A,A,B,B,D,D,B
20119433,A,C,A,B,B,B,B,C,D,A,B,A,B,A,A,B,A,A,A,B,A,A,A,B,A
20126630,D,A,B,B,A,A,A,C,B,A,C,C,A,B,D,C,A,B,A,D,A,D,B,D,A
10237030,D,A,B,B,B,D,A,D,C,A,B,D,A,B,B,B,A,A,A,B,A,D,A,D,A
20274926,C,A,B,B,D,A,D,D,C,B,C,A,B,A,C,B,C,A,C,A,A,B,B,D,A
20082251,A,B,A,D,D,C,D,C,A,A,A,A,A,C,B,C,B,A,A,B,C,A,B,A,B
19896546,D,B,B,B,A,A,A,A,B,D,D,B,B,D,D,B,A,D,A,B,A,D,A,B,A
19743037,D,C,B,B,C,C,D,B,B,A,D,B,A,B,D,C,A,B,B,D,B,D,A,B,A
3486009,D,C,C,B,D,A,D,C,B,A,D,C,A,B,D,C,A,A,D,D,C,D,B,D,C
19961626,D,A,B,B,D,D,D,A,C,A,B,A,B,C,C,B,C,B,D,D,C,D,B,D,C
20053968,C,C,B,A,B,A,A,A,A,C,A,A,B,C,A,B,C,A,B,A,B,B,A,B,A
19830428,D,A,B,B,D,D,A,B,A,D,D,A,B,D,A,B,C,B,A,D,A,C,B,D,C
20058959,C,B,C,A,D,B,B,C,C,A,C,A,C,C,B,B,D,C,C,C,B,C,B,D,C
10265831,B,B,A,D,A,A,C,B,A,C,B,B,A,A,B,A,B,B,B,C,C,B,C,C,B
20094768,A,A,B,B,D,B,D,B,B,A,D,A,B,A,A,B,A,C,A,B,B,A,B,B,B
20121732,B,A,B,B,D,D,D,A,D,A,C,D,A,B,D,B,C,A,D,A,C,C,A,D,D
20156630,C,C,B,B,A,D,D,A,C,A,D,A,B,B,D,B,C,B,B,A,A,D,B,D,B
20109452,C,C,B,A,D,C,D,D,B,A,C,B,D,A,D,D,D,A,A,B,B,A,C,B,C
19971040,A,A,B,B,A,A,A,A,A,A,C,A,B,B,A,A,D,C,A,A,A,A,D,A,A
20256788,A,D,C,D,B,A,B,C,C,A,B,B,D,B,A,B,D,D,C,B,C,C,C,B,C
20235761,C,D,B,A,A,A,A,A,C,B,D,A,A,C,A,D,A,A,B,C,A,B,A,D,D
20041990,C,C,B,B,A,B,D,C,B,A,D,C,A,C,D,A,C,B,A,B,B,C,A,B,A
19825283,A,A,A,B,D,B,A,A,B,B,C,A,C,D,C,A,C,B,A,B,A,C,A,B,A
19870219,A,B,B,D,D,D,A,D,C,B,A,A,C,D,A,A,A,C,A,B,A,D,C,C,D
20003082,B,D,C,B,A,B,B,D,C,D,C,A,A,C,A,A,C,C,D,C,B,C,A,B,C
19885632,C,D,B,B,C,B,D,C,B,D,A,B,C,A,D,B,C,B,B,B,C,C,B,B,D
19999669,A,C,C,B,D,A,D,A,B,A,D,C,A,C,D,C,A,B,D,C,C,D,B,D,B
4602312,C,A,D,D,B,A,D,D,C,C,C,A,D,B,D,A,C,A,D,B,B,C,D,A,A
20039502,B,B,A,B,D,C,A,B,B,B,C,A,B,D,A,A,D,D,B,B,A,C,B,D,A
20065545,C,D,B,B,D,A,B,D,D,A,C,A,D,A,C,C,C,D,C,B,B,C,D,D,B
19855612,C,C,B,B,D,A,B,B,B,A,C,D,B,A,D,A,D,C,B,C,C,C,D,D,C
20187011,C,C,B,B,D,A,B,D,B,A,C,A,B,A,C,A,C,A,B,B,A,C,D,B,B
20010370,B,B,B,A,B,B,B,A,B,B,B,B,B,B,B,A,B,B,A,D,D,B,B,C,A
19945489,C,D,D,B,B,C,D,D,B,A,C,C,A,B,C,D,B,A,B,A,C,D,C,D,A
20018429,D,A,C,B,D,A,D,C,B,A,D,C,A,B,D,C,A,A,D,D,C,D,B,D,C
10289039,C,C,B,A,B,B,D,B,B,A,B,B,B,C,B,B,C,A,A,A,A,B,B,D,B
19836370,C,B,B,B,C,A,A,D,B,B,A,A,A,A,B,B,D,D,A,B,D,A,C,B,C
19901279,A,D,C,B,D,A,D,C,C,A,C,B,A,C,B,D,A,C,B,B,B,C,A,B,B
20212097,C,D,B,B,D,A,D,D,B,A,D,A,B,A,D,D,C,B,C,A,C,C,B,B,B
19887776,B,B,B,C,D,D,D,A,B,C,B,D,A,B,A,C,C,C,D,B,A,B,C,D,C
20246810,D,A,B,B,D,D,D,D,B,A,D,A,A,C,C,A,C,B,D,B,A,A,B,D,A
19995326,D,A,B,B,D,D,B,C,B,A,D,C,A,A,D,C,A,B,A,D,C,D,B,D,B
19961974,D,A,C,B,D,A,D,D,B,A,D,C,A,D,B,B,D,B,A,A,C,B,B,D,C
19915129,C,D,C,B,D,A,B,A,B,A,D,A,B,C,D,B,A,A,C,D,B,B,C,B,A
20242780,B,D,B,B,D,A,B,A,B,A,D,A,C,A,B,A,C,B,A,A,C,A,A,A,A
19951898,C,D,A,D,D,A,D,C,B,A,D,A,A,B,A,D,C,C,C,B,A,C,A,B,A
20347586,A,A,B,A,B,A,D,C,B,C,B,C,D,B,C,A,A,C,A,B,A,B,B,B,A
19918634,D,D,B,B,D,A,D,C,B,A,D,C,A,B,D,C,A,B,A,D,D,D,B,D,A
20208710,B,C,B,A,C,D,D,C,C,B,B,C,C,B,D,B,A,A,D,B,B,C,A,B,A
19976944,D,C,B,B,D,A,D,B,B,A,D,A,A,C,D,B,A,D,D,D,C,A,B,D,C
19978373,A,B,A,B,D,D,B,A,B,D,D,A,B,B,B,B,A,B,B,B,B,D,B,B,B
19932652,D,D,B,B,D,A,D,B,B,A,D,C,D,C,D,B,A,D,D,B,B,B,B,D,A
19871328,C,A,B,B,C,A,D,D,B,D,D,A,C,B,B,D,C,B,A,A,A,D,B,B,B
19900440,D,A,C,B,D,A,D,D,B,A,D,C,A,B,B,B,C,C,D,B,B,C,A,B,B
19959218,D,C,B,B,D,A,B,A,B,D,B,A,D,C,D,B,C,B,D,D,A,D,B,B,C
19887767,C,A,B,B,A,A,B,B,B,D,D,D,B,C,C,B,C,B,A,A,A,C,B,D,A
20087767,D,C,D,B,D,D,A,D,C,A,D,C,A,B,C,C,A,B,C,D,B,B,B,D,B
19966993,A,B,B,B,A,B,A,A,B,D,C,A,A,B,D,B,C,D,B,B,A,C,D,D,B
20196879,C,D,B,B,D,A,B,C,D,A,B,C,B,B,B,C,C,A,B,B,C,B,C,B,B
19832195,C,A,B,D,D,D,B,D,B,C,D,D,D,B,A,B,B,B,B,B,B,B,A,B,D
19880274,D,C,A,B,D,A,A,B,B,A,D,A,A,B,D,A,A,B,A,B,C,D,A,C,B
19715030,B,B,B,C,C,B,B,B,A,C,B,B,C,C,B,B,B,B,C,B,B,A,B,B,A
20196270,C,A,B,B,C,D,A,D,B,A,C,D,B,C,B,C,B,A,B,B,C,C,C,B,B
20116138,B,D,B,B,D,A,A,A,D,B,A,A,A,C,A,D,C,C,A,A,D,A,C,A,B
19770227,C,D,B,B,D,A,A,C,B,A,A,A,B,C,C,B,A,D,B,B,A,A,B,A,B
20251276,A,A,A,A,C,A,A,C,A,A,A,B,A,D,B,D,A,A,A,A,B,A,A,A,A
20272432,D,A,B,A,D,A,B,C,B,D,D,D,A,A,C,B,C,A,A,C,B,C,A,D,A
5787863,A,B,B,B,D,B,A,D,D,A,B,C,D,C,B,B,C,D,B,B,A,A,B,B,C
20130800,C,A,D,B,B,B,D,A,A,A,C,A,C,A,A,D,A,A,A,C,A,B,A,A,A
19912879,D,B,B,B,D,D,A,D,D,A,D,B,B,D,B,B,C,B,A,A,A,B,A,B,A
19914473,D,A,B,B,D,D,D,A,B,C,C,A,B,B,D,B,C,B,A,B,D,B,C,B,A
20236839,D,B,C,B,D,A,D,B,B,A,C,C,A,C,D,B,A,A,D,A,A,B,B,D,B
20386455,D,B,B,B,C,A,D,A,A,A,D,A,A,A,D,A,C,A,B,A,B,A,B,A,B
19925713,C,B,B,B,D,D,D,B,B,A,C,A,B,A,C,A,C,C,D,A,A,D,B,C,C
20042179,D,C,B,B,D,D,D,B,B,B,D,C,B,B,B,C,A,B,D,A,A,B,B,D,A
20075901,A,C,A,C,D,B,C,C,A,C,B,D,A,A,D,A,D,D,D,B,D,A,D,C,B
20097528,D,A,B,B,D,A,D,B,D,A,D,A,A,C,C,C,A,B,A,C,D,B,D,D,A
