NIE,G1-MAT1,G1-MAT2,G1-MAT3,G1-MAT4,G1-MAT5,G1-MAT6,G1-MAT7,G1-MAT8,G1-MAT9,G1-MAT10,G1-MAT11,G1-MAT12,G1-MAT13,G1-MAT14,G1-MAT15,G1-MAT16,G1-MAT17,G1-MAT18,G1-MAT19,G1-MAT20,G1-MAT21,G1-MAT22,G1-MAT23,G1-MAT24,G1-MAT25
10055001,B,A,B,D,A,C,A,B,A,B,B,B,A,D,C,B,D,B,C,B,C,B,B,B,B
10284251,A,A,B,A,A,C,B,C,B,B,C,D,B,C,C,B,C,C,D,C,C,B,D,B,C
10034529,B,A,B,D,A,B,D,C,C,B,C,B,A,D,C,A,C,C,D,C,D,B,D,D,D
10038530,B,B,D,D,A,A,D,B,C,B,D,C,A,D,C,B,D,C,D,D,D,B,D,D,D
20382116,B,A,B,D,A,A,D,C,C,B,C,B,A,D,C,B,C,C,D,C,A,B,D,C,D
10020698,B,D,A,C,D,D,B,C,B,A,C,B,D,B,A,A,A,C,B,B,A,B,A,D,D
10039864,B,D,B,C,D,B,C,B,D,A,D,D,D,A,C,D,A,C,A,A,B,D,A,A,D
20375815,A,A,A,D,B,A,D,B,B,A,B,C,A,B,B,C,B,A,D,C,D,B,A,D,C
20371290,B,A,A,D,B,A,D,B,C,B,A,C,A,A,C,C,A,B,D,C,D,C,C,D,D
10498293,A,A,B,A,B,A,B,C,C,B,C,B,B,D,B,D,C,C,B,B,D,B,A,D,D
20230608,A,D,A,C,A,C,D,B,B,A,D,C,A,B,C,D,A,A,D,B,D,D,A,C,B
10285605,B,B,B,D,B,D,B,B,A,C,D,D,C,A,D,D,A,C,A,B,D,D,A,B,D
10099463,B,A,B,D,D,A,B,A,C,B,C,D,A,A,C,B,A,D,B,B,D,C,D,A,D
10038554,B,A,B,D,A,B,D,C,C,B,C,D,A,C,C,B,B,D,D,C,D,A,D,D,D
10019054,A,A,B,A,B,B,D,B,C,A,A,D,A,B,C,A,A,D,D,A,A,B,A,B,C
10330455,B,C,B,C,A,A,D,B,C,C,C,D,A,A,C,D,A,B,D,B,B,D,C,C,B
10203195,B,C,C,B,B,B,B,B,D,C,D,D,D,B,D,D,A,C,D,B,B,D,A,A,A
10330270,B,A,A,D,A,B,B,C,C,B,D,B,A,A,C,B,B,B,C,A,D,B,A,C,A
10203203,A,B,B,A,A,C,D,A,B,A,A,B,B,C,A,B,B,A,B,A,A,D,A,A,B
10367015,A,A,D,D,A,B,A,B,A,A,B,B,A,A,A,A,B,B,D,A,A,A,A,D,A
20186177,B,B,A,B,A,B,C,A,B,A,B,C,B,A,C,B,A,B,A,B,A,B,A,C,C
10096687,B,A,D,D,A,A,A,A,C,B,A,D,A,D,B,B,A,A,B,B,B,A,A,A,D
10330370,B,A,A,B,B,B,D,B,C,A,A,D,A,A,B,C,A,D,A,B,A,D,A,A,D
10330401,B,D,B,B,A,A,A,C,B,C,A,C,B,B,B,B,D,A,B,D,C,C,A,B,A
20373750,B,B,B,B,A,B,D,D,D,B,C,B,A,A,C,B,D,B,D,C,D,C,D,A,C
10019057,B,A,B,D,A,B,D,B,B,A,D,B,D,D,C,B,B,C,B,A,D,B,A,D,A
10101654,D,A,B,D,C,C,B,B,B,A,C,D,A,A,D,C,A,B,B,A,D,D,A,A,B
10535726,A,A,D,D,C,D,A,B,B,B,C,D,C,A,B,A,B,A,D,D,B,A,C,C,C
10326669,C,A,B,D,D,D,D,B,C,A,A,B,C,B,A,B,D,B,B,A,B,B,B,D,C
20379219,A,D,A,B,A,D,D,A,C,A,B,C,B,B,C,B,A,B,C,C,D,B,A,C,D
10326605,B,A,A,D,A,B,D,C,C,A,A,C,D,D,C,B,A,C,B,A,B,B,A,D,A
10099453,B,C,C,C,A,C,B,A,D,D,A,B,A,B,B,A,B,D,D,B,B,D,A,C,A
10326565,B,C,C,B,B,C,C,B,B,A,C,D,C,B,C,C,A,A,D,B,B,B,A,C,C
10330225,D,D,D,C,C,B,C,D,B,C,A,B,B,A,C,B,A,D,C,C,D,D,C,C,D
10394751,D,C,D,D,D,C,B,A,C,A,C,D,C,B,D,C,D,C,C,C,D,D,C,D,B
10394021,A,D,B,C,A,A,D,A,A,D,D,D,A,A,A,D,A,B,B,B,D,C,B,B,A
10122437,A,A,A,D,A,A,D,B,B,A,B,B,A,C,D,B,B,C,B,A,A,A,A,A,A
10122472,B,C,A,D,B,B,C,A,B,A,D,C,C,B,C,C,A,C,C,D,D,B,C,B,B
10393971,D,A,D,C,C,B,B,C,D,B,B,D,B,A,D,C,A,D,D,B,C,D,C,A,C
10122500,D,A,A,C,C,C,D,B,C,A,C,B,A,A,A,C,B,C,A,A,A,D,A,C,D
10544247,D,D,C,B,C,D,C,D,C,A,C,C,C,D,C,B,C,D,C,D,C,A,A,D,D
10122602,A,D,B,B,A,B,C,B,A,D,D,D,B,B,B,A,A,C,A,B,D,C,A,C,A
10122651,A,A,A,A,B,A,A,B,A,A,B,B,D,B,A,A,A,C,B,B,A,A,A,B,B
10394282,C,A,A,D,A,A,A,C,C,B,D,D,A,B,C,B,D,C,B,C,D,B,A,D,D
20187179,B,A,B,C,C,B,A,B,B,A,A,D,D,D,B,A,A,B,C,C,C,A,A,B,A
20310965,B,A,B,A,A,A,B,B,B,A,A,D,A,C,B,B,A,B,D,B,D,D,A,B,C
10394084,A,C,D,D,B,A,A,A,C,A,A,D,C,D,C,C,B,D,A,B,D,C,C,A,C
10122914,B,B,C,B,B,B,B,B,B,A,A,D,A,C,B,B,A,A,B,B,D,D,A,B,A
10122939,B,A,C,B,B,B,D,A,C,A,A,D,B,A,C,A,A,D,C,A,B,D,A,B,A
10394897,B,A,A,C,A,B,D,C,C,B,C,B,A,D,B,B,B,B,D,A,B,B,D,B,D
20310977,B,A,B,A,C,B,B,D,C,A,B,D,A,D,C,A,A,C,B,D,D,D,A,D,A
10376438,A,A,C,D,A,C,C,B,D,A,A,D,B,B,A,A,D,C,D,A,D,B,D,A,A
10122985,B,A,B,D,A,B,B,B,C,B,B,D,A,C,A,C,A,C,D,B,D,A,A,C,D
20310983,B,A,A,D,A,B,D,C,C,B,C,B,A,D,C,B,B,B,B,A,B,D,D,D,B
10427574,B,A,A,D,A,A,D,C,C,B,C,B,A,D,C,B,B,C,D,A,D,D,D,D,D
20198305,D,D,C,C,B,A,A,C,C,A,A,B,B,C,D,B,C,A,C,D,C,B,C,C,D
10395347,B,A,A,D,A,D,D,A,B,A,A,B,A,A,D,A,A,A,D,A,D,A,A,A,A
20300158,B,A,B,D,B,A,A,B,B,A,B,D,A,A,C,B,A,C,B,D,D,D,A,A,C
10380060,C,A,A,D,A,A,D,B,C,B,B,D,A,A,D,A,A,C,A,A,D,C,C,A,D
20300322,B,A,B,D,B,A,D,C,A,A,B,B,A,C,B,C,B,C,B,C,D,D,A,A,C
10394007,A,A,B,D,B,B,B,B,B,A,A,C,A,D,C,B,A,B,B,A,B,A,A,B,C
10376420,B,A,A,C,D,D,D,D,A,D,A,A,D,D,A,B,D,C,C,D,D,D,A,D,D
20186166,B,A,A,D,A,B,A,B,A,A,A,A,A,A,C,B,A,D,B,B,D,C,D,B,C
10395984,B,C,A,B,B,B,B,B,B,C,B,C,B,D,B,B,B,C,B,C,B,A,B,D,D
10100926,A,D,A,D,C,B,C,B,C,C,A,D,D,A,C,A,B,D,D,A,D,A,A,D,D
10376445,A,B,A,A,D,A,D,A,A,A,B,C,D,C,B,D,B,C,B,D,C,A,C,D,D
10395182,B,A,B,D,B,A,D,A,A,A,D,B,B,D,B,B,B,A,D,A,D,D,A,B,B
10380049,A,A,B,D,D,A,D,B,C,B,C,B,A,D,B,B,B,C,D,D,D,D,A,A,C
10394786,B,A,A,D,A,B,D,C,C,B,C,B,A,D,C,B,B,C,D,A,D,D,D,D,D
10518210,A,C,C,D,D,B,D,B,C,B,D,B,B,C,D,C,B,C,B,C,C,D,C,D,C
10122881,B,A,B,D,A,B,B,A,C,A,C,A,A,C,C,A,A,B,B,D,D,D,A,D,B
10373856,B,A,C,B,A,A,B,B,B,A,C,A,C,B,C,A,A,B,D,A,C,B,C,B,D
10394423,A,D,A,C,A,B,D,D,C,B,C,B,A,D,C,B,B,C,D,A,C,D,D,C,C
20310987,B,D,A,D,C,B,D,C,A,A,B,B,C,D,B,C,B,A,A,C,A,D,A,B,B
10123041,A,A,C,C,B,C,D,B,C,B,B,D,D,A,C,D,A,D,B,B,D,C,C,D,A
10070771,B,A,A,D,A,A,D,B,C,B,C,A,A,D,C,B,A,C,D,C,D,B,D,A,D
10170835,B,A,A,D,A,A,D,B,C,B,C,B,B,D,C,B,B,C,D,D,A,B,D,C,C
10390517,A,A,A,D,A,A,B,B,B,B,B,D,A,D,D,B,A,C,A,C,D,B,A,D,A
10390684,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,C,B,B,A
10390789,A,B,A,C,B,C,A,C,B,A,B,B,A,C,C,A,B,C,A,C,D,A,C,D,A
10390840,B,A,A,D,A,A,D,C,C,B,C,B,A,D,C,B,C,C,D,A,D,B,D,D,D
10390973,B,A,A,D,A,A,D,B,C,C,C,D,A,D,C,B,A,D,D,A,D,B,C,B,B
10461578,A,D,B,A,A,A,D,C,C,A,A,A,B,A,A,A,C,A,A,B,B,B,A,A,D
10044703,B,A,A,D,A,A,D,D,C,C,A,D,A,A,C,B,A,D,D,B,D,B,C,D,A
10391192,B,A,A,D,A,B,D,C,C,D,D,D,B,C,B,B,A,C,D,B,D,D,C,B,B
20325586,B,A,A,D,A,A,D,C,C,B,C,C,A,D,C,B,B,C,C,A,D,B,C,C,C
10390659,B,A,A,D,D,D,D,B,D,A,D,D,C,D,A,D,A,A,C,A,A,D,C,C,C
10151455,B,A,A,D,A,A,A,B,A,A,A,B,A,A,A,A,A,C,B,A,B,A,A,A,D
20378918,B,A,A,B,A,A,D,C,C,B,B,B,C,D,C,D,B,C,D,A,A,B,D,C,D
10391158,B,A,B,B,A,C,D,B,C,C,C,D,A,D,C,B,A,C,D,D,D,B,A,B,D
10331201,C,C,A,D,A,A,D,B,C,B,C,B,B,B,C,B,A,C,D,C,A,B,A,A,C
10331113,B,C,A,C,B,C,D,C,B,D,B,B,D,B,A,D,C,B,A,C,D,B,B,B,A
10073633,B,A,B,C,A,C,D,C,C,A,A,C,A,D,A,A,A,C,C,A,A,B,C,A,D
10072956,B,A,A,D,A,A,D,C,C,B,C,C,A,B,C,B,A,C,D,C,A,C,A,A,A
10073589,B,A,A,D,A,A,D,C,C,B,C,B,A,B,C,B,B,C,A,C,A,B,A,C,B
10330306,B,A,A,D,A,A,D,C,C,B,A,D,B,B,D,B,A,C,D,A,D,D,A,B,B
10073758,B,A,A,D,A,B,B,D,C,A,C,D,A,A,C,B,A,C,D,B,B,D,A,C,D
20030643,A,B,A,C,A,A,D,D,D,C,D,B,D,D,B,D,B,D,A,D,C,D,C,D,D
10074259,B,C,A,B,A,C,C,D,C,C,C,D,C,B,A,A,B,C,B,B,B,B,C,B,C
10385373,B,A,A,D,A,A,D,C,C,B,C,C,A,B,C,B,A,C,D,B,D,D,C,D,D
10073990,A,A,A,C,B,A,A,C,C,B,C,B,A,B,C,B,D,C,C,B,A,D,B,A,D
20310970,B,A,A,D,A,A,B,A,C,B,C,B,A,B,C,B,B,C,D,B,B,D,A,A,B
10094669,D,C,A,B,B,A,C,D,A,A,A,A,A,C,B,A,A,D,A,A,A,D,A,D,B
10329796,A,A,A,D,B,A,C,C,A,C,B,B,D,B,C,D,A,C,B,C,D,A,B,D,A
10331148,C,D,C,C,A,A,A,C,C,B,A,B,A,B,D,B,A,C,D,D,D,B,A,C,A
10074888,B,A,A,D,A,A,D,C,C,B,C,B,A,B,C,B,B,C,D,C,D,D,A,D,D
10075109,B,D,A,A,A,A,D,C,B,B,C,B,A,B,C,B,B,D,A,B,C,D,C,A,D
10331228,B,A,A,D,A,A,D,C,C,B,C,B,A,B,C,B,B,C,D,C,A,B,A,B,B
10376826,B,B,B,C,D,B,A,B,B,C,A,C,A,A,B,A,D,B,D,B,C,A,B,B,A
10383384,D,D,C,D,D,C,A,A,C,B,D,D,D,B,B,C,C,A,C,B,D,B,A,B,B
10471003,A,A,A,D,A,D,B,A,D,A,C,D,D,A,D,C,A,A,A,A,A,D,A,A,A
10007521,A,A,B,D,D,A,D,B,C,A,D,D,A,D,C,D,A,B,C,A,A,B,A,C,C
10470922,C,C,A,A,B,D,B,D,A,A,B,A,A,C,C,B,A,C,C,C,C,D,B,D,D
10008848,A,C,B,D,D,A,B,C,A,B,B,D,C,A,C,D,A,C,A,B,A,D,C,C,A
10007995,B,A,B,D,A,A,D,B,D,A,D,D,A,D,C,B,A,C,D,B,D,B,A,C,B
10383365,B,A,A,D,A,D,D,D,A,D,A,B,B,D,A,C,D,A,D,D,D,D,D,D,D
10395292,B,D,B,C,B,D,A,A,C,A,C,A,D,A,A,B,B,C,D,A,A,C,A,B,C
10007450,B,D,B,D,A,C,D,C,A,D,D,D,B,D,B,A,A,C,B,C,D,C,A,A,A
10376778,A,C,B,A,A,A,B,C,B,A,B,A,B,B,B,B,A,B,C,C,C,D,C,A,A
10376803,D,D,B,A,A,B,B,A,D,A,D,B,B,B,D,C,A,B,B,B,A,C,A,B,C
10383426,D,C,B,C,A,A,D,B,D,D,A,D,C,B,A,A,A,A,B,C,A,B,A,A,A
10073809,A,A,A,D,A,C,D,A,D,C,B,D,B,A,C,A,A,B,A,A,A,C,A,C,A
10044537,B,A,B,D,A,A,A,C,B,D,C,D,A,D,A,A,A,C,A,C,D,C,A,A,D
10151545,B,A,B,D,A,B,B,B,C,B,C,D,A,D,B,A,A,B,A,A,A,B,A,A,D
20332333,A,A,A,A,A,A,A,D,A,A,A,A,A,C,A,A,A,C,A,C,A,D,D,C,C
20332334,B,A,B,D,C,A,D,B,C,A,D,D,A,D,C,B,A,B,D,A,A,B,A,C,B
10376921,B,A,B,D,A,A,A,B,D,D,A,D,A,B,A,A,A,A,D,C,B,C,A,A,A
10376938,B,A,B,D,A,A,D,B,D,A,D,D,A,D,C,B,A,C,B,A,A,B,A,C,B
10082394,B,A,A,D,B,A,B,A,C,B,C,D,A,B,C,C,D,C,B,C,A,C,A,A,D
10081817,B,A,A,D,A,A,D,C,C,B,C,C,A,D,D,B,B,C,B,B,D,B,A,D,D
10082719,B,A,A,D,A,C,A,C,C,C,A,D,A,D,C,B,A,A,D,A,D,C,A,A,D
10082197,B,C,D,D,A,B,A,C,C,B,B,D,C,C,A,C,A,B,C,A,C,D,A,A,B
10083872,A,A,C,D,A,B,B,A,B,D,D,D,D,D,B,A,B,C,B,A,B,B,A,C,A
10083683,B,A,A,D,A,A,A,C,C,C,D,B,A,D,C,A,B,C,B,A,D,B,A,A,D
10394336,B,A,A,C,A,C,D,C,C,A,C,B,A,B,C,C,A,C,D,A,D,B,A,A,A
10083235,B,A,A,D,B,A,A,C,C,B,C,B,A,D,C,A,A,C,D,A,D,B,A,A,D
10137037,B,A,C,D,A,A,A,B,C,B,C,B,A,D,C,C,D,B,D,C,D,B,A,A,D
10083315,B,A,A,D,A,A,D,C,D,B,C,B,A,D,C,B,A,C,B,A,A,B,C,A,A
10112274,B,D,C,C,C,A,A,A,C,B,C,D,D,C,A,C,A,B,B,A,C,A,A,A,B
10082007,C,B,A,B,A,A,B,A,C,A,C,D,A,D,A,D,A,C,A,A,A,C,C,B,B
10084082,B,A,A,D,A,B,A,B,C,A,C,D,A,D,C,B,A,A,B,C,D,A,C,A,A
10083777,B,A,A,A,A,C,A,A,C,A,B,B,A,D,C,A,A,C,A,A,A,A,A,A,A
10084414,B,D,B,D,A,C,A,C,B,C,B,B,B,C,A,A,A,C,D,B,D,B,A,A,D
10359380,B,A,C,D,A,A,A,A,C,B,C,B,A,D,C,C,D,B,B,C,D,B,A,A,A
10155803,B,A,A,D,A,A,D,C,C,B,C,B,A,D,C,C,C,C,D,C,D,B,D,A,D
10083233,B,A,C,D,A,A,A,A,C,B,C,B,A,D,C,C,D,B,B,C,D,B,A,A,D
10082371,B,A,A,D,A,A,D,C,C,B,C,C,A,D,C,B,A,C,D,C,D,B,A,D,D
20410510,B,A,A,D,A,B,A,C,C,C,C,B,A,D,C,B,A,C,A,C,D,B,C,C,B
20307856,B,A,A,A,A,A,A,C,C,B,C,B,A,D,A,C,B,C,D,A,D,B,C,C,B
20410512,A,A,A,D,A,A,A,C,C,B,C,B,A,D,A,B,A,C,D,A,D,B,D,C,B
10228946,B,C,A,D,A,A,A,C,C,B,C,B,A,D,A,B,B,C,D,B,D,C,C,C,D
10032841,B,A,A,D,A,A,A,C,C,B,C,B,A,D,C,B,A,C,A,A,D,B,C,A,D
20196335,B,A,A,D,A,B,D,C,C,C,C,B,A,D,C,B,D,C,D,C,D,B,C,C,D
20249125,A,A,C,D,A,A,D,C,C,B,A,B,A,D,A,B,C,C,A,B,D,B,A,A,D
20382008,C,D,B,C,A,A,D,C,D,B,A,D,D,A,C,C,A,C,D,C,D,B,D,D,B
20410516,B,C,A,D,A,A,A,C,C,B,C,B,A,D,C,A,A,C,D,A,A,C,C,C,B
10118899,B,A,A,D,D,B,D,C,A,C,C,C,A,D,C,B,A,C,B,C,A,B,A,C,D
10119654,B,B,A,C,A,A,D,C,C,B,C,B,B,D,C,A,A,C,D,A,C,B,D,B,B
10119055,B,A,A,C,A,B,D,C,C,B,C,B,A,D,D,B,B,C,B,A,D,B,C,C,B
10034577,B,A,A,D,A,A,D,C,C,C,C,B,A,D,C,B,B,C,D,C,D,B,D,C,D
20385335,B,A,A,C,A,A,D,C,A,B,C,B,A,D,A,C,B,D,A,A,D,B,C,C,D
10033132,B,A,A,D,A,B,D,C,C,B,C,B,A,D,D,C,B,C,B,A,D,B,A,C,B
10034330,A,A,A,B,A,B,D,B,C,B,B,B,A,D,D,A,A,C,D,A,D,B,D,C,B
19939070,B,A,A,D,A,B,D,C,C,B,C,D,A,D,A,C,A,C,B,A,D,B,C,B,D
10507119,B,A,A,D,A,A,D,C,C,B,C,B,B,D,C,B,A,C,D,A,D,B,D,C,D
10372346,B,A,A,D,A,B,A,C,C,B,C,B,A,D,C,B,B,C,D,B,D,B,D,B,B
20410518,B,A,A,D,A,A,D,C,C,B,C,B,A,D,D,B,B,C,D,A,D,C,A,C,D
20410520,B,A,A,B,A,B,D,B,C,B,C,B,A,D,D,C,B,C,D,A,D,B,A,D,D
10425111,B,A,A,B,A,B,D,C,C,C,B,B,A,D,C,A,C,C,C,C,D,B,D,C,D
20039249,B,A,A,D,A,A,A,C,C,B,C,B,A,D,A,B,B,C,D,A,D,B,D,C,B
10126502,D,A,A,D,A,B,D,C,C,B,C,D,A,D,C,B,A,C,B,C,C,C,A,C,D
10034660,A,A,B,A,C,C,C,C,D,B,A,A,D,D,A,C,A,C,C,A,A,B,A,C,A
20174347,B,A,A,C,A,C,D,C,C,B,C,B,A,D,C,A,A,B,A,A,D,B,C,A,D
10361639,B,A,A,A,B,B,C,C,B,B,D,A,B,D,C,A,A,C,A,C,B,B,C,C,A
10175510,D,D,D,C,D,C,D,D,D,C,D,A,B,B,C,B,B,B,D,B,D,B,B,A,C
10118935,B,A,A,A,A,B,D,C,A,B,C,B,A,D,B,B,B,C,D,C,A,B,A,C,B
20303286,B,A,A,D,A,A,A,C,C,B,C,B,A,D,C,A,B,C,C,A,D,C,D,C,B
10148293,B,D,A,C,A,A,D,C,A,B,C,C,A,D,D,D,B,C,B,A,B,B,C,C,B
20410528,B,A,A,B,A,A,A,B,C,B,D,B,A,D,C,A,B,C,C,A,D,B,D,C,D
20378181,B,A,A,D,A,A,D,C,A,B,C,B,A,D,A,B,B,D,A,C,A,B,C,C,B
10015126,B,A,A,A,A,A,A,C,C,B,B,B,A,B,B,A,A,C,B,A,D,B,C,A,A
20410530,B,A,B,C,A,C,A,C,C,B,B,D,A,D,C,C,A,C,B,C,D,B,C,A,D
20367522,B,A,A,D,A,A,D,C,C,C,C,B,A,D,C,B,A,C,D,A,D,B,D,C,B
10039024,B,A,B,D,A,A,A,C,A,A,B,A,D,D,C,B,A,B,A,B,B,B,B,C,B
10331124,B,A,C,D,D,A,A,C,B,D,C,B,A,D,C,B,C,A,A,C,D,B,A,B,A
20410531,B,D,A,A,A,C,A,C,C,C,C,D,A,D,C,A,A,C,A,A,B,B,B,A,A
20410532,B,D,B,D,A,C,A,B,D,C,D,D,D,A,D,B,A,C,A,B,C,B,C,A,D
20410535,B,A,A,D,A,A,B,C,C,B,D,B,D,C,A,B,D,D,D,C,A,C,C,A,B
10118970,A,A,A,D,A,A,D,C,C,B,C,D,A,D,C,C,A,C,A,C,D,B,B,A,D
10287864,B,A,B,B,C,C,B,B,C,C,A,B,B,D,B,C,B,C,C,D,A,D,C,C,D
10019778,D,C,D,D,A,D,A,C,D,C,A,A,B,D,A,D,C,A,C,A,C,A,B,B,C
10342463,D,D,B,C,B,C,B,B,C,A,C,C,A,B,A,D,A,C,A,B,A,D,C,B,D
20300351,A,A,B,D,A,C,D,A,B,A,B,C,A,A,C,C,A,A,B,A,C,B,B,B,B
20300365,D,C,B,C,C,C,C,B,B,B,C,B,D,C,C,D,A,B,C,B,C,B,C,A,D
10018852,A,B,C,C,B,B,C,C,C,B,C,C,A,C,C,B,B,C,C,B,C,C,B,C,A
10373858,C,D,B,D,A,C,D,C,B,B,C,D,C,A,A,C,A,C,A,C,A,D,A,A,A
10343495,C,C,C,C,B,B,B,C,C,A,B,B,A,B,B,C,A,C,A,C,B,B,A,B,C
19933575,B,A,B,D,A,B,D,B,D,C,C,C,B,D,C,A,A,D,B,B,D,B,C,C,D
10335567,D,A,D,D,D,C,D,D,B,C,D,A,A,D,A,A,B,D,D,D,D,D,B,A,D
10310809,A,D,B,C,C,B,C,B,A,B,A,D,B,A,B,B,A,C,B,D,A,B,A,D,C
10328834,B,C,A,D,A,B,C,B,D,B,D,C,B,A,C,B,A,D,D,A,A,D,C,D,A
10073320,A,A,A,A,B,A,A,A,D,D,B,A,C,A,A,A,A,B,B,C,A,B,C,C,D
10451176,A,A,A,B,A,B,C,B,A,A,B,D,B,A,A,A,A,A,D,A,A,B,A,B,C
20034970,A,A,D,B,C,A,C,C,B,D,C,A,A,C,B,B,B,D,B,C,A,D,C,D,D
10020441,B,B,B,D,A,A,D,B,C,A,D,C,C,C,B,D,B,D,D,A,D,B,C,C,A
10018226,B,A,A,D,D,D,D,A,A,A,A,D,A,A,B,A,A,A,B,A,B,A,A,A,A
10335532,A,A,B,A,B,B,A,C,A,A,A,D,C,A,A,C,A,C,B,A,D,D,A,A,C
10335484,D,B,C,B,B,C,D,C,C,B,B,D,B,B,B,B,B,C,B,C,D,C,B,B,B
10019635,A,C,C,C,A,C,C,C,A,C,B,B,B,B,A,C,D,B,B,A,A,B,A,B,C
20300339,C,A,C,D,D,B,C,B,A,B,B,D,A,D,B,A,A,C,C,C,D,B,C,A,D
10304395,B,A,B,D,A,A,D,B,C,B,D,D,A,D,B,D,A,D,B,D,D,D,C,C,A
10356602,A,A,C,D,D,B,D,A,D,C,C,B,C,D,C,A,A,C,B,D,A,B,A,C,A
20300343,A,A,A,D,C,D,B,D,D,B,B,A,A,A,C,C,A,A,C,A,A,D,C,A,C
10019677,B,A,B,D,C,B,B,A,A,B,A,B,A,A,A,B,B,B,B,B,D,B,C,A,A
10019993,C,D,A,B,A,B,C,A,A,A,B,D,B,A,A,C,A,A,A,A,A,C,A,C,A
10020358,B,B,B,B,C,B,C,D,B,B,B,B,D,C,B,B,A,D,A,A,C,A,B,C,D
20300364,C,B,B,D,B,B,C,D,B,A,D,D,A,B,A,B,A,B,A,D,C,D,B,D,A
10328961,B,B,C,C,A,B,D,B,B,A,A,D,C,A,A,C,A,A,B,A,B,B,A,A,A
20300376,B,A,D,D,D,B,D,C,A,B,C,C,D,D,A,A,A,B,D,A,D,D,C,D,A
10328878,A,C,A,D,A,D,B,A,C,A,B,C,B,B,B,C,A,B,D,C,A,C,A,B,B
10367069,B,D,D,C,A,C,C,C,A,B,B,D,A,D,B,B,A,A,D,A,C,D,C,C,D
10020514,C,A,B,D,C,B,B,A,C,C,C,B,B,B,B,A,A,C,B,B,C,C,A,B,D
10395757,B,A,B,D,A,D,D,D,C,A,B,A,A,A,A,B,A,C,C,D,B,B,C,D,D
10072949,A,A,B,D,A,A,A,C,A,C,A,D,B,A,A,D,A,D,D,D,A,C,A,A,D
10343449,B,B,A,A,B,B,B,B,A,A,A,D,D,A,B,C,A,D,B,A,B,D,A,A,A
10335441,B,A,D,D,B,C,D,A,A,D,A,D,A,A,C,B,A,C,D,B,D,D,A,D,D
10072683,B,A,A,D,A,A,A,D,A,B,A,D,A,A,B,B,B,D,A,D,D,B,A,A,C
20300416,A,A,B,C,A,A,B,A,A,A,A,D,A,A,C,A,A,A,C,A,B,A,A,B,A
10134882,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,B,A,A,A,A
10353063,B,C,B,B,C,C,C,D,B,C,C,C,C,B,C,B,A,C,C,C,B,B,A,C,B
20300435,B,D,B,C,B,B,A,C,B,A,B,B,A,A,B,B,B,B,A,B,B,D,B,C,C
10020319,A,B,A,B,A,A,D,A,B,A,A,D,C,D,D,A,A,A,A,A,C,C,A,B,B
10065934,B,A,A,D,A,A,D,C,C,B,C,B,A,D,C,B,B,C,D,A,D,B,D,C,D
20301737,B,A,B,D,A,A,D,B,C,C,C,C,A,B,B,B,B,C,D,C,D,B,D,C,B
10310907,C,B,B,B,A,A,D,B,C,B,C,C,A,D,A,B,B,C,A,C,A,A,C,C,A
10310966,A,D,B,D,A,A,D,B,C,B,C,C,C,B,A,B,B,C,D,C,A,A,C,C,A
10066603,C,A,B,D,A,A,D,C,C,B,B,C,A,D,B,D,B,C,C,B,A,B,C,C,B
20300337,B,A,B,D,A,A,D,C,C,C,C,B,B,C,A,B,B,C,D,B,D,D,C,A,B
10065007,C,A,A,D,A,A,A,B,B,B,C,C,B,D,B,B,C,C,B,B,D,B,A,B,A
10064678,B,A,A,D,A,A,A,B,C,C,C,C,A,D,B,B,B,C,D,B,D,C,D,A,A
10355692,B,B,B,A,B,B,A,C,A,C,B,D,A,C,C,B,A,A,B,B,D,B,A,C,C
10064889,B,A,B,D,A,B,C,C,C,C,B,D,A,A,A,B,A,C,D,B,D,D,C,B,A
10209982,B,A,B,D,A,A,D,C,C,B,C,B,A,D,C,B,B,C,D,A,D,B,A,C,D
20190684,C,C,A,D,A,B,B,A,D,C,A,B,C,D,B,B,B,B,B,B,A,B,D,C,B
10348237,B,B,A,D,A,A,A,B,C,C,A,C,C,C,B,A,B,B,D,B,A,D,A,C,D
10066144,B,B,B,D,A,A,A,B,C,C,B,C,C,C,A,A,B,B,B,B,B,D,D,A,C
10066091,B,C,A,D,A,A,A,C,C,C,B,C,A,D,C,B,B,C,D,B,D,B,C,C,C
10062260,C,A,B,D,D,A,D,C,C,C,C,C,A,C,B,B,B,C,B,B,D,B,C,C,B
10065027,C,A,A,D,B,B,A,B,C,C,A,D,B,C,B,A,A,C,A,B,D,B,A,A,B
10065061,B,B,B,D,A,D,A,C,A,D,A,D,B,A,B,B,A,D,C,D,D,C,A,D,A
10063867,B,D,A,D,A,A,A,C,D,B,D,C,A,A,B,C,A,C,A,C,D,C,C,C,A
10064453,C,D,B,D,A,B,D,B,C,C,B,B,A,C,C,B,B,B,B,C,D,A,C,C,B
10348282,B,A,A,D,A,A,D,C,C,B,C,C,A,D,C,B,B,C,D,B,D,C,C,C,B
10064967,C,B,B,C,C,D,B,B,C,B,C,C,C,C,C,B,B,C,C,D,B,C,C,C,B
10064773,B,A,A,D,A,A,A,B,C,A,C,C,A,C,B,C,A,C,D,B,D,C,A,A,B
