NIE,G1-LEG1,G1-LEG2,G1-LEG3,G1-LEG4,G1-LEG5,G1-LEG6,G2-LEG7,G2-LEG8,G2-LEG9,G2-LEG10,G2-LEG11,G2-LEG12,G3-LEG13,G3-LEG14,G3-LEG15,G3-LEG16,G3-LEG17,G3-LEG18,G4-LEG19,G4-LEG20,G4-LEG21,G4-LEG22,G4-LEG23,G4-LEG24
20129721,C,C,A,A,A,A,A,B,A,A,A,C,C,B,C,A,A,C,A,A,A,A,A,A
20289150,B,A,C,A,B,A,C,B,A,A,B,C,B,C,B,A,B,B,B,C,A,B,C,B
10531149,B,A,B,A,B,A,C,B,A,A,A,A,B,C,B,A,A,B,B,C,C,A,A,B
10344430,A,A,B,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A
20376436,A,B,A,A,B,B,A,B,B,A,B,C,B,B,A,A,B,A,A,A,C,B,A,B
10334341,B,B,B,A,B,B,A,C,A,B,A,C,A,B,A,B,B,B,A,B,C,C,A,A
10515876,B,A,C,A,B,A,C,B,A,B,A,C,B,C,B,C,C,B,B,C,C,A,A,B
10361155,B,A,A,C,B,A,B,C,B,A,A,C,B,A,C,A,B,A,A,A,A,A,B,B
10340632,B,A,C,A,B,A,B,A,B,C,A,C,A,A,A,C,C,C,B,A,A,A,A,A
10668735,B,A,B,A,B,B,B,A,A,A,A,A,A,B,C,A,A,B,B,C,C,A,C,B
10516060,B,A,B,A,B,A,C,B,C,C,A,B,A,A,B,A,A,C,A,A,A,A,A,A
10076520,B,A,C,A,B,A,C,B,A,B,A,C,B,C,C,A,A,B,B,C,C,A,C,B
10336850,A,A,A,C,C,A,B,A,A,B,C,C,A,B,A,B,A,C,A,A,A,A,C,A
10214323,B,B,A,B,B,B,A,B,B,B,B,B,B,B,B,B,A,B,A,C,C,A,A,C
10022014,B,A,C,A,B,A,C,B,B,A,B,C,B,C,B,A,A,C,B,C,C,A,C,B
10188413,B,A,A,A,A,B,C,A,A,B,B,C,A,B,C,C,B,B,C,C,A,B,C,B
10147121,B,C,C,C,B,C,A,C,C,C,C,C,B,C,C,B,C,A,A,B,C,C,C,B
10115702,B,A,C,A,C,B,C,C,B,A,A,A,B,C,B,A,B,B,C,C,C,C,A,B
10062046,B,A,C,A,B,B,C,B,A,C,B,A,A,B,A,A,A,A,C,C,A,A,B,A
10334912,B,B,A,A,B,A,A,B,C,B,A,B,B,A,A,B,B,A,A,A,A,A,A,A
10333295,B,A,C,A,B,A,C,A,A,B,A,A,B,C,B,A,C,B,B,C,C,A,A,B
20377683,B,A,C,A,B,A,C,B,A,B,A,C,B,C,B,A,C,B,B,C,C,A,A,B
10356702,A,C,C,B,B,A,C,C,A,B,A,C,B,A,B,A,C,B,B,C,C,A,A,B
10021975,B,A,C,C,B,A,C,B,A,B,A,C,B,C,B,A,C,B,B,C,C,A,B,B
10668999,B,A,C,C,B,C,C,A,A,C,A,A,B,A,B,A,A,A,B,C,B,A,A,A
10624188,A,A,C,A,B,B,C,B,A,A,A,C,B,C,B,A,A,C,C,C,C,A,C,B
10344248,B,A,C,A,B,A,C,B,A,A,A,C,B,C,B,A,C,B,B,C,C,A,C,B
10291363,B,C,A,A,B,C,B,C,B,A,A,B,A,A,C,A,B,C,A,A,A,B,A,C
10053687,B,B,C,A,B,A,B,B,A,B,A,C,B,C,C,A,B,B,B,B,B,B,C,A
10088668,B,A,C,B,B,A,C,B,A,B,A,A,B,C,B,A,A,B,B,C,C,A,C,B
10534826,B,A,C,C,B,B,C,B,A,A,B,C,B,C,C,A,C,B,B,C,C,A,A,B
10356022,B,C,A,C,B,A,B,A,A,B,B,C,B,C,B,A,C,B,B,C,C,A,C,A
10307214,B,A,C,A,B,B,C,B,A,C,B,B,B,C,C,A,C,B,B,C,C,A,C,B
10085380,B,A,C,A,B,A,C,B,A,C,A,B,B,C,B,A,A,B,B,C,C,A,C,B
10363130,A,A,C,A,B,A,B,A,B,A,A,C,A,A,A,C,A,A,C,A,B,A,B,C
10372447,B,A,C,A,B,A,C,C,C,C,A,C,B,A,B,A,C,A,B,C,A,A,C,B
10217190,B,A,B,A,B,A,C,B,A,B,C,C,B,C,B,A,C,B,B,C,C,A,C,B
10029703,B,A,A,A,B,A,B,C,A,B,A,C,B,B,B,A,A,C,B,B,C,A,C,A
10461962,B,A,C,A,B,B,B,B,A,A,A,C,B,C,B,A,C,B,B,C,C,A,C,B
10188398,B,A,C,A,B,A,B,B,A,C,A,C,B,C,B,A,A,B,B,C,C,A,C,B
10219653,B,A,C,A,B,A,C,B,C,A,C,C,B,C,B,A,C,B,B,C,C,A,C,B
10345398,C,A,A,C,A,A,A,B,C,C,C,A,A,A,A,A,A,A,B,A,C,B,A,A
10215543,B,A,C,A,B,A,B,B,A,B,A,C,B,A,C,A,C,B,B,C,C,A,C,B
10345430,B,C,C,A,B,A,C,A,A,B,C,C,B,C,B,A,C,A,B,C,C,A,C,B
10405160,B,B,C,A,A,A,C,C,B,A,B,B,B,B,B,A,C,B,B,C,B,C,A,C
10284636,B,A,C,A,B,A,C,B,B,B,B,C,B,C,B,A,C,B,B,C,C,A,C,B
10415090,B,C,C,C,A,A,C,A,A,B,C,C,C,C,B,C,A,B,B,C,C,B,C,B
10030482,B,A,C,A,B,A,C,B,A,B,C,C,B,C,B,A,C,B,B,C,C,A,C,B
10029779,B,A,C,A,B,A,C,B,B,B,A,A,B,C,B,A,C,B,B,C,C,A,C,B
10293069,C,A,C,A,B,A,C,B,B,A,A,C,B,C,C,A,C,B,B,C,C,A,C,B
10345285,C,A,B,B,B,A,B,C,B,B,B,C,B,C,B,A,A,B,B,C,C,A,C,B
10464262,B,A,C,A,B,B,B,C,A,B,C,A,B,C,B,A,C,B,B,C,C,A,C,B
10055866,B,A,A,A,B,A,C,B,A,B,C,C,B,C,B,A,A,C,B,C,C,A,C,B
10497330,B,A,C,A,B,A,C,B,A,C,A,C,B,C,B,A,C,B,B,C,C,A,C,B
10497302,A,A,C,B,B,A,C,B,B,B,B,C,B,B,B,A,C,B,B,C,C,A,C,B
10320413,A,B,B,B,A,B,C,C,A,A,A,C,C,C,B,A,B,B,B,C,B,A,A,C
10384689,B,B,C,A,B,C,B,B,A,A,C,A,B,B,B,A,A,B,B,C,C,A,C,B
10219789,B,A,A,B,B,B,B,C,A,C,A,B,B,A,B,A,C,A,B,C,C,A,C,B
10687764,B,A,C,A,B,A,B,A,B,B,B,C,B,C,B,A,A,B,B,C,C,A,C,B
10174902,B,A,C,A,B,A,C,B,A,B,A,B,B,B,B,A,C,B,C,C,C,A,C,B
10217188,B,A,C,A,B,A,C,A,A,B,A,C,B,C,B,A,C,B,B,C,C,A,B,B
10461083,B,A,C,A,B,B,C,B,A,B,C,C,B,C,B,A,A,B,B,C,C,A,C,B
10326366,B,A,C,A,B,B,C,B,A,A,A,C,B,C,B,A,A,B,B,C,C,A,C,B
10341570,B,A,C,A,B,B,C,B,A,B,B,C,B,C,B,A,C,B,B,C,C,A,C,B
10349068,B,A,C,A,B,A,C,B,A,B,B,C,B,C,B,A,B,B,B,C,C,A,C,B
10293171,B,A,C,A,B,A,C,B,A,C,C,C,B,C,B,A,B,C,B,C,C,A,C,B
10339210,B,A,C,B,B,A,C,A,A,B,A,C,B,C,B,A,B,B,B,A,B,C,B,A
10426268,A,A,A,B,A,A,C,C,B,C,A,B,A,B,C,A,C,B,C,C,C,C,C,C
10215564,B,A,C,A,B,B,B,B,A,B,A,B,B,C,B,A,A,B,B,C,C,A,C,B
10349084,B,B,B,A,B,B,C,B,B,B,A,C,B,C,B,A,C,A,B,C,C,A,C,B
10461187,B,A,B,A,B,A,C,B,B,B,A,A,A,A,B,A,B,A,C,C,B,C,B,A
10181901,B,B,A,A,B,B,C,B,A,B,B,A,B,B,A,A,B,A,B,B,C,A,C,B
10532231,B,B,B,A,C,C,C,C,B,B,A,B,A,A,A,B,A,C,C,B,B,B,B,A
10215571,B,A,C,A,B,B,C,B,A,B,A,C,B,C,B,A,B,C,B,C,C,A,C,B
10461121,B,A,C,A,B,B,C,A,B,B,A,B,B,C,B,A,C,C,C,C,C,A,C,B
10349056,A,A,A,A,B,B,C,C,A,B,B,B,A,B,A,A,A,A,A,A,A,A,A,A
10003734,B,B,C,A,B,B,B,B,A,A,A,B,B,A,C,A,A,A,B,A,C,A,A,B
10661737,B,A,C,A,B,A,C,A,B,C,A,A,A,C,B,A,C,B,B,C,C,A,C,B
10345447,B,A,C,A,B,B,C,B,C,C,A,C,B,C,B,A,C,B,B,C,B,A,C,B
10215794,B,A,C,A,B,A,C,B,B,C,C,A,B,C,B,A,C,B,B,C,C,A,C,B
10049314,A,A,C,B,B,B,C,B,A,A,B,C,B,C,B,A,C,B,B,C,C,A,C,B
10384549,B,A,C,C,B,A,C,B,C,B,A,C,C,C,A,C,B,A,C,A,A,C,A,B
10662005,B,A,B,B,B,B,C,B,A,B,A,C,B,C,B,A,C,B,B,C,C,A,C,B
10636368,B,A,C,B,B,B,C,B,A,B,A,C,B,C,B,A,C,B,B,C,C,A,C,B
10345620,B,A,C,B,B,A,C,B,A,A,B,A,B,A,B,A,C,B,B,C,C,A,C,B
10626947,B,A,C,A,B,B,C,C,A,B,A,C,B,C,B,A,C,B,B,B,A,C,C,A
10003736,B,B,B,C,B,B,C,B,A,A,A,A,A,A,C,A,A,A,B,A,A,C,A,A
10221687,B,A,C,A,B,A,C,A,A,A,C,C,B,C,B,A,A,B,B,C,C,C,C,B
10349107,A,C,C,C,A,C,A,A,A,A,A,B,A,B,A,A,A,A,A,C,B,A,A,C
10392468,B,A,C,C,B,A,B,B,A,B,A,A,A,A,A,A,A,B,B,B,A,B,A,A
10384612,B,A,C,A,B,A,B,C,C,A,C,A,C,A,C,A,A,B,B,B,C,A,A,B
10493250,B,A,B,A,B,A,C,B,A,B,C,C,B,C,B,A,C,B,B,C,C,A,B,C
10374001,B,A,B,A,B,A,C,A,A,B,B,C,B,A,B,A,C,A,B,C,C,A,C,C
10385804,B,A,C,A,B,A,C,B,A,A,C,C,B,C,B,A,C,B,B,C,C,A,C,B
10177199,B,A,C,A,B,A,C,B,B,B,A,A,B,C,B,A,C,B,B,C,C,A,C,B
10137377,B,A,C,A,B,A,C,B,A,A,A,C,B,C,B,A,C,B,B,C,C,A,C,B
10421920,C,A,C,B,B,C,A,B,C,B,B,B,C,C,A,A,A,B,C,A,A,B,B,C
10075428,B,A,B,B,A,C,A,B,A,B,C,B,A,A,B,B,B,A,B,B,B,C,B,A
10516477,B,A,C,B,B,A,C,C,A,C,A,A,A,A,A,A,A,A,B,C,B,A,B,A
10461158,B,A,C,A,B,A,C,C,B,A,A,C,A,C,B,A,C,B,B,C,C,A,C,A
10091823,B,A,C,A,B,B,C,B,A,A,C,C,B,C,B,A,C,B,B,C,C,A,C,B
10358399,A,A,C,A,B,A,C,A,A,C,A,A,B,C,B,A,C,B,B,C,C,A,A,B
10348899,B,A,A,A,B,B,C,B,A,A,A,C,B,B,B,A,B,B,A,B,B,A,C,A
10478048,B,A,B,C,B,A,C,B,A,A,A,A,A,A,B,A,A,C,B,C,C,A,C,A
10345128,B,A,C,A,B,A,C,A,B,B,A,C,B,C,B,A,A,B,B,C,C,A,C,B
10409560,B,A,A,A,B,A,C,B,A,B,B,C,B,C,B,A,A,B,B,C,C,A,C,B
10029510,A,A,C,B,B,A,C,A,A,A,B,B,B,C,B,C,A,B,B,C,A,A,C,A
10341352,B,B,B,B,C,C,B,B,B,B,B,B,A,A,A,A,A,A,A,B,A,C,B,C
10643747,A,A,C,A,B,A,A,B,B,B,A,C,A,A,A,C,C,A,A,C,B,B,C,A
10491507,B,C,A,A,C,B,B,B,C,C,A,A,A,C,B,A,B,C,A,C,A,C,A,B
10383583,B,C,B,A,B,A,B,A,A,A,A,C,C,A,A,A,B,A,B,C,C,A,B,B
10661985,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,C,A
10501920,B,B,B,C,A,A,B,A,C,A,B,C,B,A,C,B,C,C,B,B,B,C,B,C
10661762,A,C,B,A,B,A,A,C,B,B,A,A,B,A,C,A,A,B,B,B,A,A,A,A
10461365,C,C,C,A,C,A,C,C,A,A,A,C,A,C,A,B,C,C,B,B,A,B,C,A
10032310,A,B,B,B,C,B,C,A,B,A,A,A,B,A,C,A,A,B,B,A,C,A,B,B
10341392,B,C,C,A,B,A,B,C,A,C,B,C,B,C,B,A,B,B,B,C,C,A,C,B
10426272,B,A,A,A,B,B,C,A,A,C,A,C,B,C,B,A,C,B,B,B,C,A,C,B
10693244,B,A,C,A,B,A,C,B,A,B,A,B,B,B,B,A,C,B,B,C,A,A,A,B
10426265,A,A,A,C,B,C,B,C,B,C,B,C,C,C,C,C,B,A,C,B,B,A,C,A
20380014,B,A,B,A,B,A,A,A,C,B,A,C,C,C,A,A,B,B,B,C,A,A,A,B
10692073,A,A,A,A,B,A,A,A,B,A,B,B,C,B,B,C,C,A,B,A,C,B,B,A
10516510,B,A,A,C,B,A,C,A,A,A,B,A,B,A,C,A,C,A,A,A,C,B,B,A
10060950,C,A,A,B,B,C,B,C,B,C,C,A,C,A,B,B,A,C,A,A,A,C,B,C
10107669,C,B,A,C,A,A,C,B,B,A,B,A,C,B,B,C,A,A,C,C,A,C,B,A
10426246,B,B,B,A,C,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,B,B,C,A
10516494,A,A,B,A,B,A,A,C,A,A,A,A,A,A,B,B,C,B,B,A,A,A,A,A
20188485,B,A,B,A,B,A,B,A,A,A,A,B,C,A,A,A,C,B,A,C,B,A,A,B
10219742,B,A,B,A,C,B,B,B,B,A,A,A,A,B,A,C,A,A,A,C,B,A,B,A
10516457,C,B,B,B,B,A,C,A,B,C,B,B,B,B,B,A,B,C,B,B,C,A,B,A
10282749,B,C,B,A,B,B,B,B,A,B,A,B,A,C,A,A,C,B,B,C,B,A,A,A
10131033,A,A,C,A,B,B,B,C,C,B,C,B,C,A,C,B,B,A,C,A,B,C,B,C
10107466,B,C,B,B,B,A,C,C,B,C,C,C,A,A,A,C,C,C,A,A,A,C,B,C
10426270,B,A,B,B,B,A,C,A,B,A,C,C,C,A,A,A,B,B,B,B,B,A,B,B
10306187,B,B,C,A,C,B,B,B,B,B,B,A,C,B,C,A,A,C,A,A,A,A,B,A
10130927,B,C,C,A,B,A,B,B,A,C,A,A,B,A,A,B,A,C,B,B,B,C,C,A
10516521,A,B,A,B,A,B,B,B,C,B,B,B,B,A,B,B,C,B,A,C,C,A,B,C
10130955,A,B,B,A,B,C,B,B,A,A,B,B,C,B,C,B,B,A,B,B,A,C,A,C
10298074,B,A,B,A,B,B,C,C,A,A,A,C,B,B,B,A,A,A,B,C,C,A,C,B
10388271,A,B,A,B,C,C,C,C,A,C,C,C,C,C,B,A,C,C,B,A,C,C,C,A
10427570,A,A,B,B,B,B,B,A,A,A,B,A,A,B,B,A,A,A,A,B,B,A,A,A
10530734,A,A,B,C,B,B,B,B,C,A,A,C,C,C,A,A,B,B,B,B,A,A,B,A
10457270,B,A,B,A,B,A,C,A,A,B,A,C,B,C,B,A,A,A,B,C,C,A,C,B
10192894,B,A,B,C,B,B,C,C,B,A,B,B,C,B,A,A,B,A,A,A,B,A,A,A
10356816,B,A,C,A,B,A,C,C,A,A,A,A,B,C,B,A,A,B,B,C,C,A,C,B
10453035,B,A,B,A,B,A,C,B,A,A,B,C,B,C,B,A,A,C,B,C,C,A,A,B
10298290,B,A,B,A,B,A,C,B,B,A,A,A,B,C,B,A,A,C,B,C,C,B,B,B
10457405,A,A,A,C,B,A,C,C,A,B,A,A,B,A,A,A,A,B,B,C,C,A,A,A
10077424,C,A,C,B,B,B,B,B,C,A,C,B,A,C,A,B,A,C,B,A,C,B,C,A
10287138,B,A,A,C,B,A,C,C,B,C,C,A,B,C,B,A,B,C,C,C,C,A,C,B
10453127,B,A,C,A,B,A,C,B,A,B,A,C,B,C,B,A,C,B,B,C,C,A,C,B
10300599,B,A,B,A,B,A,A,A,A,C,A,B,B,A,B,A,B,B,B,C,C,A,A,B
10457389,C,A,B,A,B,A,C,B,A,A,B,A,B,C,B,A,A,A,B,A,A,A,A,A
10180108,B,A,C,A,B,A,C,A,A,B,A,C,B,C,B,A,A,B,B,C,C,A,C,B
10589216,A,A,A,A,C,A,A,A,B,A,B,A,C,A,B,A,A,B,B,B,A,C,B,A
10457421,B,A,A,A,B,A,C,B,A,C,A,A,B,C,B,A,C,B,B,C,C,A,C,B
10298318,A,A,A,A,B,A,C,C,A,A,A,A,B,A,B,C,B,A,B,B,B,A,C,A
10687590,A,A,C,B,C,C,B,A,A,B,C,C,B,B,A,A,C,C,C,B,B,C,A,B
20279848,B,A,B,A,B,C,C,C,A,C,C,B,C,A,A,A,B,C,A,A,A,C,C,A
10640987,B,A,B,B,A,A,A,B,C,B,B,B,B,B,B,C,B,B,B,B,A,C,C,C
10453084,A,A,C,A,C,A,A,A,A,A,B,B,C,B,A,A,A,B,B,C,A,A,B,B
10300948,B,A,B,C,B,B,C,B,A,A,A,C,C,C,B,A,A,A,C,B,B,C,C,A
10457327,B,A,C,B,B,A,C,B,A,A,A,C,B,B,B,A,C,B,B,C,C,A,C,B
10582025,B,A,C,C,B,A,C,C,B,C,B,C,B,C,B,A,A,C,B,C,C,A,C,B
10194289,B,A,A,B,A,A,A,A,A,A,A,A,B,A,B,B,B,C,A,A,A,B,A,C
10180086,B,A,B,B,B,B,B,A,A,B,A,C,B,C,A,A,B,A,A,A,A,A,C,C
10298116,A,A,B,B,C,B,C,A,A,A,A,C,B,C,A,A,C,B,B,B,A,A,A,B
10397850,B,B,B,A,C,A,B,B,A,B,B,B,A,A,B,B,A,B,B,B,A,B,A,A
10298133,C,A,B,C,C,A,C,B,A,A,A,A,A,B,C,A,A,A,B,A,B,A,A,A
10298152,A,A,C,A,B,A,B,B,C,B,A,B,C,C,B,C,B,C,C,C,C,C,B,A
10298169,B,B,B,C,B,C,C,B,A,A,A,C,B,C,B,A,C,B,B,C,C,A,C,B
10457350,B,C,C,A,A,A,C,B,A,A,C,B,B,A,C,A,C,A,C,A,B,C,C,A
10298341,A,C,C,A,A,A,B,B,C,A,B,A,C,C,B,B,B,A,B,A,A,A,B,C
10298213,A,A,A,C,B,A,C,C,A,B,A,C,C,C,C,A,C,B,B,C,C,A,A,B
10414635,B,B,C,B,B,A,C,B,A,B,A,C,B,C,B,A,A,B,B,C,C,A,C,B
10338341,B,A,A,A,A,A,A,B,B,A,B,B,A,A,A,B,B,B,B,B,B,A,A,B
10453101,A,A,C,A,B,A,C,B,B,B,A,A,B,A,B,A,A,B,B,C,C,A,B,B
10457409,A,A,C,A,B,A,B,B,A,A,B,B,B,A,A,A,C,B,C,C,C,A,C,A
10297286,B,A,A,B,B,A,B,A,A,C,A,C,C,B,A,A,A,A,A,A,B,A,A,A
10581609,B,A,C,A,B,B,C,B,A,A,A,C,B,C,B,A,C,B,B,C,C,A,A,B
10453071,B,A,C,C,B,A,C,A,A,A,A,A,B,B,A,A,C,B,A,A,B,A,A,A
10581137,A,A,C,A,B,A,B,B,B,A,A,C,B,A,B,A,C,C,B,C,C,A,C,B
10180063,B,A,C,A,B,A,C,C,A,A,B,C,B,C,C,B,A,B,C,C,C,A,C,B
10475594,B,A,B,C,B,A,C,B,A,B,A,C,B,B,B,C,B,B,A,B,C,A,B,A
20304392,C,C,C,A,B,A,B,C,A,A,B,B,A,C,A,A,A,A,A,A,B,C,A,A
10320507,B,A,C,A,B,B,B,B,A,B,B,C,B,B,B,A,B,B,B,C,C,A,C,B
10581987,A,A,B,A,B,A,C,A,A,C,A,C,A,C,A,A,B,B,B,C,C,A,A,A
10636359,B,B,B,C,A,A,B,B,A,A,C,A,B,A,B,C,B,A,A,A,A,A,C,A
10298273,B,A,C,C,B,A,A,B,A,C,B,A,B,C,B,A,C,B,C,C,C,A,A,B
10215586,B,A,B,C,A,B,B,A,B,C,C,A,A,C,C,B,B,C,C,B,B,C,A,B
10462395,B,A,A,B,A,B,C,C,B,C,C,A,B,B,B,A,C,A,A,A,A,C,B,A
10287156,B,A,A,A,A,A,C,B,A,B,A,B,A,B,B,A,A,A,B,C,B,A,B,B
10018712,C,B,C,C,B,A,C,B,A,B,C,C,B,A,A,B,A,A,C,A,B,A,A,B
10334369,B,A,B,A,B,A,C,B,A,B,A,B,B,C,B,A,A,B,B,C,B,C,A,A
10049821,B,A,C,A,B,C,C,B,A,B,A,C,B,C,B,A,A,B,B,C,C,A,C,B
10114588,C,A,A,B,B,A,C,B,C,B,B,B,A,C,A,C,A,A,C,B,A,C,B,B
10284708,B,A,C,A,B,A,C,B,A,B,A,C,B,C,B,B,C,B,B,C,C,A,C,B
10284738,B,A,C,C,B,C,B,B,A,A,B,A,B,C,C,A,B,C,A,C,A,A,C,B
10048682,A,B,B,C,C,C,C,B,C,A,A,C,B,B,B,A,C,C,B,C,C,A,A,B
10633679,B,A,C,A,C,C,C,A,A,C,A,C,B,B,B,A,C,B,A,B,C,A,A,A
10156857,B,A,C,A,B,A,B,B,A,B,B,C,B,C,B,A,C,B,B,C,C,A,A,B
10511248,B,A,B,A,B,A,B,A,A,A,A,C,A,C,B,A,C,A,B,B,A,A,A,A
10394022,C,C,C,C,C,A,B,B,A,C,C,A,B,A,B,A,A,B,B,B,B,B,B,C
10411341,B,C,A,B,B,C,B,C,B,C,A,A,B,C,A,C,B,B,B,C,C,C,B,A
10411343,B,A,B,A,B,B,B,C,C,B,A,C,B,B,B,A,C,B,C,C,C,A,C,B
10142387,A,A,C,B,C,B,C,B,A,B,B,B,A,B,C,C,B,B,A,B,C,A,B,C
10462425,C,A,B,C,A,A,C,C,C,B,C,B,A,B,C,A,B,B,A,A,A,B,C,A
10184189,B,C,C,C,B,C,C,C,C,B,C,C,B,A,A,A,C,A,B,A,A,A,C,B
10360356,A,A,A,A,B,A,C,C,B,A,A,C,B,B,B,A,B,A,C,A,A,A,A,A
10422166,B,A,C,A,B,B,C,B,A,B,A,C,B,C,B,A,A,B,B,A,C,A,C,B
10314632,B,A,A,C,C,A,C,A,A,A,C,C,B,C,B,A,C,B,B,C,C,A,C,B
10064685,B,A,C,A,B,A,C,C,A,B,A,C,B,C,B,A,C,B,B,C,C,A,C,B
10048336,B,A,C,C,B,B,C,B,A,C,A,C,B,A,B,A,C,B,C,B,B,A,C,A
10313042,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
10284687,B,A,B,B,A,C,C,B,A,A,A,B,A,A,A,A,A,A,C,A,B,A,B,B
10284719,C,B,B,B,B,C,B,C,A,A,C,A,B,C,A,A,A,B,B,A,C,A,C,C
10171471,B,A,C,A,B,A,C,B,A,B,A,C,B,C,B,A,C,B,B,C,C,A,C,B
10319841,B,B,A,A,B,A,C,B,C,A,A,C,B,C,B,A,C,C,B,C,C,A,A,B
10284769,C,C,C,C,A,C,C,A,A,B,A,B,C,B,A,C,B,C,A,A,B,C,A,B
10282569,A,B,B,A,C,C,B,C,A,A,A,B,B,C,B,A,C,C,A,C,B,B,B,C
10284787,B,C,C,A,B,B,A,C,A,B,A,C,B,C,A,A,A,A,B,C,C,B,A,A
10155578,B,A,B,C,A,B,C,C,B,B,C,B,B,B,B,C,B,C,B,A,B,A,A,C
10155589,B,A,C,A,B,B,C,B,A,B,A,C,B,C,B,B,A,A,B,C,A,A,C,B
10048805,B,A,C,A,B,A,C,B,A,A,A,C,B,C,B,A,C,B,B,C,C,A,C,B
10105661,A,A,B,A,B,A,C,B,B,C,B,A,B,A,A,A,A,B,C,A,A,A,A,A
10049242,B,A,B,A,B,A,C,B,B,B,C,B,B,C,B,A,C,B,B,C,C,A,C,B
10282596,C,B,A,A,A,A,B,C,A,C,A,A,A,A,C,A,C,C,C,B,A,A,A,B
10138912,B,B,C,A,C,C,C,A,B,A,A,A,A,B,A,B,B,B,B,B,A,A,B,A
10034610,B,A,C,A,B,A,C,A,A,C,B,C,B,B,B,A,C,B,A,C,A,A,C,B
20109759,B,C,B,A,B,A,C,C,B,B,B,C,A,A,B,A,B,C,B,C,C,A,A,B
10092426,B,C,C,A,B,A,C,B,A,A,A,C,B,A,A,B,B,C,B,A,B,A,A,B
10539427,B,A,B,A,B,A,C,B,B,A,B,C,A,B,B,A,A,B,B,C,C,A,C,B
10463881,A,A,A,A,B,A,C,C,B,A,A,A,B,C,B,A,A,B,B,B,B,A,A,B
10463604,A,C,C,B,B,A,C,B,A,B,A,A,B,B,B,A,B,A,B,B,A,A,A,A
10313010,C,A,B,B,B,A,A,B,B,C,A,C,B,A,A,C,C,B,B,A,B,B,A,C
10053159,B,A,C,A,B,B,C,B,A,A,C,C,B,C,B,A,C,B,B,C,C,A,A,B
10354100,A,A,B,A,A,B,C,B,A,B,A,B,B,A,A,A,B,A,A,A,A,B,B,A
10190060,A,A,C,A,B,A,B,A,B,A,B,A,B,C,B,A,A,B,B,C,C,A,C,B
10314590,B,C,C,B,C,C,C,C,A,B,A,B,B,C,A,C,C,B,B,A,C,A,A,C
10295143,B,C,B,A,B,A,B,B,A,C,A,A,B,C,B,A,A,B,C,C,B,C,C,B
10048477,B,A,C,A,B,A,C,B,A,B,A,C,B,C,B,A,C,B,B,C,C,A,A,B
10625275,B,A,B,A,A,C,C,B,A,C,B,C,B,C,B,A,B,B,B,A,C,C,C,A
10282599,A,B,C,C,A,B,C,B,C,A,C,A,B,B,B,A,A,A,B,B,A,A,C,A
10355977,C,B,A,A,B,A,C,A,B,C,C,A,B,C,B,A,C,B,A,B,C,A,A,A
10282467,A,C,C,B,B,A,C,B,B,A,B,B,B,A,B,A,A,A,A,C,C,A,C,A
10019686,B,A,C,C,B,A,C,B,A,A,C,C,B,C,B,A,C,B,B,C,B,A,B,B
10217244,B,B,C,C,B,A,C,A,A,C,A,B,A,C,B,C,B,B,C,C,A,A,C,A
10282483,C,A,B,B,B,A,C,C,B,C,B,B,B,C,B,A,A,C,B,C,B,A,C,B
10282733,B,A,B,B,B,C,C,B,C,A,B,B,B,A,B,B,B,C,C,B,A,B,C,B
10625359,A,A,A,A,B,A,A,A,A,C,A,C,B,C,B,A,B,A,B,C,A,C,A,A
10473675,C,C,B,B,A,A,B,C,B,B,C,B,B,A,B,B,A,C,B,B,A,B,C,B
10341599,B,B,B,B,A,A,C,B,B,B,B,B,B,B,B,A,B,B,B,C,B,A,C,B
10512104,A,A,A,A,B,C,B,B,B,A,C,A,B,C,A,A,A,B,B,B,B,A,C,A
10282713,B,A,B,A,B,B,C,B,A,A,A,B,B,C,B,A,C,B,B,C,B,C,B,B
10462139,A,A,C,A,B,A,C,A,A,B,A,C,B,B,B,A,A,C,B,A,A,C,A,A
10595304,A,B,B,C,B,B,C,C,B,A,B,A,C,C,C,A,C,C,C,B,B,A,B,B
10093883,B,A,B,A,B,A,C,C,A,A,B,C,B,C,B,A,C,B,B,C,C,A,C,B
10305724,B,A,C,A,B,A,C,B,C,C,A,A,B,C,B,A,C,A,B,C,C,A,C,A
10293259,B,B,C,B,B,A,B,C,C,B,A,C,C,C,B,C,A,A,B,B,C,A,B,A
10049109,B,A,B,A,A,C,B,C,C,A,A,A,A,B,C,A,B,B,A,B,A,B,A,A
10188405,B,A,A,A,A,A,B,B,A,A,A,C,B,B,B,C,B,C,A,B,B,B,B,A
10292383,B,B,C,B,A,B,B,C,C,A,B,C,C,B,C,C,C,B,C,B,B,C,B,B
10336796,B,A,A,C,B,A,B,A,A,A,A,B,A,A,C,A,A,B,A,A,C,A,C,A
10079546,B,A,C,C,B,A,C,B,A,B,B,C,B,C,C,A,C,B,B,C,C,A,C,B
10647769,B,A,B,A,B,A,C,B,A,B,A,C,A,A,B,A,A,B,B,B,C,A,B,C
