N°,NIE,G1-MAT1,G1-MAT2,G1-MAT3,G1-MAT4,G1-MAT5,G1-MAT6,G1-MAT7,G1-MAT8,G1-MAT9,G1-MAT10,G1-MAT11,G1-MAT12,G1-MAT13,G1-MAT14,G1-MAT15,G1-MAT16,G1-MAT17,G1-MAT18,G1-MAT19,G1-MAT20,G1-MAT21,G1-MAT22,G1-MAT23,G1-MAT24,G1-MAT25
19506,20360303,B,A,D,C,A,C,B,B,A,B,D,C,C,B,B,D,A,B,C,C,D,A,C,C,B
19507,20240509,B,C,C,B,C,A,C,A,D,A,C,C,C,B,B,B,A,B,B,C,D,A,C,C,A
19508,20072382,B,A,A,A,A,D,D,C,C,B,C,C,D,B,A,D,C,A,A,B,A,A,D,A,A
19509,20072384,D,D,A,B,C,B,C,A,C,D,B,A,A,B,B,B,D,D,C,A,A,B,C,B,C
19510,19966198,A,A,D,A,A,B,C,D,D,B,C,D,B,B,B,C,C,A,A,C,C,A,C,B,B
19511,20072390,,,,B,,,,,A,,,,C,,B,C,,,B,,,,C,,
19513,20240518,B,A,C,C,A,A,A,A,A,C,D,C,A,D,B,A,B,D,B,C,D,A,C,C,D
19514,10200212,C,C,D,A,D,A,A,C,A,B,A,C,D,A,A,C,D,D,D,B,A,D,B,C,A
19515,10274600,A,B,D,C,B,A,C,B,C,B,C,A,D,C,A,D,C,B,B,A,D,A,A,A,B
19516,20072521,B,A,B,A,B,C,B,C,B,D,B,B,C,B,D,B,A,C,A,B,B,C,B,C,B
19517,19899520,B,A,A,C,A,A,A,A,D,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,D
19518,19899525,D,A,D,C,A,C,B,B,D,B,C,C,D,C,C,A,C,B,A,B,D,A,C,B,B
19519,20262435,B,C,D,C,A,C,C,B,A,C,D,C,D,B,D,C,C,C,C,A,D,A,C,B,A
19520,20056359,C,B,D,B,C,C,D,C,B,D,B,C,A,C,A,C,B,B,B,A,A,D,C,B,D
19521,20262444,B,C,A,D,D,C,C,B,A,C,C,C,C,A,B,C,C,C,D,C,C,A,C,C,B
19522,20262454,A,D,A,D,A,D,D,A,C,C,C,C,A,A,D,C,C,C,B,B,B,D,C,C,D
19523,20262463,B,C,D,B,A,C,A,B,A,A,D,C,A,A,B,A,B,D,B,C,D,A,C,C,B
19524,20262482,C,C,C,B,C,B,A,C,C,B,B,B,C,B,C,D,C,A,C,C,D,B,B,A,B
19525,20262498,D,B,A,B,A,D,B,D,C,C,C,A,C,B,A,D,D,C,A,B,D,D,C,C,A
19526,10274746,D,C,A,D,A,C,C,B,A,C,C,C,B,A,B,C,C,C,D,C,D,A,C,C,B
19527,20262540,A,C,D,D,A,D,D,B,B,C,B,B,B,D,C,D,B,D,D,A,A,A,D,B,B
19528,20261731,B,C,B,A,B,C,C,C,C,B,B,C,D,B,A,D,A,A,B,B,C,C,C,A,A
19529,20262543,B,A,C,B,B,A,A,C,C,D,D,D,A,C,B,C,C,D,D,B,D,B,C,B,B
19530,20262560,A,D,B,A,A,B,A,D,B,A,A,C,A,B,A,C,D,D,A,A,D,B,A,A,A
19531,20262574,C,A,C,B,B,C,C,B,C,B,A,D,C,B,B,B,A,B,C,A,D,D,B,A,B
19532,20262584,C,A,A,C,A,D,A,B,B,C,B,D,C,B,B,C,C,D,D,C,B,A,B,B,C
19533,20262585,C,A,C,B,B,B,C,D,C,B,C,D,C,C,C,D,A,C,C,C,C,C,A,B,C
19534,20088149,B,B,B,B,B,A,A,B,B,B,B,B,B,B,B,B,A,B,B,B,A,B,B,B,B
19535,20262595,C,A,C,B,C,C,D,B,A,D,C,B,D,C,C,C,C,B,B,C,D,B,C,C,B
19536,20262613,A,A,A,A,A,A,A,A,A,A,A,A,D,A,A,A,A,C,B,A,D,A,A,A,C
19537,20262609,B,B,D,B,A,C,A,B,A,D,D,C,B,C,C,A,B,C,D,C,D,D,C,C,B
19538,20262622,B,C,A,B,D,C,D,B,B,D,C,D,B,B,B,C,B,D,B,C,D,A,C,B,B
19539,20262654,B,A,C,D,C,C,D,A,C,D,C,C,A,B,A,A,B,C,C,C,D,B,B,C,A
19540,20262662,D,B,B,A,B,C,A,B,B,B,D,C,C,A,A,C,B,D,B,D,D,B,C,B,B
19541,20262664,B,C,D,D,B,C,C,B,A,C,D,B,A,B,B,B,B,C,B,C,D,A,C,C,B
19542,20262671,C,A,D,A,A,A,A,B,A,B,C,D,C,A,B,A,B,C,B,B,B,B,A,D,A
19543,20166622,B,B,C,A,B,C,C,C,A,B,B,C,C,B,B,D,B,B,C,B,D,C,C,B,B
19544,20262437,D,A,A,D,C,D,A,B,A,A,C,A,A,D,D,B,B,D,D,C,B,D,C,C,D
19545,20262445,C,C,D,C,A,C,B,C,C,D,C,C,C,B,B,C,C,C,B,C,D,A,C,C,B
19546,20262473,C,D,D,A,C,C,C,C,D,C,C,D,C,A,B,D,A,B,C,B,C,D,C,A,C
19547,20113946,C,A,B,B,A,B,A,B,B,B,D,B,A,C,C,B,C,C,B,C,D,A,C,B,C
19548,20113947,B,C,C,B,C,C,A,B,A,B,D,C,D,A,A,C,A,C,B,C,D,C,C,A,B
19549,20034229,A,A,B,B,A,A,C,A,C,B,C,B,B,C,A,A,A,C,A,C,B,A,C,B,C
19550,19855942,C,A,A,D,C,D,C,B,A,B,B,D,B,C,A,C,C,C,C,B,C,D,C,C,D
19551,20262501,A,B,D,B,A,A,B,A,C,B,C,D,B,A,C,B,C,C,C,A,B,D,B,B,A
19552,20262507,D,C,D,B,A,D,D,B,A,D,C,B,B,A,B,B,B,D,D,A,D,A,C,B,B
19553,10277651,D,D,C,C,B,B,B,A,C,D,B,D,B,B,A,C,B,C,B,B,D,A,B,A,B
19554,19735369,A,C,B,D,D,B,A,B,B,D,D,C,B,A,D,B,D,B,C,D,B,A,B,D,D
19555,20262547,A,A,B,D,D,B,A,D,B,C,C,D,D,A,B,A,A,B,C,B,A,C,D,B,A
19556,19869705,C,C,B,C,C,C,C,C,D,C,C,C,C,B,D,D,B,B,B,B,B,C,D,B,B
19558,20067547,B,B,C,C,A,D,C,C,C,A,C,B,D,D,C,A,C,A,B,C,C,C,C,B,C
19559,20262590,C,D,D,B,A,C,A,A,B,B,A,D,B,D,C,B,C,A,B,A,D,B,C,A,C
19560,10278965,C,C,C,B,A,D,D,A,B,C,B,D,C,B,A,B,C,A,D,C,A,C,C,C,C
19561,20262614,B,C,C,B,A,B,C,C,D,D,C,C,B,B,A,A,C,A,A,B,B,A,C,B,B
19562,20262615,B,A,D,B,A,C,C,D,C,B,D,C,D,A,A,D,C,D,C,A,D,A,D,C,B
19563,20262624,B,C,D,D,A,C,A,B,A,D,C,C,C,C,B,B,A,D,A,C,D,A,D,C,B
19564,19917930,C,B,D,A,C,B,B,B,B,C,D,B,B,C,B,D,B,B,A,B,D,C,C,B,D
19565,20163411,B,A,B,B,A,A,A,B,A,A,C,B,C,B,A,A,C,B,C,A,B,C,B,A,B
19566,20274447,A,A,A,B,A,D,B,B,D,C,C,A,C,B,B,C,C,A,B,A,D,B,A,A,D
19567,20262665,A,A,D,B,B,B,C,C,C,B,B,B,B,C,C,D,B,B,C,C,C,D,A,B,D
19568,20247130,D,C,C,B,C,C,B,C,C,C,C,D,C,C,B,D,C,C,D,C,D,C,D,B,B
19570,20038476,D,C,D,A,D,C,A,D,D,A,B,A,C,C,A,D,C,A,C,A,C,B,A,A,D
19571,10002112,C,C,D,B,C,C,C,B,B,A,D,C,D,A,B,B,D,D,C,A,A,B,C,B,B
19572,20038479,D,C,C,C,D,B,B,D,B,D,D,D,D,C,A,D,B,B,B,A,A,A,C,D,D
19573,10002123,B,C,C,A,D,A,D,C,D,B,B,D,D,D,B,A,C,B,A,A,D,A,B,D,C
19575,10002118,B,C,D,D,A,C,D,B,A,B,D,D,B,B,B,A,B,C,A,C,D,A,C,C,B
19576,20038484,B,C,D,C,A,D,A,B,D,D,D,C,C,D,B,A,B,A,B,C,C,A,C,C,C
19577,10002113,B,C,D,D,A,C,A,A,D,D,C,B,D,B,A,D,B,D,C,C,D,A,C,B,C
19578,19849690,A,A,C,B,A,A,A,A,A,B,A,B,D,A,A,A,A,A,C,A,A,A,C,A,A
19579,20038486,B,B,C,A,B,B,B,B,C,B,B,B,B,B,B,D,C,B,C,A,A,B,B,C,B
19580,20038487,B,A,B,B,B,C,B,C,A,D,C,C,D,C,B,B,B,B,A,B,C,B,C,C,C
19581,20255955,B,C,D,D,A,C,A,B,A,D,D,B,B,C,B,C,A,C,A,C,D,A,D,C,B
19582,20255957,B,B,B,A,C,D,A,D,D,B,B,C,D,A,B,D,B,B,D,C,D,C,A,A,B
19583,10002126,A,C,A,B,C,D,B,B,D,A,D,D,A,D,A,A,B,D,C,A,D,D,C,D,B
19584,20038491,B,B,D,D,A,C,B,B,B,C,D,C,C,A,B,B,A,C,C,C,D,A,C,B,B
19585,10002115,B,B,D,B,A,C,C,B,A,B,D,D,C,A,B,D,A,D,D,C,D,A,D,A,B
19586,10002120,C,B,C,D,D,C,C,A,C,C,A,C,C,C,B,A,D,A,D,C,C,C,C,C,B
19587,10275765,B,C,D,D,A,C,D,B,C,D,D,B,B,B,B,C,D,D,C,C,D,A,C,B,B
19588,10002125,D,A,A,B,B,D,A,C,A,B,C,B,B,B,A,A,C,B,C,B,B,C,C,C,C
19589,20038499,B,C,D,B,D,C,A,B,C,C,D,C,D,A,B,A,A,C,D,C,D,D,B,C,A
19590,20255965,B,A,A,B,A,D,A,A,C,A,D,B,A,C,A,B,B,B,C,B,C,B,A,C,A
19591,10002117,C,B,D,D,A,A,A,A,B,D,D,C,B,A,B,D,B,A,C,C,D,D,C,A,C
19592,19986819,D,C,D,D,A,C,C,B,A,D,D,B,D,A,A,B,B,D,C,C,D,A,C,C,B
19593,20255971,B,A,A,A,D,C,D,B,D,B,B,C,B,A,B,B,C,B,A,C,A,C,C,C,B
19594,10002132,C,B,B,A,C,A,C,B,B,B,C,D,D,B,B,A,C,A,C,B,C,B,C,C,B
19595,20077626,B,C,D,D,A,C,B,B,A,D,A,C,D,A,B,A,A,D,A,C,D,A,C,B,C
19597,10002119,B,C,D,C,A,A,A,D,A,B,D,C,A,C,B,A,B,C,C,C,D,B,C,D,B
19598,20038515,B,B,A,D,B,C,C,C,C,C,C,C,B,C,A,D,B,A,C,D,A,D,C,B,C
19599,10002122,B,C,B,B,C,B,B,C,A,B,D,C,D,B,C,C,C,A,C,C,D,B,D,B,B
19600,10223104,B,A,A,B,A,C,A,C,A,C,C,A,D,C,A,B,C,C,A,B,A,A,A,B,A
19601,20160425,D,D,D,D,B,C,D,B,C,C,A,A,D,A,A,D,C,A,B,B,D,D,D,C,A
19602,20371202,D,C,B,C,D,C,B,D,A,C,D,B,B,B,B,B,C,A,C,C,B,C,D,B,B
19603,20371207,D,B,C,D,B,C,D,D,A,D,C,D,B,B,B,A,A,A,C,B,A,A,C,A,C
19604,20074262,D,A,D,A,D,A,D,C,D,C,C,D,B,C,B,C,C,A,A,C,D,B,C,B,C
19605,10223074,C,C,B,B,C,D,B,D,B,B,D,C,C,B,C,C,C,B,C,C,C,C,D,D,C
19606,10277317,C,B,C,B,B,C,A,B,C,B,C,C,B,B,B,B,B,B,B,C,B,C,C,B,C
19607,20074263,C,A,C,D,D,C,A,B,C,C,C,D,C,C,B,D,A,A,D,D,B,A,C,A,C
19608,19909040,B,C,D,D,A,C,D,B,A,C,D,C,A,A,B,B,C,D,A,C,C,A,C,C,C
19609,10274741,D,C,B,B,C,C,C,C,C,C,C,C,D,B,B,D,B,B,C,C,C,C,C,B,B
19610,20243733,C,B,D,D,D,B,B,D,D,C,A,D,B,C,B,B,B,B,C,A,B,C,C,B,C
19611,20160896,A,A,B,C,B,C,D,D,C,C,A,D,C,A,C,C,C,B,C,B,A,D,C,B,D
19612,10223089,B,C,C,A,A,C,A,C,C,B,D,D,C,A,B,A,A,D,C,C,C,C,A,C,B
19613,19812541,A,A,B,A,A,C,D,A,D,D,A,B,D,B,B,A,C,D,C,A,A,A,C,A,B
19614,20263232,D,A,B,A,A,C,A,C,B,C,C,A,C,B,C,A,C,A,C,A,C,B,C,B,B
19615,20263240,C,B,B,B,B,C,C,B,B,D,B,D,D,C,B,D,C,C,B,C,B,A,B,B,B
19616,20333673,D,A,D,D,A,C,B,D,B,C,C,B,D,C,B,C,C,B,B,A,A,A,B,B,B
19620,10227129,B,C,B,A,C,C,A,B,A,B,D,C,C,A,A,A,C,D,B,A,A,A,C,A,B
19621,19851307,B,B,D,C,A,C,C,D,A,B,C,C,B,A,B,A,C,C,B,C,D,D,C,C,B
19622,7120084,B,C,D,B,A,A,B,D,A,D,B,D,A,D,D,C,C,C,C,C,A,A,D,C,A
19623,20121159,C,D,B,A,A,A,A,C,A,A,C,D,B,C,D,A,A,A,B,B,C,A,A,A,C
19624,20274517,B,A,D,B,A,C,A,B,A,A,B,C,C,A,B,C,A,D,B,B,D,A,C,D,B
19625,19961993,A,A,D,B,A,B,A,C,D,D,B,B,B,B,B,C,C,C,C,B,A,A,A,B,B
19626,20264241,C,A,B,C,A,B,A,D,B,D,C,A,D,A,D,A,B,C,C,B,A,C,B,A,B
19628,10227123,C,C,B,D,B,C,C,B,A,B,B,A,D,B,A,D,B,B,B,D,D,C,B,B,C
19629,19984913,B,B,C,C,B,D,C,D,A,B,C,D,C,A,B,C,C,D,C,A,A,A,C,B,C
19630,20391488,B,,D,A,B,C,A,,D,B,B,C,C,A,A,D,A,A,A,,B,A,,A,B
19631,19849689,D,A,D,A,B,C,A,C,D,B,C,D,C,B,C,D,C,A,B,C,D,D,C,B,A
19632,20135279,B,B,D,C,A,C,A,B,A,D,D,C,A,A,B,A,B,D,B,B,D,A,C,C,B
19633,19849199,D,A,C,D,B,B,D,B,A,B,B,C,C,B,C,A,C,A,C,B,B,C,C,B,B
19634,20274502,D,D,A,D,C,A,D,C,A,D,A,D,A,A,A,D,A,A,A,C,B,A,D,A,A
19635,4834475,A,A,C,A,A,A,A,C,A,C,C,A,D,B,B,B,C,C,B,B,B,B,C,A,A
19636,19969306,B,A,D,D,B,C,A,B,A,D,D,C,C,B,B,B,D,C,B,C,D,A,C,C,B
19637,19953842,D,D,D,B,C,D,D,B,C,C,C,A,A,A,A,C,B,C,D,D,B,A,C,C,C
19638,20391511,D,C,D,B,A,C,D,B,A,D,C,A,C,B,B,C,C,A,C,C,D,A,C,C,C
19639,20262101,B,A,D,D,A,C,A,B,A,B,D,B,A,B,B,A,B,C,C,C,B,A,A,C,B
19640,20391535,B,C,D,D,A,C,A,B,A,C,D,C,C,B,B,A,B,C,D,C,D,A,C,B,B
19641,19986816,A,C,A,B,A,C,C,B,A,B,C,C,B,B,C,A,C,A,A,B,B,B,B,B,A
19642,19991238,C,C,B,C,B,A,A,C,C,B,B,B,B,B,B,C,C,C,C,A,D,A,C,B,D
19643,20391527,D,C,A,A,D,D,A,C,A,C,B,D,C,B,D,D,C,D,D,C,B,C,A,B,D
19644,20263169,A,C,C,B,D,C,D,C,C,B,C,B,C,A,B,B,C,B,A,A,C,B,C,B,A
19645,10165280,B,B,D,D,A,C,A,B,B,D,D,D,A,B,B,A,B,D,B,C,C,D,D,C,B
19646,20338714,A,A,C,D,A,B,C,C,A,D,C,C,B,B,D,C,C,A,B,C,A,A,D,A,A
19647,19958857,B,C,D,D,A,C,A,D,C,D,D,C,B,C,B,B,A,D,B,C,C,A,C,C,B
19648,19920854,C,B,B,C,B,B,A,C,A,A,B,C,B,B,B,A,B,C,A,B,B,A,C,B,B
19649,20391574,B,B,C,B,B,B,A,A,A,B,A,C,B,B,A,D,B,A,B,D,A,B,C,B,B
19650,19920852,A,A,D,B,A,C,A,B,A,A,C,A,A,C,B,A,A,D,C,C,D,B,C,C,B
19651,20370506,C,C,B,D,D,B,B,B,A,C,B,C,A,C,B,C,D,C,D,A,A,C,D,B,C
19652,19895183,A,A,A,A,A,A,B,A,A,A,C,A,A,B,B,B,C,A,A,D,C,A,C,B,A
19653,20370562,D,C,D,B,A,C,A,B,A,D,C,A,A,C,B,B,B,D,C,C,D,A,D,,D
19654,20370601,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A
19655,19840682,A,A,C,D,B,D,A,D,A,D,A,C,C,B,B,A,C,C,B,C,B,D,D,C,A
19656,20370626,A,B,C,A,C,D,D,A,C,B,C,A,C,A,B,B,B,B,C,C,A,A,B,A,B
19657,20033163,C,A,B,B,A,B,D,C,B,D,B,B,C,A,A,D,B,D,B,B,D,B,C,D,C
19658,20063428,B,A,D,D,A,C,C,A,A,C,D,D,B,B,B,C,C,C,B,C,B,D,A,C,C
19659,20063433,D,A,A,A,A,D,B,D,B,A,C,D,A,A,A,D,C,A,A,A,B,A,D,A,A
19660,10969193,A,C,A,B,A,A,A,D,A,B,A,A,A,A,A,B,C,A,A,A,B,A,A,A,C
19661,20063472,D,A,D,C,B,D,A,C,A,A,C,D,B,B,C,B,C,B,B,C,D,B,C,B,B
19662,20063476,B,D,D,C,A,D,A,B,A,C,C,C,A,D,B,D,A,C,B,C,D,D,C,B,B
19663,20391483,D,A,D,D,C,A,C,D,D,D,A,C,A,C,D,D,A,A,D,D,B,C,B,B,D
19664,10266923,B,A,B,C,B,D,B,C,A,A,A,D,B,B,A,D,B,A,A,B,C,C,C,A,D
19665,10274898,A,A,A,D,B,C,A,A,D,D,C,D,C,B,B,A,B,C,D,A,D,A,B,A,B
19666,10274889,A,D,B,C,A,A,A,C,B,B,D,C,B,A,A,A,B,A,A,A,A,C,A,A,D
19668,10281777,D,A,B,D,B,B,C,B,A,C,C,C,C,B,A,B,B,C,C,A,C,C,B,B,B
19669,20163893,C,D,D,A,B,B,D,C,D,C,C,B,D,B,A,B,B,B,B,A,D,B,C,A,A
19670,20252876,B,A,A,B,C,B,C,A,C,C,B,C,C,C,B,A,B,A,C,B,A,A,C,B,B
19671,19871080,D,A,B,D,A,A,C,D,D,B,C,B,C,B,C,A,B,C,C,C,A,B,D,C,A
19672,20163896,B,A,A,B,A,C,D,B,A,C,C,C,B,C,B,D,A,D,B,C,D,A,D,C,C
19673,20252908,B,A,D,B,C,C,B,B,A,C,C,A,D,C,B,D,A,B,B,C,D,A,B,B,B
19674,19981784,B,C,D,D,A,C,B,B,A,D,C,B,D,B,B,D,B,D,C,C,D,A,C,C,B
19675,2894194,B,B,D,A,C,C,C,C,D,A,A,C,B,C,A,C,C,C,A,B,B,D,D,B,A
19676,10245923,A,A,D,D,C,C,D,B,A,C,D,B,A,A,B,B,C,C,A,C,D,A,B,C,B
19677,20265038,A,A,C,B,A,C,A,A,D,B,C,D,D,A,A,A,A,A,D,D,A,D,D,A,B
19678,20265041,B,A,D,D,D,D,D,A,A,B,D,C,B,C,A,C,C,A,C,C,A,B,C,A,B
19679,20122884,A,B,C,C,C,D,D,D,B,A,D,A,A,B,A,B,B,B,C,C,A,D,D,A,D
19680,20122887,B,A,D,D,A,C,B,D,A,D,D,B,C,A,B,C,D,D,B,C,D,A,C,C,A
19681,20405767,C,C,A,D,A,A,D,B,D,D,C,B,D,B,C,A,B,C,C,C,D,A,B,C,B
19682,20122896,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
19683,20122897,C,D,D,C,B,C,C,D,B,D,C,A,C,D,B,B,A,D,B,C,C,C,D,A,B
19684,20122898,C,A,B,B,B,A,C,A,D,C,A,D,B,C,B,C,C,A,D,A,C,A,A,D,B
19685,10208438,A,A,D,C,D,B,C,C,D,C,D,D,B,B,C,A,C,C,A,C,D,D,C,B,D
19686,20405773,D,B,C,B,A,A,C,D,A,C,A,D,A,A,B,B,C,A,A,B,A,A,C,A,A
19687,20265046,A,A,D,B,A,A,B,D,A,C,D,D,B,B,B,A,C,B,C,A,A,C,C,A,A
19688,20122928,B,D,D,D,B,C,A,B,A,D,D,C,D,A,B,D,D,D,C,C,D,A,D,B,B
19689,20265051,D,D,C,D,B,C,D,D,D,C,C,D,D,D,D,D,C,C,D,D,D,D,C,D,B
19690,20265052,C,B,B,D,D,A,B,C,A,C,A,D,C,B,D,A,D,A,D,C,D,C,A,B,A
19691,20265053,A,C,A,A,B,D,A,D,B,B,B,C,D,A,B,A,B,A,B,B,A,A,A,C,A
19692,20265054,B,C,D,D,C,C,C,D,C,B,B,C,D,B,A,D,C,C,A,A,A,B,C,C,B
19693,20265055,B,B,D,D,A,C,A,B,A,B,D,C,C,D,B,A,B,C,A,C,D,A,C,C,B
19694,20263930,C,B,A,C,A,B,A,B,B,B,B,A,C,B,B,D,C,C,C,B,B,B,B,C,B
19695,19860012,C,A,D,A,A,C,C,B,A,A,C,B,B,C,A,C,D,A,C,C,D,A,B,B,C
19696,10266337,B,B,D,C,A,D,A,B,A,D,D,A,B,D,B,A,A,C,B,C,D,A,C,A,B
19697,10266329,D,B,C,C,B,B,B,A,A,B,A,A,B,B,A,A,C,B,B,B,B,A,A,C,B
19698,20038416,B,,,B,C,B,D,,D,A,B,B,,,,,B,C,,,A,,,B,B
19699,20038419,B,C,A,A,A,D,D,C,A,B,D,B,A,B,C,A,A,B,C,B,B,B,C,A,C
19700,20063603,A,C,A,A,A,A,B,B,B,A,A,B,A,A,B,A,B,A,B,B,A,A,B,A,B
19701,10266364,D,A,D,B,A,D,C,D,C,C,C,D,B,B,A,B,A,A,A,B,A,A,C,B,A
19702,19901059,B,D,D,B,A,C,A,B,A,B,D,C,A,A,B,B,B,D,B,C,D,A,C,C,B
19703,20063612,A,C,D,B,C,C,D,B,A,A,C,C,D,A,C,D,A,B,D,C,D,A,A,C,A
19704,20063613,B,A,C,C,C,B,A,C,C,B,B,B,B,B,B,D,C,A,C,B,C,C,C,B,B
19705,10266333,D,C,A,D,B,A,A,A,A,C,C,D,A,C,B,D,D,B,B,A,C,C,B,A,C
19707,10266328,C,D,A,C,A,A,D,B,B,D,A,B,B,C,B,B,D,A,D,A,D,C,D,B,D
19708,20253162,A,C,D,D,A,C,D,C,A,C,C,A,A,C,C,C,C,D,A,C,C,C,A,A,D
19709,20122506,D,B,B,B,C,B,D,D,B,B,D,A,A,B,B,A,C,A,C,C,A,B,A,A,C
19711,20038453,B,C,B,B,D,C,B,B,B,C,C,C,B,B,B,B,C,C,D,C,D,B,B,B,B
19712,20063614,,,,,,,,,,C,C,,,,,,C,,,A,,,,,
19713,20038469,B,C,B,D,B,A,A,D,D,C,C,A,C,B,B,C,D,D,A,C,A,A,C,D,B
19714,20374794,C,B,C,B,C,B,C,C,A,A,C,D,C,B,B,B,C,C,C,B,A,B,D,B,D
19715,20143305,B,B,D,A,D,A,C,B,A,C,D,D,C,B,B,C,B,C,A,C,D,A,D,C,B
19716,20374805,C,B,C,A,D,C,B,C,C,B,B,D,C,A,C,C,C,D,C,C,A,C,D,B,D
19717,20143311,A,C,A,A,D,C,D,D,A,A,B,D,D,D,C,A,C,D,D,B,B,C,A,A,A
19718,20374814,A,B,A,B,B,B,A,D,A,B,A,A,B,A,A,D,B,D,B,A,C,A,A,B,B
19719,20374819,D,A,D,B,A,C,C,B,A,D,C,D,D,B,B,A,C,D,C,C,D,A,C,B,C
19720,20374822,B,C,B,D,A,C,C,C,C,B,C,B,D,C,B,A,D,D,C,B,B,A,D,B,B
19721,20143327,B,B,C,B,A,C,C,A,D,B,C,C,B,B,B,A,A,B,B,C,B,B,C,B,C
19722,20374832,D,A,B,B,D,D,C,C,B,D,C,D,B,B,D,D,D,C,C,C,D,B,D,A,D
19723,20143338,D,A,D,D,A,C,C,B,A,B,C,A,D,B,B,C,C,A,C,C,A,A,C,B,C
19724,20374845,D,A,D,B,D,A,C,B,A,C,B,C,B,C,D,C,C,D,C,D,B,A,B,B,A
19725,20249972,A,A,A,B,A,B,A,D,A,D,C,B,A,D,A,C,C,C,C,B,D,D,D,B,A
19726,20143347,B,B,C,A,A,A,A,D,B,B,C,A,B,B,D,D,B,C,B,D,C,A,A,A,B
19727,20360280,B,C,C,D,A,C,B,B,D,D,D,B,D,A,A,C,C,C,A,C,B,A,B,A,B
19728,20265039,B,A,D,D,A,B,B,B,A,D,C,C,D,A,A,A,C,C,A,C,D,A,C,A,B
19729,20160573,B,A,A,D,A,B,D,B,A,B,D,D,D,A,D,D,D,C,A,C,B,A,D,A,B
19730,20360310,B,C,A,D,A,C,B,B,A,B,C,C,D,A,C,B,C,C,A,C,C,A,D,A,B
19731,20360311,B,C,D,D,A,C,B,B,A,A,D,D,D,A,B,A,A,C,A,C,D,A,C,A,B
19732,20360316,B,A,A,D,A,C,B,B,A,C,C,A,D,B,C,D,A,C,A,C,D,A,C,A,B
19733,20360323,B,C,C,D,A,C,D,B,B,C,D,A,D,A,C,D,D,C,A,C,B,A,C,A,B
19734,20360327,B,C,D,D,A,C,D,B,B,B,D,A,D,A,A,D,A,C,A,B,D,A,C,A,B
19735,10267454,B,A,D,D,A,C,A,B,A,A,D,C,A,B,B,A,B,B,B,C,D,D,C,C,B
19736,10267448,A,A,C,B,B,A,A,B,B,C,D,C,A,B,C,B,C,B,B,C,C,B,B,A,B
19737,10267450,B,C,D,D,A,C,A,D,A,D,B,C,C,C,B,B,A,B,C,B,B,A,C,B,D
19738,10267436,C,C,C,A,B,A,C,D,B,B,A,C,C,B,A,D,B,D,B,B,D,C,C,D,A
19739,10267452,B,A,D,D,A,C,D,A,A,A,D,C,B,B,B,A,A,D,B,C,D,A,C,C,C
19740,10267445,B,A,C,C,A,C,A,B,A,A,D,C,A,B,B,A,A,C,C,C,D,A,C,C,B
19742,6410066,B,C,D,C,C,A,A,B,D,B,B,D,D,B,C,A,C,B,C,B,C,D,D,B,C
19743,20289180,C,D,C,B,A,B,A,D,A,C,C,D,C,C,A,C,C,A,A,C,A,A,C,B,B
19744,10267444,B,D,D,B,A,C,D,C,B,B,D,D,C,A,B,D,B,C,B,C,D,B,B,D,D
19745,10226675,B,C,D,A,A,D,D,B,A,C,D,C,B,A,B,D,D,D,C,C,D,A,C,C,B
19746,10226642,A,A,B,D,B,A,A,A,A,D,D,A,C,A,B,A,A,B,D,C,A,A,B,A,A
19747,10226683,A,A,B,A,A,A,B,D,B,A,C,B,C,B,B,B,A,C,B,C,B,A,D,B,C
19748,20228063,C,B,C,B,D,A,C,A,C,D,C,C,B,A,A,B,D,A,B,B,B,D,C,D,A
19749,10226636,B,A,D,D,D,C,D,B,A,C,A,C,A,A,B,A,D,C,D,C,A,A,C,C,B
19750,20147721,B,A,A,C,A,D,D,D,D,D,A,D,A,A,A,D,A,A,A,C,D,A,B,C,A
19751,10226681,C,A,B,A,B,A,A,D,A,D,D,D,A,C,C,B,B,D,B,C,D,C,B,C,D
19752,20139492,A,A,A,A,A,B,B,C,B,C,A,A,D,B,A,B,A,A,B,C,D,A,B,B,A
19753,20243690,B,B,D,B,B,B,D,B,A,B,C,B,D,B,D,D,A,A,C,C,D,C,B,B,C
19754,20243691,B,C,B,D,A,C,C,D,A,C,B,D,B,D,B,C,C,C,C,B,B,D,C,B,B
19755,20029876,B,C,C,A,B,B,C,C,A,C,C,A,D,B,B,B,B,A,B,A,A,B,A,B,C
19756,20243696,B,B,A,B,A,B,B,B,A,C,D,B,D,B,B,B,D,D,C,B,B,A,B,C,B
19757,20029885,D,A,A,D,A,A,C,A,A,A,C,B,B,C,A,A,A,A,B,C,B,C,A,B,D
19758,20023482,B,B,D,B,D,D,D,D,B,D,D,D,B,A,B,B,C,C,A,C,C,B,C,B,B
19759,20029902,B,B,D,D,A,C,A,B,A,D,D,C,A,A,B,A,A,C,A,C,D,A,C,C,B
19760,20029907,A,A,B,A,B,B,A,C,A,C,C,C,A,A,A,C,A,A,A,B,C,A,B,B,B
