N°,NIE,G1-MAT1,G1-MAT2,G1-MAT3,G1-MAT4,G1-MAT5,G1-MAT6,G1-MAT7,G1-MAT8,G1-MAT9,G1-MAT10,G1-MAT11,G1-MAT12,G1-MAT13,G1-MAT14,G1-MAT15,G1-MAT16,G1-MAT17,G1-MAT18,G1-MAT19,G1-MAT20,G1-MAT21,G1-MAT22,G1-MAT23,G1-MAT24,G1-MAT25
3965,19893708,A,A,B,B,D,A,A,A,B,B,A,A,A,A,A,A,A,B,A,B,A,A,A,A,A
3966,5685410,A,D,B,A,D,C,B,D,A,A,D,C,D,C,C,D,D,D,C,C,D,D,D,D,A
3969,19893728,B,C,C,C,D,B,C,A,B,B,C,B,C,B,D,C,B,B,A,B,C,B,C,B,C
3971,19888443,A,D,B,A,D,A,C,B,C,A,D,D,C,D,C,C,C,B,D,A,B,D,C,D,B
3973,6728213,B,C,D,B,C,D,B,A,D,B,D,C,D,D,A,D,D,B,D,C,C,C,A,C,A
3974,10175696,D,B,A,A,D,A,A,D,C,A,C,A,B,D,C,C,B,A,A,A,D,C,D,D,C
3976,20305856,B,A,A,B,C,A,B,D,B,C,B,A,B,A,B,B,B,A,A,A,B,B,B,B,B
3977,20179012,D,B,B,B,D,A,D,D,B,A,D,A,A,B,D,C,A,B,D,A,C,D,B,D,B
3978,20305911,A,D,A,B,C,B,C,D,D,A,D,C,C,A,D,D,C,A,B,A,C,A,A,B,D
3979,20305971,C,D,A,B,D,A,D,B,A,B,B,D,B,B,D,D,D,A,C,D,C,C,A,B,C
3980,20329479,B,B,B,A,D,C,C,D,C,A,C,C,C,B,C,B,B,B,B,B,C,C,B,C,D
3981,20274902,C,D,D,C,C,D,D,C,C,B,D,C,D,B,B,C,D,B,C,D,D,D,C,B,D
3982,20021252,D,A,B,B,D,A,D,C,B,C,B,C,A,B,D,A,A,A,A,D,C,D,B,D,A
3983,20398495,D,A,D,D,A,B,C,A,B,B,D,B,B,D,D,D,D,D,D,D,B,D,A,C,D
3984,20183469,B,A,C,B,A,D,D,D,B,D,C,A,C,B,A,B,C,D,C,B,A,B,B,B,A
3985,20183475,C,B,C,B,B,D,D,C,C,C,D,B,B,B,C,D,C,D,B,B,B,A,B,C,B
3986,20183476,D,D,B,D,A,B,D,B,D,A,A,A,C,A,D,D,D,A,A,A,A,D,D,A,A
3987,20183479,B,D,B,B,C,D,D,C,B,A,D,C,A,A,D,C,A,B,D,D,A,D,B,C,B
3988,20183481,C,C,B,B,D,A,D,A,B,A,B,B,A,C,C,C,A,B,A,B,A,C,A,B,A
3989,20183482,C,B,A,B,D,A,D,B,C,D,C,D,C,A,A,B,A,A,C,A,A,C,A,B,C
3990,20398497,A,D,B,D,B,C,B,C,B,B,B,A,B,C,B,D,C,A,B,B,C,B,A,A,B
3991,20395376,B,C,D,B,D,D,A,D,D,B,B,A,D,B,D,B,D,A,A,D,D,C,D,A,D
3992,20396460,B,B,B,B,D,A,D,B,A,C,C,B,A,B,A,B,B,A,B,B,B,B,C,B,C
3993,20398500,D,A,C,B,A,A,A,C,B,A,D,C,A,B,D,C,A,B,D,D,B,D,B,B,A
3994,20395381,C,A,A,C,D,D,C,D,C,B,D,B,D,B,B,B,C,A,C,C,B,C,D,C,C
3995,20395382,B,A,A,D,D,D,A,D,D,A,C,D,D,D,A,D,B,A,A,A,A,A,A,A,A
3996,20205561,B,A,A,D,D,A,A,A,D,D,B,D,A,A,C,D,C,B,D,D,B,A,A,C,C
3997,10085338,A,A,A,B,D,D,D,D,B,D,C,B,A,A,D,B,D,A,A,B,D,C,A,A,B
3998,20301035,C,B,B,B,D,A,D,D,B,A,D,C,D,C,D,C,A,A,B,D,C,D,B,B,C
3999,20182306,C,C,B,B,D,A,D,B,B,A,D,C,D,C,B,D,C,B,B,B,B,C,A,B,A
4000,20301046,A,A,D,D,A,A,A,A,B,C,D,B,C,D,D,D,D,D,B,D,A,D,B,B,A
4001,20182309,A,D,B,D,C,D,A,D,C,C,D,A,D,C,B,B,D,B,A,A,C,C,A,D,B
4002,20182310,B,C,B,C,A,B,B,B,B,C,B,C,C,C,A,D,C,B,C,D,B,C,A,C,C
4003,20301054,D,B,B,C,A,B,C,A,C,C,C,B,B,A,D,A,B,B,B,B,C,C,C,C,C
4004,20182311,C,C,B,B,D,A,D,D,B,A,D,C,A,C,A,C,C,A,B,C,C,D,B,B,B
4005,20301057,C,C,B,A,D,C,A,D,C,B,D,A,C,D,C,A,A,D,A,D,B,B,C,A,A
4006,20182312,D,A,C,B,A,D,D,C,B,A,B,C,A,B,D,C,A,B,D,D,C,D,B,D,A
4007,20182316,D,A,A,B,D,A,D,D,C,A,D,A,A,A,D,C,A,B,A,D,B,D,B,B,A
4008,20301068,D,A,A,B,D,A,D,D,C,A,D,C,A,A,D,C,A,B,A,D,B,D,B,D,A
4009,20358132,D,A,D,B,D,A,D,D,B,A,D,C,A,B,D,C,A,C,A,D,B,D,B,D,A
4011,10107977,D,C,B,B,D,A,D,C,B,A,D,A,A,A,D,C,A,C,D,A,A,D,B,B,A
4012,10106725,D,C,C,B,D,A,A,B,B,B,D,A,A,D,B,C,A,D,D,C,D,D,A,A,A
4013,20305822,D,A,C,B,D,D,D,C,B,D,D,C,A,B,D,C,A,B,B,D,B,D,B,D,A
4014,10106073,C,A,B,B,D,C,D,D,B,D,D,C,A,B,D,C,A,A,A,D,A,D,B,D,B
4015,10105124,D,D,B,A,A,C,B,D,D,D,A,C,B,D,B,A,D,D,B,A,A,B,D,B,A
4016,10106377,A,A,A,D,D,B,A,B,C,A,C,B,C,B,B,D,A,B,A,B,B,C,A,D,A
4017,10106996,D,A,B,B,D,A,D,C,B,A,D,C,A,B,D,C,A,B,A,D,C,D,B,D,A
4018,20373206,D,C,D,B,D,B,D,D,B,B,C,B,D,C,C,B,C,D,B,B,D,B,A,C,B
4019,20180869,C,A,B,A,D,D,D,B,C,A,B,C,B,A,C,C,C,A,C,A,A,C,D,D,A
4020,10558287,D,C,A,D,B,C,B,B,B,A,D,A,A,B,B,A,C,B,A,D,A,A,B,B,A
4021,20373215,C,C,B,B,B,D,D,D,B,A,D,A,A,D,B,A,C,A,D,B,D,C,D,B,B
4022,20373216,C,B,B,B,B,D,A,B,B,A,D,B,A,B,C,A,C,A,A,B,A,C,A,B,A
4023,20373218,C,A,B,B,D,C,D,D,B,A,D,A,D,D,C,D,C,A,D,A,C,D,B,A,C
4024,10060290,D,D,C,B,A,D,D,D,C,D,D,C,B,B,D,C,C,A,A,A,A,B,A,B,C
4025,20180876,D,C,B,A,B,D,B,A,C,B,D,D,A,B,A,A,A,A,A,A,B,D,C,A,A
4026,20180879,C,C,C,B,B,D,A,A,B,A,D,A,A,B,A,D,C,A,A,B,A,C,C,B,A
4027,20180880,D,B,C,B,D,D,D,B,B,C,C,A,A,C,C,B,D,A,A,B,A,B,C,A,A
4028,20051854,D,D,C,B,B,C,B,C,C,A,D,C,D,D,B,D,A,B,B,D,B,D,D,B,D
4029,20180884,C,A,B,B,B,D,D,D,B,A,C,B,B,B,C,B,C,A,A,B,A,B,D,B,B
4030,20373224,C,C,B,B,B,D,D,D,C,A,D,A,A,B,D,B,C,A,A,B,A,C,B,B,A
4031,10184979,A,C,B,B,D,A,D,B,B,D,D,C,D,D,C,B,C,B,B,B,C,C,A,B,B
4032,10185009,C,D,B,B,D,B,B,A,A,C,B,A,A,C,A,D,A,C,A,C,A,B,C,B,A
4033,10106126,C,D,A,B,B,C,B,C,B,C,C,B,C,B,B,B,C,D,B,B,B,B,C,B,A
4034,10185001,B,B,B,D,D,D,A,C,D,B,D,B,B,D,C,A,C,C,A,B,A,B,A,A,A
4035,10184982,B,B,D,B,D,D,A,C,C,D,D,D,B,B,D,D,A,A,D,C,A,D,A,A,C
4036,10185005,D,A,A,B,C,D,D,D,B,A,D,C,A,B,D,C,A,C,A,D,C,D,B,D,A
4037,10185014,C,A,B,B,D,C,D,C,B,A,A,B,B,B,C,B,C,B,B,B,A,B,B,B,B
4038,10189545,D,C,B,B,D,A,D,D,B,A,D,A,A,B,A,B,C,B,A,B,D,B,B,D,A
4039,10194208,D,B,B,B,D,A,B,D,B,A,D,D,D,C,B,A,A,B,A,D,D,A,C,B,A
4041,10189495,C,B,B,B,D,A,D,D,C,A,D,C,B,B,B,B,C,A,B,A,D,B,D,B,A
4042,10113418,C,B,B,B,D,A,D,D,D,D,B,C,D,A,B,B,C,A,C,B,D,C,C,B,B
4043,20156411,C,B,B,B,D,A,D,D,B,A,D,C,B,B,A,C,C,A,B,A,B,C,B,B,B
4044,10194206,C,B,B,B,D,A,D,D,B,A,A,D,D,C,A,C,C,A,B,D,B,D,B,D,B
4045,10189452,C,A,B,B,D,A,D,D,B,A,D,C,A,C,D,C,A,A,D,D,C,D,B,B,B
4046,10189324,D,D,D,B,C,A,B,D,B,A,D,D,B,B,C,C,A,B,A,D,D,B,B,B,A
4047,20372349,C,D,A,B,D,C,C,B,C,A,C,C,C,B,C,B,D,C,B,C,B,A,C,B,B
4048,20200215,D,C,B,B,D,D,D,A,C,A,C,A,B,A,D,D,C,C,D,A,A,B,B,B,A
4049,20372350,C,C,D,B,C,B,D,A,C,A,A,C,D,A,D,B,C,B,A,A,A,D,B,A,D
4050,20020343,D,B,B,B,C,A,D,A,B,A,D,A,A,C,D,C,A,B,D,D,D,D,B,D,A
4051,20020356,D,D,B,B,D,C,A,A,A,A,D,C,C,B,B,C,C,A,D,A,A,D,A,C,D
4052,20174364,D,C,D,B,C,A,D,C,D,A,D,B,A,B,D,C,A,D,A,D,A,D,B,B,A
4053,19844654,D,C,B,B,D,A,D,C,B,A,D,C,B,B,D,C,A,C,A,D,C,D,B,D,A
4054,20020370,C,B,C,B,D,B,A,A,B,A,C,A,B,C,A,C,C,B,D,C,A,C,B,D,B
4055,20021163,B,C,B,B,C,A,D,D,C,A,B,C,A,C,D,D,D,D,A,D,D,D,B,D,A
4056,20021164,C,B,D,B,D,B,D,A,C,A,D,A,A,A,D,C,A,B,A,A,D,A,B,B,B
4057,20021167,D,C,A,A,C,B,D,C,B,A,D,C,A,B,B,C,C,A,A,B,C,D,B,C,A
4058,20021169,D,A,B,B,A,A,D,A,B,A,D,B,A,C,B,C,A,C,C,D,D,D,C,D,B
4059,20174366,D,D,C,B,D,A,D,D,B,A,D,A,B,A,B,C,A,C,D,A,D,D,B,D,A
4060,20021181,C,A,B,B,A,D,D,B,B,B,D,A,C,C,A,A,B,C,B,C,D,C,B,B,C
4061,20174368,D,B,B,B,D,A,D,D,A,A,D,C,D,D,D,C,A,C,D,A,B,D,B,B,A
4063,20171911,D,C,D,B,D,D,D,B,C,A,D,C,A,C,D,B,A,D,A,C,A,D,B,D,A
4064,20171910,D,A,B,B,C,D,D,B,C,A,D,B,A,C,D,B,A,C,B,D,B,D,A,D,A
4065,20270296,D,D,B,B,C,D,D,B,D,A,C,A,A,D,A,B,A,C,D,D,B,B,B,D,B
4066,20021198,D,B,B,B,D,B,D,D,B,A,C,C,B,C,C,D,B,C,B,D,A,C,B,D,A
4067,20021205,D,C,A,A,D,B,D,C,B,A,D,C,A,A,C,C,C,B,D,B,C,D,A,B,A
4068,20303714,C,C,B,C,D,A,B,B,C,C,D,C,B,B,C,B,C,C,B,C,A,A,B,B,A
4069,20020378,C,B,B,B,C,D,D,D,B,A,D,C,B,A,C,B,A,A,A,D,A,D,C,B,A
4070,20174370,A,C,A,B,D,B,D,B,D,A,D,B,B,C,C,A,D,C,D,D,C,B,A,C,A
4071,20020383,D,A,D,D,A,D,D,A,B,D,D,B,B,B,D,B,D,D,A,D,B,D,C,D,C
4072,20249270,D,C,B,B,D,B,D,C,B,A,D,A,A,A,D,C,A,C,D,D,A,D,B,B,A
4073,20040233,C,C,B,B,C,D,D,A,C,B,B,D,B,D,D,B,A,C,D,D,A,A,B,B,A
4074,20020401,D,B,B,B,D,A,D,C,B,A,D,D,A,A,B,C,A,B,A,B,B,D,D,B,A
4075,20020628,D,A,C,B,B,A,D,A,B,A,D,C,A,B,C,C,A,A,A,D,B,D,C,D,A
4076,20020415,D,A,B,B,D,B,D,A,B,A,D,A,A,B,D,D,A,A,D,C,C,D,B,D,A
4077,20124830,B,B,B,A,C,A,D,C,B,A,D,D,A,A,D,C,C,D,B,B,C,C,B,B,A
4078,20021219,C,A,B,B,B,A,D,C,B,B,D,C,B,A,B,B,B,C,A,B,B,B,B,D,B
4079,20021222,C,C,B,B,D,B,D,D,C,A,D,D,B,A,C,C,A,A,A,D,C,D,C,D,C
4080,20021233,D,C,B,B,B,B,D,B,B,A,D,D,A,B,B,B,A,C,D,A,C,D,B,D,B
4081,20199142,D,C,C,B,C,C,D,C,C,A,C,C,A,B,D,B,A,B,D,D,C,D,C,D,A
4082,20021255,D,D,B,B,B,A,D,A,B,A,D,C,A,C,D,C,A,D,C,D,D,D,B,D,A
4083,20175262,A,A,A,D,A,D,A,C,A,B,B,A,B,A,C,C,A,A,A,C,A,B,A,A,B
4084,20020436,D,A,B,B,A,A,D,A,B,D,D,B,A,B,D,C,A,C,C,A,A,D,C,B,B
4085,20174383,A,D,B,B,D,A,D,D,B,A,C,D,B,A,A,B,B,C,B,C,A,C,B,D,D
4086,20012613,D,B,B,B,B,D,D,B,B,A,D,D,A,B,D,B,A,C,D,A,C,C,B,D,A
4087,20016807,C,A,B,B,C,A,D,C,B,B,D,C,B,D,C,C,B,C,D,D,A,A,B,D,B
4088,20174363,C,C,B,B,D,B,D,D,B,A,D,C,C,C,D,C,A,D,D,A,C,C,B,D,C
4089,20391011,D,A,C,B,B,A,D,C,B,A,D,C,A,B,D,B,A,C,D,D,C,D,B,D,B
4090,20020339,D,B,C,D,D,D,D,D,B,A,D,C,A,B,B,C,A,A,A,D,D,D,B,D,A
4091,20239966,D,A,C,B,A,C,B,D,B,A,D,B,A,C,D,C,A,B,A,B,A,D,A,D,A
4092,20021177,D,C,B,B,D,A,D,C,C,C,B,C,A,C,D,B,A,C,D,D,C,D,B,D,A
4093,20174367,D,D,D,B,C,A,D,B,D,B,D,B,A,A,D,C,A,D,A,D,B,D,B,C,B
4094,20021180,D,B,B,A,D,D,A,B,C,B,D,C,A,C,C,B,B,B,B,B,A,B,A,B,D
4095,20392829,D,A,C,B,D,B,D,C,B,A,D,C,A,B,D,B,A,B,D,D,C,D,B,D,A
4096,20021188,C,A,B,B,C,A,D,A,B,A,D,A,A,A,D,B,C,B,D,B,A,C,A,B,A
4097,20174406,C,A,B,B,C,B,D,C,B,A,D,C,B,B,D,B,B,B,B,D,A,D,B,D,A
4098,20156105,B,D,A,B,A,A,D,D,B,A,D,C,D,C,C,D,C,A,D,D,C,B,B,D,D
4099,20171913,D,D,A,B,C,D,D,D,B,C,B,B,B,B,A,C,A,B,C,B,B,D,D,D,D
4100,20021197,B,B,B,D,C,D,D,A,D,B,C,D,B,D,A,B,B,C,B,D,C,C,B,D,D
4101,20200356,C,B,B,B,D,A,D,A,B,A,D,B,A,B,C,B,C,A,D,A,A,D,B,B,C
4102,20020393,D,D,D,B,D,C,A,A,B,D,D,C,A,A,D,C,A,A,C,C,A,D,A,B,A
4103,20020395,C,A,D,B,B,C,D,B,B,A,D,D,A,A,D,C,A,C,D,A,A,D,B,D,B
4104,19980684,D,C,A,B,B,D,D,D,B,A,C,C,A,A,B,B,C,B,A,B,D,A,B,B,B
4105,20020374,D,A,B,B,D,D,D,C,B,A,D,C,A,C,D,B,A,A,A,C,D,D,B,D,B
4106,20219484,D,A,B,B,D,A,D,A,B,A,D,C,A,B,D,C,A,C,D,D,C,D,B,D,A
4107,10144458,D,B,B,B,C,A,A,B,B,A,D,A,A,A,A,A,C,B,A,B,B,C,A,D,A
4108,20021221,C,B,B,A,D,B,D,D,B,A,C,B,C,A,C,C,A,C,A,B,A,D,B,D,D
4109,20171935,C,A,B,B,B,A,D,A,B,B,D,C,A,A,B,C,C,C,D,A,A,D,B,D,C
4110,20230546,D,A,C,B,D,A,D,C,B,A,D,C,A,B,D,B,B,A,A,D,A,C,C,D,A
4111,20012737,D,B,B,B,D,B,B,B,A,A,B,C,B,C,C,B,A,A,C,B,A,B,C,D,A
4112,20021235,C,D,B,B,D,D,B,D,D,A,C,B,A,B,D,B,C,A,D,B,A,A,C,D,C
4113,20021241,C,A,B,B,B,A,D,A,B,A,C,A,A,D,C,A,B,C,B,A,A,D,B,D,D
4114,19982295,D,D,D,B,C,D,D,D,D,B,D,C,A,C,D,C,A,D,D,B,C,D,A,B,B
4115,20171945,C,A,B,B,D,B,C,A,B,A,D,D,B,A,D,A,C,B,C,A,A,B,A,B,A
4116,20174380,D,B,B,A,D,D,D,D,B,A,C,D,B,D,D,C,C,A,D,B,C,C,B,D,C
4117,20174381,D,D,C,B,D,D,D,D,B,A,A,A,A,D,D,C,A,A,A,B,A,D,B,D,C
4118,20121679,D,A,C,D,D,B,D,C,B,A,D,C,A,B,D,C,A,B,D,D,C,D,B,D,A
4119,20020455,D,B,B,B,D,A,D,C,B,A,D,A,A,C,D,B,A,B,D,D,D,D,B,D,A
4120,20020456,D,B,B,B,D,B,D,D,B,A,B,C,B,C,D,B,A,C,A,A,C,B,B,D,D
4121,20020457,C,B,D,B,C,A,D,C,B,B,B,A,C,C,B,B,B,C,A,A,A,C,B,B,A
4122,20174407,B,A,B,B,C,C,D,D,C,A,C,C,B,B,D,B,B,B,B,D,A,B,B,B,A
4123,20020466,D,B,B,B,D,A,D,C,B,A,D,A,A,C,D,B,A,B,D,D,D,D,B,D,A
4124,20020472,D,B,D,B,A,C,D,A,B,C,D,C,A,B,D,C,A,D,D,D,B,D,C,D,C
4125,20174385,C,D,B,A,D,D,B,C,B,A,A,B,B,D,B,B,B,A,C,B,C,C,C,A,B
4127,10982518,C,A,A,B,D,A,D,C,B,A,D,B,A,B,D,B,A,B,A,A,D,D,B,D,A
4128,20020334,C,B,B,B,C,A,A,D,C,A,B,C,B,C,D,B,C,D,C,B,A,C,B,D,B
4129,20169012,B,C,B,A,D,A,A,C,D,B,B,A,C,B,C,D,C,B,B,B,C,C,D,B,A
4130,20175126,D,D,A,A,D,D,D,B,D,B,C,B,C,D,A,C,C,A,A,A,C,A,A,D,D
4131,20200709,C,C,B,B,D,A,D,D,C,D,D,D,A,B,C,B,A,A,A,B,B,C,B,D,A
4132,20169015,,,,,,,,,,,,,,,,,,,,,,,,,
4133,20208032,B,B,B,D,C,B,C,C,B,B,C,A,B,A,C,B,B,A,C,B,C,A,B,D,C
4137,20068245,D,C,C,D,D,D,D,C,C,B,B,C,C,B,B,A,B,A,C,A,A,C,C,B,C
4138,20171916,C,C,B,B,C,B,A,B,B,D,D,B,A,A,D,B,A,B,D,D,A,D,B,B,A
4139,20020384,B,A,D,B,C,A,D,B,B,A,C,A,A,C,D,A,A,B,B,B,A,C,B,B,D
4140,20083792,C,C,B,B,D,D,D,A,A,A,D,C,B,C,B,C,D,C,A,B,A,C,A,D,C
4141,20118453,C,B,C,B,A,D,C,B,C,D,C,A,D,C,A,C,B,C,A,C,C,D,B,C,D
4142,20169031,C,D,B,B,D,C,B,B,B,A,D,C,A,D,D,C,C,D,B,D,D,C,D,B,C
4143,20230534,D,A,C,B,C,A,C,D,B,A,D,C,A,B,D,C,C,B,D,D,B,D,B,D,A
4144,20270304,C,D,A,C,D,B,A,C,D,C,C,B,A,B,C,C,C,B,C,B,B,B,A,A,A
4145,20169037,D,B,A,B,D,D,A,B,D,A,D,C,B,D,C,D,A,A,A,B,C,A,C,D,A
4146,20268330,D,C,B,B,D,A,D,B,D,A,D,A,D,D,C,C,D,B,C,B,B,B,A,B,C
4148,20040247,C,D,B,B,B,A,D,C,C,A,D,D,A,C,D,B,A,C,D,B,D,C,B,B,D
4149,10740305,D,A,B,B,C,A,D,C,C,A,C,D,C,C,D,A,A,A,B,B,A,B,A,D,A
4150,20169038,D,B,B,B,B,A,D,C,B,A,D,C,A,B,D,D,A,B,A,D,C,D,B,D,A
4151,20292878,D,D,C,A,C,B,D,C,C,A,B,C,A,C,D,C,A,B,B,D,C,A,B,D,D
4152,20296934,A,C,D,D,A,D,B,B,C,C,C,D,D,B,B,A,B,A,D,A,C,C,A,A,D
4153,10003066,D,A,A,D,D,C,D,D,A,A,B,B,C,C,C,A,D,B,D,B,A,A,D,C,A
4154,20040279,C,A,B,B,C,A,D,C,B,A,D,A,B,B,D,D,A,C,D,C,A,B,B,D,A
4155,20292886,D,A,C,B,B,D,D,C,B,A,D,C,A,B,D,C,A,A,D,D,C,D,B,A,A
4156,20292884,D,D,A,B,D,B,A,B,B,C,D,D,C,B,D,D,C,D,B,D,A,D,A,A,C
4157,20350409,D,A,B,B,D,A,D,D,B,A,D,B,A,C,D,C,A,C,A,C,D,D,B,D,C
4159,20386851,C,A,B,A,D,A,D,B,B,A,D,C,C,C,D,B,A,A,B,D,B,D,B,D,A
4160,20236094,C,D,B,A,D,B,D,C,B,D,C,C,D,C,D,C,B,B,A,B,A,B,B,B,C
4161,20201586,D,D,B,B,B,C,D,A,C,A,D,B,D,B,C,C,A,B,C,C,B,D,B,C,C
4162,20398145,C,A,D,B,D,B,B,A,C,C,C,A,A,A,C,C,A,A,B,B,C,B,B,D,A
4163,20201160,C,D,B,A,C,A,D,D,B,A,B,B,C,C,C,A,B,C,B,D,B,C,C,B,C
4164,10004927,C,A,B,A,C,D,D,A,B,A,D,A,B,C,D,A,A,B,D,B,C,C,B,B,C
4165,19888476,A,C,B,C,C,B,A,C,A,C,B,A,B,C,D,A,A,C,C,A,C,C,D,A,A
4166,20031626,B,B,B,B,B,D,A,A,B,A,C,A,A,C,B,B,A,C,C,B,D,B,C,B,B
4167,20397427,D,A,B,B,A,A,B,B,D,D,D,C,A,C,D,C,A,A,A,D,B,D,D,B,A
4168,20236096,D,B,C,B,C,C,D,A,B,A,D,C,A,B,D,C,A,B,B,D,D,D,A,D,B
4169,10004929,D,D,B,B,D,A,B,D,D,A,D,B,A,A,C,B,A,A,A,B,C,D,A,B,A
4170,20240013,C,B,A,A,D,B,C,D,B,B,C,C,A,D,B,C,D,A,C,B,A,D,D,D,A
4171,20031630,C,A,B,B,D,B,D,D,B,C,C,B,C,C,B,B,B,B,C,B,A,C,C,B,B
4172,20053759,C,C,D,B,D,D,B,C,D,A,D,C,C,B,B,B,C,A,C,B,D,D,D,D,D
4173,20236099,D,B,B,A,C,D,B,C,A,A,D,C,D,B,C,A,A,C,B,B,A,A,D,B,B
4174,20040290,C,C,B,B,A,A,A,C,B,A,D,A,B,A,C,C,A,C,B,B,C,C,A,D,A
4175,20036914,A,C,D,B,D,D,A,A,B,A,D,A,A,C,B,C,C,B,A,B,B,C,B,D,B
4176,20031632,C,A,C,A,D,D,D,C,B,A,D,A,B,C,B,D,A,B,D,B,A,C,B,B,C
4177,20049292,D,A,C,B,B,A,D,B,B,B,C,C,A,B,D,C,A,A,D,D,C,D,A,B,A
4178,20031633,D,A,B,B,B,A,D,B,B,B,D,B,B,A,D,B,A,B,A,D,A,C,A,B,C
4179,10004930,D,B,B,B,D,D,D,D,B,A,D,A,D,C,D,C,A,B,A,B,D,D,B,D,A
4180,20236101,C,A,B,B,D,D,D,A,B,B,D,A,A,A,C,C,A,B,A,B,A,D,A,D,A
4181,20176038,C,C,A,A,D,D,D,A,C,B,B,B,D,C,A,B,A,B,A,B,A,B,B,B,D
4182,20031636,D,B,B,B,C,D,D,C,B,A,D,C,A,C,D,C,A,B,A,D,C,D,B,B,A
4183,4996241,B,D,B,A,A,A,B,A,A,B,B,C,B,D,D,A,A,D,C,C,B,B,B,B,B
4184,20397441,B,B,C,A,D,B,D,C,B,A,D,A,A,B,D,C,A,B,D,D,D,B,B,D,A
4185,20031640,D,C,B,B,A,A,D,C,B,A,D,A,A,C,A,C,A,B,B,D,C,C,A,D,A
4186,20200746,C,C,B,B,D,D,D,C,B,A,D,A,A,C,B,C,A,B,D,B,D,C,B,D,C
4187,20052062,B,A,B,A,A,A,D,A,B,A,D,A,A,C,A,B,C,B,B,B,A,A,A,B,B
4188,20396091,D,A,B,B,C,A,D,A,B,A,D,A,A,B,D,C,A,B,A,C,D,B,B,D,B
4189,20169049,A,D,A,B,D,A,D,A,D,A,B,B,A,A,C,B,D,A,B,C,B,A,D,B,A
4190,10194395,A,A,B,B,D,D,D,D,D,D,D,A,B,C,B,B,D,B,A,B,A,D,A,B,A
4191,20236095,A,D,C,A,D,B,D,C,B,D,D,C,D,B,C,D,D,B,C,B,A,D,C,D,A
4192,20397425,D,B,B,B,C,B,D,D,B,A,D,A,A,B,D,C,A,B,D,C,D,B,B,D,A
4193,20409771,C,D,A,A,D,D,A,A,C,B,D,C,A,B,B,C,A,A,C,B,A,D,C,B,A
4194,20373582,D,B,B,B,D,A,A,C,B,A,D,A,B,B,D,C,A,A,D,D,C,D,B,D,A
4195,20397432,C,B,B,B,D,C,D,B,D,A,D,A,B,A,D,D,C,B,C,A,C,C,B,D,B
4196,20225075,D,B,B,B,D,B,B,A,B,A,C,B,B,A,D,D,C,C,A,D,C,B,B,B,B
4197,20397433,D,A,D,B,A,D,C,C,B,A,D,C,A,B,D,C,A,B,D,D,B,D,A,D,D
4198,20396094,C,B,B,B,C,A,B,B,B,A,D,C,A,B,D,C,A,B,D,A,C,D,B,B,A
4199,20031629,C,C,B,B,D,A,D,A,B,A,D,A,B,A,A,A,A,C,A,A,D,B,C,B,A
4200,20294903,D,A,A,D,D,D,C,B,D,B,D,C,B,A,B,D,D,C,D,C,A,D,B,A,A
4201,20053175,D,A,C,B,D,D,D,D,B,A,D,C,A,B,D,C,A,D,D,D,C,D,B,D,C
4202,10146553,C,B,B,B,C,A,D,A,B,A,D,C,A,B,D,C,A,A,D,D,C,D,A,B,A
4203,20113955,C,C,C,B,D,D,D,D,D,A,D,C,A,B,D,C,A,C,D,D,B,C,D,A,A
4204,20072942,C,D,B,C,B,C,B,B,B,C,B,B,B,B,C,B,C,A,B,B,B,C,B,A,C
4205,10004912,D,B,B,B,D,D,C,D,B,C,D,A,C,C,C,A,C,C,B,B,B,D,A,B,B
4206,20207112,D,A,D,A,D,D,D,B,C,A,D,A,D,A,B,A,A,D,A,A,A,C,D,B,B
4207,19845334,D,D,B,D,B,C,D,D,C,B,D,A,D,A,D,D,D,C,D,D,A,D,D,B,D
4208,10004920,A,A,C,A,D,A,A,B,A,A,C,A,D,D,B,C,A,D,A,D,C,A,B,A,A
4209,20225077,D,C,C,B,A,D,D,C,B,A,D,C,A,B,D,C,A,B,D,D,C,D,B,B,A
4210,20049298,D,D,C,D,D,A,A,C,A,C,D,C,A,A,D,C,A,B,D,A,A,D,C,A,D
4211,20004588,B,B,B,A,B,A,A,C,A,A,B,C,A,C,C,D,A,C,A,B,A,C,A,D,A
4212,20072939,A,A,B,C,A,B,A,A,B,B,B,A,A,A,A,B,A,A,A,A,B,B,B,A,A
4213,20236097,D,B,B,B,D,B,A,D,B,A,C,A,A,A,C,A,C,B,A,B,C,C,B,B,B
4214,20346100,D,A,B,B,C,B,C,C,B,A,D,C,B,B,D,B,A,B,B,B,B,C,A,B,B
4215,20072941,D,A,B,B,D,A,D,C,B,A,D,C,A,A,D,C,A,B,C,B,B,D,D,B,C
4216,20229826,D,A,B,B,D,A,D,C,B,A,D,C,A,B,D,C,A,B,D,C,B,B,B,B,A
4217,20245246,B,A,B,B,D,A,B,B,D,C,C,A,D,A,C,B,A,A,B,B,B,B,D,C,A
4218,19925927,C,C,D,B,D,C,A,D,B,C,C,A,C,C,A,C,A,B,C,B,C,D,A,B,A
4219,20049280,D,C,B,B,D,A,A,C,B,A,D,A,B,D,D,C,A,B,B,D,D,C,A,D,A
4220,20049279,D,D,B,B,B,A,B,D,B,A,D,A,D,D,D,C,A,B,A,A,C,D,B,D,A
