N°,NIE,G1-MAT1,G1-MAT2,G1-MAT3,G1-MAT4,G1-MAT5,G1-MAT6,G1-MAT7,G1-MAT8,G1-MAT9,G1-MAT10,G1-MAT11,G1-MAT12,G1-MAT13,G1-MAT14,G1-MAT15,G1-MAT16,G1-MAT17,G1-MAT18,G1-MAT19,G1-MAT20,G1-MAT21,G1-MAT22,G1-MAT23,G1-MAT24,G1-MAT25
27937,10062028,B,A,B,,A,D,A,C,C,B,D,C,B,D,C,B,D,D,D,C,D,D,C,C,A
27938,10062918,B,A,B,A,A,A,C,B,B,B,C,C,A,D,A,D,A,B,C,B,D,D,C,A,A
27939,10385063,D,C,B,B,B,B,C,D,C,C,D,C,D,B,D,C,B,A,C,B,C,C,A,B,A
27940,10385111,D,B,C,D,D,A,B,A,C,A,D,D,D,D,C,C,A,D,C,D,C,D,A,D,C
27941,10062955,B,A,A,D,B,A,D,C,C,D,C,B,B,A,C,B,A,C,C,A,D,D,A,C,D
27942,10385161,A,A,A,C,A,C,C,B,B,C,A,D,D,D,D,B,A,D,B,A,D,D,A,D,C
27943,10385241,D,C,A,B,D,A,C,C,D,B,A,A,A,C,A,C,A,C,A,D,A,D,A,D,D
27944,10043254,B,B,C,C,D,B,A,C,B,B,B,C,C,A,A,B,B,D,B,B,A,D,A,D,C
27945,10377067,B,D,B,A,A,B,D,C,B,C,C,D,A,B,C,A,A,C,D,B,D,A,C,C,A
27946,10047290,A,B,B,A,B,A,B,B,B,B,A,B,B,A,B,B,B,A,B,A,B,B,A,B,B
27947,10377042,A,A,A,D,B,B,C,B,C,D,C,D,D,A,D,A,A,A,C,B,B,B,B,D,A
27948,10377249,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
27949,10376805,D,C,B,B,A,D,D,C,D,B,B,D,A,A,C,C,A,B,C,A,D,D,C,C,A
27950,10474045,D,A,A,C,D,B,C,D,C,D,C,D,C,B,B,B,C,D,B,D,D,D,A,C,C
27951,10551330,B,B,C,D,B,C,D,B,B,B,C,D,C,A,C,C,B,C,C,B,D,D,C,A,A
27952,10474043,D,A,B,C,D,D,A,A,D,B,D,A,B,C,C,B,B,A,A,C,C,C,A,C,A
27953,10376777,B,D,B,D,A,A,D,D,C,B,B,B,B,A,B,B,C,C,B,A,B,D,C,A,A
27954,10453196,A,A,A,A,A,A,B,C,C,C,B,B,B,A,A,A,A,D,B,C,A,D,A,A,D
27955,10376754,A,A,A,D,A,A,B,C,B,A,C,A,A,A,,A,A,C,D,,D,B,D,A,
27956,10188709,B,A,B,D,A,A,B,A,C,A,D,B,B,A,B,B,A,C,A,C,A,D,C,A,A
27957,10377464,B,A,B,D,C,D,A,B,D,C,B,A,B,C,B,C,C,C,A,C,B,D,B,A,C
27958,10046162,C,D,D,C,C,C,B,D,C,C,C,C,D,D,B,C,B,D,C,D,C,D,D,D,D
27959,10376718,D,C,A,D,C,C,A,C,D,A,B,C,B,D,C,C,B,C,B,B,B,B,C,D,B
27960,10047620,B,A,B,D,D,D,D,C,A,C,C,D,A,D,A,D,A,B,D,C,A,A,A,D,C
27961,10453258,B,B,A,B,A,B,B,C,B,A,C,C,B,A,C,B,B,C,A,A,B,A,B,C,A
27962,10376706,B,B,A,D,B,C,B,C,B,B,D,D,A,C,A,C,A,C,B,D,D,C,A,C,B
27963,10071066,B,A,A,B,C,A,B,C,C,A,C,B,A,A,B,B,B,C,D,C,D,B,D,D,C
27964,10525604,B,A,B,D,B,B,B,C,B,B,C,B,B,A,C,A,A,C,D,B,B,D,B,C,C
27965,10045236,B,A,B,D,B,B,B,C,B,C,D,D,D,D,D,D,A,C,A,C,A,B,A,B,A
27966,10518058,C,D,B,B,B,B,B,A,C,A,B,C,B,C,A,C,A,A,C,A,B,C,A,B,B
27967,10490879,B,A,A,D,A,A,C,C,C,B,C,D,A,D,D,B,A,C,B,C,D,B,A,D,D
27968,10046242,B,A,A,D,A,B,D,B,C,A,C,A,A,B,C,B,B,C,B,A,B,D,B,B,C
27969,10376687,A,D,A,A,D,B,D,D,D,C,A,A,A,B,D,A,C,A,A,D,A,D,D,D,C
27970,10375552,C,A,D,A,C,A,C,D,B,B,C,A,A,D,B,D,B,A,D,A,A,A,B,D,A
27971,10397360,C,A,B,D,D,A,D,C,C,B,D,B,A,D,C,B,A,B,D,B,D,B,D,B,D
27972,10377085,B,B,A,A,A,B,B,D,A,A,A,A,A,C,A,B,B,D,A,A,C,B,B,D,C
27973,10375529,B,C,D,D,A,B,A,A,B,A,A,D,D,A,A,C,A,B,C,B,B,A,C,C,A
27974,10453247,A,A,B,D,C,A,B,A,A,B,D,C,D,D,D,A,A,B,D,A,C,A,D,A,B
27975,10378977,D,D,B,D,A,A,D,B,C,B,D,B,A,D,C,A,B,C,D,C,D,B,C,C,D
27976,10130085,C,C,A,C,D,A,D,A,A,C,D,D,C,D,C,C,B,C,A,A,D,D,A,D,D
27977,10379020,B,A,B,D,A,A,D,C,C,B,C,B,A,B,C,B,C,C,B,A,D,B,D,C,B
27978,10130337,B,A,B,D,A,A,D,B,C,B,D,C,A,D,C,B,D,C,D,B,D,B,C,C,D
27979,10480127,B,D,B,D,A,A,D,B,C,B,D,C,A,D,C,B,D,C,D,D,D,B,C,C,D
27980,10130398,D,A,B,D,A,A,D,B,C,B,D,C,A,D,C,A,B,C,D,C,D,B,C,C,D
27981,10379077,A,A,B,D,A,A,D,C,C,B,C,B,A,D,C,B,D,C,D,C,B,B,A,D,B
27982,10130003,D,B,B,D,B,A,D,B,C,B,D,C,A,D,C,B,D,C,D,C,D,B,C,C,D
27983,10379089,B,A,A,B,B,A,D,A,C,C,A,B,A,B,C,B,B,C,A,D,D,C,D,A,A
27984,10130597,B,D,B,B,A,C,A,B,B,B,B,A,C,A,B,A,D,C,C,A,B,D,C,B,A
27985,10129806,B,A,B,D,A,A,D,B,C,B,C,C,A,D,C,B,D,C,D,A,D,B,C,A,D
27986,10379104,C,D,B,D,A,A,D,B,C,B,D,C,A,D,C,A,D,C,D,C,D,B,C,C,D
27987,10130442,C,A,B,D,A,A,A,C,B,B,C,B,A,D,C,B,C,C,D,C,B,B,A,A,B
27988,10379114,B,B,B,D,C,B,D,B,C,B,A,B,A,D,C,C,D,C,B,A,D,B,B,A,A
27989,10130286,B,A,C,D,A,B,C,A,B,B,B,D,C,A,C,D,A,D,C,D,C,C,C,A,A
27990,10599975,D,C,D,A,A,B,D,C,A,A,B,D,B,A,D,B,A,B,B,C,D,D,C,A,B
27991,10505588,C,B,C,C,B,C,B,A,B,A,A,D,B,D,A,B,C,D,B,A,B,A,C,A,C
27992,10527422,A,C,B,A,B,B,B,B,C,D,D,C,C,D,B,A,D,A,D,C,A,D,C,D,C
27993,10120391,A,D,D,C,A,C,A,D,D,A,A,D,C,B,A,B,A,C,B,C,B,B,A,A,B
27994,10393953,B,A,A,B,C,B,A,A,A,A,D,A,A,B,A,B,A,A,A,D,D,A,D,C,A
27995,10402284,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
27996,10393939,C,C,B,C,D,A,A,C,C,B,A,D,C,C,D,D,B,D,C,C,C,B,D,C,A
27997,10401988,D,C,A,A,A,A,C,D,A,B,A,D,C,A,C,A,A,C,C,D,A,D,A,B,A
27998,10393985,B,B,B,A,A,B,C,A,C,B,D,D,C,D,A,D,A,B,A,A,B,A,A,B,D
27999,10120261,C,D,B,D,C,B,C,B,B,A,B,D,B,D,A,C,A,C,D,C,C,D,A,B,D
28000,10394032,B,B,B,B,B,C,B,B,A,B,C,B,D,C,C,C,C,B,C,B,B,A,B,D,B
28001,10393967,A,A,D,A,A,C,D,B,B,A,B,D,B,A,D,A,A,C,B,A,A,D,C,A,D
28002,10400612,C,A,A,C,B,B,B,C,C,B,D,D,B,B,B,D,A,B,A,B,C,C,B,C,A
28003,10505561,C,D,D,A,D,B,B,D,D,C,A,B,C,B,B,C,A,B,B,C,C,D,C,D,C
28004,10597498,C,B,A,B,C,D,C,D,D,A,C,A,D,D,C,C,B,B,B,B,C,D,B,D,B
28005,10393898,D,A,C,D,A,A,D,A,D,D,C,C,C,D,B,D,C,B,D,D,D,A,C,C,D
28006,10394044,B,C,C,C,A,B,C,C,D,C,B,D,D,A,C,C,D,C,D,B,D,D,D,B,B
28007,10017765,B,C,A,B,A,D,B,B,B,A,C,D,C,A,B,D,B,C,B,C,D,D,A,C,A
28008,10383747,A,B,B,A,C,B,D,A,B,A,C,C,B,B,B,C,B,A,C,A,B,A,D,C,A
28009,10297151,B,A,A,D,A,C,D,A,A,D,B,B,A,A,C,B,D,C,A,A,D,A,A,A,D
28010,10332739,B,B,A,B,C,B,D,B,C,B,B,B,C,A,B,A,C,D,D,D,D,A,C,B,D
28011,10297156,B,C,B,D,A,A,D,B,D,B,D,B,A,C,C,B,C,D,A,D,A,D,B,B,D
28012,10505614,B,D,B,B,C,C,C,B,C,B,D,D,C,D,B,D,A,A,A,B,D,D,B,D,A
28013,10332730,A,C,A,C,A,C,C,C,D,C,D,D,A,A,D,C,D,C,C,C,D,D,C,B,D
28014,10332746,B,B,D,A,A,A,C,D,B,C,A,A,A,A,B,C,B,B,A,D,A,A,A,C,D
28015,10145207,D,C,A,C,C,B,B,D,C,B,B,B,A,D,C,B,B,D,C,A,A,D,B,C,B
28016,10480145,A,A,A,B,A,A,A,A,A,B,D,B,A,D,C,A,A,C,A,A,B,D,A,B,C
28018,10016731,C,A,A,D,B,C,B,A,C,B,D,A,C,D,A,B,C,C,A,A,B,D,A,A,C
28019,10016541,B,D,A,B,B,A,B,C,B,B,C,C,C,D,B,C,B,D,A,C,C,C,A,D,D
28020,10393924,B,B,B,A,D,B,C,C,B,A,B,B,C,C,B,B,A,A,B,B,B,A,C,A,C
28021,10017140,D,B,B,C,C,C,B,B,C,B,C,B,B,A,B,B,B,C,B,B,B,D,B,C,B
28023,10383725,A,D,A,A,C,B,A,D,B,D,B,A,A,B,A,C,A,B,A,A,A,A,A,A,B
28024,10003217,D,B,D,A,D,D,B,D,B,A,D,A,C,A,D,B,C,A,A,B,D,A,A,C,A
28025,10022449,B,A,B,D,A,A,D,D,C,D,B,D,A,D,C,B,A,B,D,B,D,D,A,B,B
28026,10021692,B,A,B,D,A,A,D,C,C,D,B,D,A,D,C,B,A,B,D,B,D,B,A,B,B
28027,10021850,B,A,A,D,A,A,D,C,C,B,C,B,A,D,C,B,A,C,D,B,D,B,D,D,D
28028,10397327,A,D,A,B,C,A,B,D,C,C,A,C,C,D,C,C,B,C,A,D,D,D,C,D,C
28029,10320128,B,A,A,D,A,A,D,B,C,B,C,B,A,D,C,B,A,C,B,B,D,B,D,D,A
28030,10390804,B,A,A,D,A,A,D,C,C,D,C,B,A,D,C,B,A,C,D,B,D,B,D,D,A
28031,10694320,B,C,B,A,A,D,C,B,D,A,A,A,A,A,A,B,A,C,A,C,D,D,C,A,A
28032,10314640,B,C,B,C,D,C,D,C,C,B,A,D,D,D,A,D,A,C,A,C,C,D,A,D,D
28033,10035657,B,B,D,B,B,B,B,B,B,B,B,D,B,B,B,C,B,B,B,B,D,C,B,A,A
28034,10332675,B,A,A,D,A,A,D,C,C,B,C,B,A,D,C,B,D,C,D,A,D,B,C,C,D
28035,10314711,B,A,A,B,A,D,A,A,B,A,B,D,A,C,D,C,A,B,D,A,A,D,A,A,A
28036,10350858,D,C,C,C,A,B,C,A,B,A,A,D,D,C,C,C,C,D,C,A,A,A,D,A,B
28037,10478948,D,A,A,B,D,D,C,A,D,D,D,D,D,A,B,D,A,D,A,A,D,A,A,C,D
28038,10458741,B,A,A,D,A,B,D,A,C,A,D,D,A,D,C,A,B,D,B,A,A,D,B,B,A
28039,10351791,B,B,A,C,A,A,C,C,C,B,A,C,B,D,A,B,B,C,B,C,B,D,A,A,C
28040,10532738,B,A,A,D,A,A,D,B,C,B,C,B,A,D,C,B,D,C,D,A,D,B,C,C,D
28041,10314617,C,C,A,C,B,C,D,B,B,A,B,C,B,A,D,A,A,C,B,A,C,D,C,A,C
28042,10314629,B,A,D,D,B,A,B,B,D,D,A,D,A,D,A,B,A,A,D,C,D,D,A,A,A
28043,10534308,B,A,B,D,A,D,C,B,A,C,D,D,A,D,D,B,A,C,D,B,D,A,B,D,A
28044,10314705,C,B,A,C,D,B,C,D,C,B,C,A,C,A,C,C,C,D,A,C,C,C,B,D,B
28045,10351820,B,A,A,D,A,A,D,C,C,B,C,B,A,D,C,B,D,C,C,A,D,B,C,C,D
28046,10332691,B,A,D,D,B,A,C,A,D,A,A,A,A,C,D,A,A,D,D,A,D,B,A,A,A
28047,10314610,C,D,D,C,A,A,A,B,B,A,A,B,A,C,B,C,A,A,C,B,B,B,A,B,A
28048,10505643,B,C,A,C,C,D,C,C,C,B,C,C,B,D,C,D,C,D,C,C,B,B,B,C,A
28049,10379004,B,A,B,D,A,B,C,C,B,A,D,A,A,B,D,B,A,C,C,A,D,A,D,A,B
28050,10360502,A,C,A,D,A,A,D,C,C,D,D,C,A,B,C,B,D,C,D,A,D,B,D,C,B
28051,10363749,B,A,B,D,A,A,D,C,C,B,D,C,A,B,C,B,A,C,D,B,D,B,C,C,B
28052,10364023,B,A,A,D,A,C,A,C,A,B,D,A,A,D,A,B,A,A,C,C,D,D,A,C,D
28053,10573766,D,B,B,D,A,A,D,B,C,B,D,D,A,D,A,C,A,D,A,A,B,B,A,C,D
28054,10364066,B,A,A,D,A,A,D,D,C,C,C,D,A,B,C,B,A,A,B,B,D,B,C,A,A
28055,10530491,B,A,C,B,B,A,B,D,C,B,A,C,A,A,C,B,A,B,A,D,A,B,C,A,A
28056,20311082,B,A,A,D,A,A,D,B,C,D,C,D,A,D,C,B,A,D,B,D,A,C,C,B,D
28057,10630502,A,B,A,D,A,B,D,A,A,A,C,B,A,A,D,C,C,B,D,A,D,D,C,C,A
28058,10331643,B,A,C,D,A,A,D,B,B,B,C,B,A,D,B,B,D,C,B,A,D,C,A,C,D
28059,10344628,C,D,A,D,B,B,D,C,B,C,D,A,B,B,B,A,B,B,D,B,D,C,D,B,C
28060,10472103,B,A,B,C,A,D,C,A,D,C,C,C,B,C,D,C,B,A,D,B,D,B,B,C,B
28061,10335476,B,A,A,D,A,A,D,C,C,C,C,A,A,B,B,B,B,B,B,A,D,C,D,C,C
28062,10093663,B,B,B,C,B,B,B,C,C,B,B,A,B,A,B,C,C,B,C,A,C,C,B,C,B
28063,10330891,B,A,B,D,A,A,D,C,C,C,C,D,A,D,C,B,B,C,B,A,D,B,D,A,D
28064,10330914,B,D,B,D,A,A,C,C,B,B,B,A,B,B,D,D,A,B,D,A,B,D,B,B,D
28065,10108328,B,A,B,D,A,C,D,C,B,B,A,D,A,D,B,D,D,D,B,C,C,A,A,C,D
28066,10472090,D,A,D,D,A,C,D,C,C,D,C,B,A,A,D,A,B,D,D,B,D,B,A,D,D
28067,10395746,B,A,D,D,A,A,D,C,A,B,C,B,A,A,C,A,A,D,C,B,A,B,A,D,D
28068,10331677,B,C,A,D,B,D,A,C,B,B,B,C,C,D,B,A,D,C,B,A,D,D,C,B,A
28069,10339037,B,A,A,D,A,A,D,A,C,A,A,B,A,D,B,B,A,C,D,A,D,B,A,D,D
28070,10388875,A,A,A,B,B,A,A,C,D,A,A,D,B,A,B,A,A,D,B,B,A,C,B,A,D
28071,10338663,A,B,D,D,C,A,A,D,A,B,D,D,A,D,C,C,A,C,A,D,D,B,A,D,D
28072,10030438,B,A,A,D,A,A,D,C,C,A,C,B,A,D,C,B,A,C,D,B,D,D,D,A,D
28073,10030818,B,A,A,D,A,A,D,A,C,B,C,B,A,D,C,C,B,C,D,A,D,D,A,A,D
28074,10030345,A,A,B,B,C,A,A,D,D,D,C,A,C,D,D,D,C,C,D,A,A,D,B,A,D
28075,10452879,B,A,A,D,A,A,D,C,C,B,C,D,A,D,C,B,A,C,B,B,D,B,C,D,D
28076,10478749,A,A,A,C,C,D,D,C,D,D,B,D,A,C,D,B,A,B,D,B,D,D,A,B,A
28077,10338996,B,A,B,D,A,A,D,C,C,B,C,B,A,D,C,B,A,C,D,A,D,B,D,D,D
28078,10478919,B,A,B,D,A,A,D,D,C,A,A,C,A,B,C,B,A,C,D,A,D,C,A,C,A
28079,10388980,B,A,A,D,A,A,D,C,C,A,C,B,A,D,C,B,A,C,D,D,D,B,D,D,D
28080,10339005,B,A,B,D,A,A,D,C,C,B,C,C,A,D,C,B,A,B,D,A,D,B,C,C,D
28081,10030120,B,D,D,D,B,B,B,C,B,C,B,A,A,A,A,A,D,B,D,A,B,C,A,A,D
28082,10478828,A,B,C,A,B,B,B,B,C,A,C,D,C,B,C,A,C,C,B,A,A,A,B,D,B
28084,10029714,B,A,A,D,A,A,D,C,C,C,C,B,A,D,D,B,B,D,D,A,D,B,D,C,D
28085,10665122,B,A,B,D,A,A,D,C,C,B,C,A,A,D,C,B,D,C,D,A,D,B,D,D,D
28086,10030729,B,A,A,D,A,A,D,C,C,B,C,B,A,D,C,C,C,C,D,A,D,B,D,A,D
28087,10339095,B,A,A,D,A,A,D,C,C,B,C,D,A,A,C,B,D,C,D,C,D,B,D,A,D
28088,10665150,B,A,D,D,B,B,D,D,A,A,C,A,B,A,C,D,B,D,B,D,A,D,A,A,D
28089,10030036,B,A,A,D,A,A,D,A,C,C,C,B,A,B,C,B,B,C,D,A,D,B,D,C,B
28090,10031888,C,A,A,D,A,A,D,C,C,A,C,B,A,A,C,B,B,D,D,A,D,C,D,A,B
28091,10389073,B,A,B,D,A,A,D,B,C,B,C,D,A,D,C,B,A,C,C,B,D,B,C,A,D
28092,10453393,B,A,D,D,A,A,D,C,C,A,C,B,A,D,C,B,B,C,D,D,D,B,D,C,D
28093,10369893,B,A,B,D,A,A,A,A,C,A,C,B,A,D,C,B,B,C,B,A,D,B,A,A,D
28094,10397969,B,A,A,D,A,A,A,C,B,A,A,D,A,A,C,B,B,B,D,B,D,B,A,A,A
28095,10476909,B,A,A,D,A,B,A,A,D,A,B,A,B,D,C,C,A,C,B,D,C,C,C,A,D
28096,10479204,B,C,B,D,A,B,D,C,C,A,C,D,A,B,B,B,C,B,D,B,D,A,A,C,B
28097,10338731,B,A,B,D,A,A,D,B,C,C,D,C,A,C,C,B,A,B,D,B,D,D,A,B,C
28098,10301320,B,A,A,D,A,A,D,D,C,C,C,B,A,A,C,B,A,B,D,A,D,A,D,C,B
28099,10512126,B,A,C,D,C,B,B,A,C,D,A,C,B,A,B,A,A,C,B,A,B,B,B,A,D
28100,10415746,B,A,B,D,A,A,D,B,C,A,C,D,A,A,C,B,A,C,D,A,D,B,A,D,D
28101,10388937,B,D,A,D,A,A,B,A,B,C,C,B,D,A,B,C,B,D,C,D,D,B,C,D,D
28102,10338798,D,A,B,D,A,C,D,B,B,D,C,A,A,C,C,B,A,C,D,C,D,B,C,D,A
28104,20352132,B,A,B,D,A,B,D,C,C,B,A,D,D,C,B,D,A,C,B,B,A,D,C,B,D
28105,10478787,B,A,B,D,A,A,D,C,C,D,C,A,A,D,C,B,C,C,D,A,D,B,C,D,D
28106,10030622,B,A,A,D,A,A,D,A,C,B,C,C,A,D,C,B,A,C,D,A,D,B,A,B,D
28107,10478774,B,A,A,D,A,A,D,C,C,C,C,B,B,D,C,B,B,C,D,A,D,B,D,A,D
28108,10676584,B,A,B,D,A,A,D,B,C,D,C,D,A,D,C,B,A,C,B,B,D,B,C,B,D
28110,10338759,,A,D,D,A,A,D,A,,B,C,D,A,D,,B,D,C,A,B,,B,B,B,
28112,10481093,B,A,C,A,A,D,A,A,D,B,C,B,A,D,A,D,D,C,B,B,B,D,A,D,C
28113,10481107,B,C,B,D,A,A,C,B,C,B,C,D,D,D,C,B,A,C,A,B,D,B,C,B,A
28114,10277369,B,A,A,B,A,A,D,C,C,A,D,B,A,C,B,B,A,C,B,C,C,B,A,D,D
28115,10478741,B,A,A,D,A,B,D,A,C,A,D,D,B,D,C,B,A,C,A,D,D,C,A,C,A
28116,10325891,B,A,A,D,A,A,D,C,C,A,C,B,A,D,C,B,B,C,D,D,D,B,D,A,A
28117,10029561,B,A,B,C,A,A,A,B,C,D,C,B,A,D,C,B,D,C,D,A,D,B,A,A,D
28118,10395100,C,B,B,B,B,C,D,C,A,D,B,D,B,B,A,B,A,C,D,B,B,D,D,A,A
28119,10479237,B,A,A,D,A,A,D,C,C,B,C,C,A,D,C,B,B,C,D,B,D,D,D,D,D
28120,10327168,A,A,C,D,C,C,A,C,D,A,D,D,B,D,A,D,D,C,A,A,D,B,A,C,D
28121,20133311,C,A,C,D,B,C,B,C,C,D,B,C,A,C,C,C,C,C,D,B,C,C,C,C,D
28122,10527969,B,A,A,C,A,A,D,C,C,C,C,D,A,D,C,B,A,C,D,C,D,B,C,C,C
28123,10339259,B,A,B,A,A,A,D,C,C,B,C,B,A,D,C,B,B,D,D,B,C,B,C,C,B
28124,10030912,B,A,A,D,A,C,D,B,C,D,D,C,A,D,C,B,A,D,D,B,D,B,C,A,D
28125,10665190,B,A,D,D,A,A,D,C,C,A,C,B,A,D,C,B,B,C,D,C,D,B,D,A,D
28126,10313243,B,A,A,D,B,A,D,D,C,A,A,D,A,D,A,B,B,C,D,C,B,B,A,A,D
28127,10411633,B,D,B,C,B,A,D,C,C,C,C,C,A,C,C,C,C,B,C,D,D,C,C,A,B
28128,10476109,C,C,A,B,B,B,A,D,C,C,A,B,B,C,A,C,B,C,C,B,A,B,B,C,B
28129,10388646,B,A,A,B,A,A,D,D,C,B,C,B,A,B,C,B,B,C,D,D,D,D,C,A,B
28130,10476494,B,A,B,D,C,B,A,D,C,A,A,B,C,A,C,C,A,C,B,C,B,D,C,B,D
28132,10407290,B,B,D,B,B,C,A,B,B,B,A,D,C,D,B,B,A,C,A,A,A,D,A,B,C
28133,10407245,B,D,B,D,A,C,B,A,B,D,D,C,D,D,B,B,A,C,A,B,A,B,C,D,A
28134,10411607,A,A,A,D,C,C,D,B,C,B,A,D,D,C,D,B,B,A,C,B,D,C,A,B,A
28135,10473975,A,B,B,C,A,C,C,D,A,C,B,C,A,D,A,C,B,B,D,D,D,D,A,A,A
28136,10476471,B,B,B,D,A,C,B,A,C,D,D,D,D,A,A,D,A,C,B,B,A,D,A,A,A
28137,10476370,B,C,D,D,A,A,D,B,C,C,D,D,A,B,C,B,A,A,C,C,C,B,C,D,A
28138,10411611,D,B,C,B,B,C,B,D,B,B,C,C,A,B,C,C,C,B,C,B,D,B,C,A,A
28139,10476523,B,A,B,C,A,B,D,C,D,A,D,D,C,A,D,D,B,D,A,A,D,C,A,A,A
28140,10492699,C,C,B,D,A,B,D,D,C,A,C,C,C,B,B,A,A,A,C,D,A,A,B,A,A
28141,10156214,A,B,D,D,B,C,A,C,B,B,D,D,C,D,A,C,A,C,A,B,C,C,D,B,C
28142,10476407,D,A,D,D,A,A,D,B,C,C,D,C,A,B,C,B,C,C,C,D,D,C,B,D,A
28143,10078067,B,A,B,C,A,A,B,B,C,B,C,D,B,B,C,D,A,B,D,B,B,A,A,B,D
28144,10411626,B,A,A,C,A,A,D,B,C,C,C,D,A,A,D,B,B,A,D,A,D,D,D,D,A
28145,10505139,B,A,C,D,D,A,D,B,B,D,D,D,B,B,B,D,B,C,D,B,A,B,B,A,A
28146,10411622,B,D,B,D,C,C,A,D,C,C,A,C,A,C,C,D,A,B,B,B,D,D,D,B,D
28147,10677998,B,C,C,B,B,C,A,C,B,B,B,A,B,A,C,A,B,A,D,A,C,C,B,C,C
28148,10494648,A,D,A,B,B,C,A,C,D,A,A,C,C,D,A,D,A,B,A,B,B,D,C,B,D
28149,10329275,B,B,B,B,D,B,D,D,D,A,A,A,A,D,A,A,A,C,A,A,A,B,A,B,B
28150,10406412,C,C,B,D,B,A,C,C,C,C,C,C,C,B,C,C,C,D,D,A,A,B,C,B,A
28151,10444692,A,B,B,A,B,A,B,A,A,B,A,B,A,B,A,A,B,B,A,B,B,A,A,A,B
28152,10679735,A,C,A,D,D,B,D,C,A,C,A,A,D,D,D,D,A,C,D,C,D,A,A,D,A
28153,10135391,C,C,C,D,C,D,B,D,C,D,C,B,D,C,C,C,C,D,C,C,D,C,C,D,A
28154,10328901,A,A,B,D,D,B,D,A,D,A,A,A,D,C,B,C,A,B,D,C,C,D,A,B,A
28155,10405510,B,A,B,D,B,B,B,C,B,A,A,B,A,D,C,C,B,C,B,C,B,B,A,A,A
28156,10406496,C,D,A,C,D,C,D,C,C,C,A,D,C,A,B,A,A,B,B,D,C,B,C,A,D
28157,10507424,B,C,C,A,A,D,B,D,A,A,B,D,D,A,C,A,C,A,A,A,B,A,B,D,D
28158,10477167,B,A,A,A,B,B,B,A,C,D,A,A,D,A,B,B,A,C,B,C,D,B,C,B,A
28159,10389561,B,A,A,D,A,B,A,D,C,A,A,C,A,B,D,A,A,C,A,D,A,C,C,A,C
28160,10177742,A,A,B,C,B,A,B,B,B,D,B,D,A,A,B,D,A,B,B,C,D,C,C,A,B
28161,10521498,B,A,A,D,D,A,D,B,B,A,A,C,B,B,D,C,A,C,D,B,A,D,C,B,D
28162,10177781,A,A,A,A,B,B,A,A,B,A,A,A,B,A,A,A,B,A,A,B,B,A,A,A,A
28163,10177783,D,A,A,A,C,B,B,A,A,A,A,C,A,A,A,A,B,B,C,B,A,B,C,A,A
28164,10353013,D,D,B,C,C,A,D,D,D,B,C,B,D,B,B,A,C,A,C,D,A,B,A,D,A
28165,10177812,B,A,B,D,A,A,D,B,B,D,C,D,A,D,C,B,A,C,D,C,D,B,B,A,A
28166,10521593,C,A,B,B,A,B,C,A,B,D,A,A,C,D,A,C,A,A,B,A,B,B,C,D,D
28167,10177830,A,A,C,D,A,C,D,C,C,D,B,B,C,C,B,C,C,A,D,B,A,B,A,B,A
28168,10669958,B,A,D,D,C,C,B,A,A,D,B,B,A,C,C,C,D,B,D,B,D,C,D,A,A
28169,10669935,A,A,B,D,B,C,B,A,D,C,B,D,A,A,B,A,A,A,C,B,A,D,B,B,B
28170,6411715,B,C,B,D,A,C,B,C,C,C,B,B,C,D,C,C,C,D,B,B,D,B,C,C,A
28171,10353384,B,A,A,D,A,A,D,A,C,C,C,C,A,D,C,D,A,C,D,B,D,D,C,D,A
28172,10353446,B,A,A,D,A,A,A,A,D,C,C,C,A,A,A,B,A,B,C,C,A,B,A,C,A
28173,10521712,A,C,B,D,A,A,D,A,D,C,A,D,A,D,D,B,A,B,A,C,A,C,B,B,B
28174,10353733,B,D,D,D,B,A,A,C,B,B,C,D,A,B,B,C,A,B,D,A,D,A,A,B,B
28175,10353863,B,A,A,D,C,A,C,A,C,A,A,C,A,B,A,B,A,C,B,D,A,C,C,B,A
28176,10383829,B,A,D,B,C,C,D,A,A,A,A,C,A,B,D,A,B,C,C,B,A,C,C,C,A
28177,10178346,B,A,B,C,A,C,A,B,A,B,A,B,D,A,B,C,B,A,C,C,C,A,B,D,A
28178,20084732,B,A,D,D,A,A,B,C,A,A,A,D,D,C,A,C,C,C,D,B,A,B,A,C,A
28179,10521739,B,D,A,C,B,A,D,C,C,D,D,D,D,C,B,B,A,D,D,A,D,D,A,A,A
28180,10521726,B,D,B,D,B,A,B,B,A,C,B,D,A,A,B,D,A,D,A,A,D,D,A,B,A
28181,10521788,B,A,A,D,A,A,C,A,C,A,C,C,A,A,D,B,A,C,B,A,D,B,C,A,A
28182,10521771,C,A,A,A,C,A,B,B,A,C,A,A,D,C,A,A,A,A,B,D,A,A,A,B,A
28183,10521767,A,B,A,D,C,A,B,B,A,C,A,D,D,C,A,B,A,C,C,C,A,B,A,D,A
28184,10410940,D,C,A,B,B,C,B,B,C,B,B,A,A,C,C,A,D,C,A,D,B,B,D,B,C
28185,10383949,B,A,B,C,B,D,B,B,C,C,B,D,A,A,C,D,A,D,D,A,D,D,B,B,A
