N°,NIE,G1-MAT1,G1-MAT2,G1-MAT3,G1-MAT4,G1-MAT5,G1-MAT6,G1-MAT7,G1-MAT8,G1-MAT9,G1-MAT10,G1-MAT11,G1-MAT12,G1-MAT13,G1-MAT14,G1-MAT15,G1-MAT16,G1-MAT17,G1-MAT18,G1-MAT19,G1-MAT20,G1-MAT21,G1-MAT22,G1-MAT23,G1-MAT24,G1-MAT25
12920,20294457,B,B,B,D,A,D,C,B,D,A,D,A,B,C,A,C,B,B,D,B,C,B,C,A,D
12921,10287112,B,B,B,D,B,B,D,B,A,A,C,A,A,B,A,C,B,A,D,G,D,A,D,A,B
12922,10040077,D,A,C,B,A,C,B,B,B,B,C,C,D,B,B,B,D,C,C,B,B,B,C,B,B
12923,10287295,B,A,C,A,B,C,B,B,C,A,B,C,A,A,B,B,B,D,B,B,A,B,C,C,B
12924,10081436,D,B,B,A,A,B,B,B,C,B,B,C,D,A,C,A,A,C,B,C,A,B,B,A,A
12925,10287301,C,B,A,D,C,D,B,B,D,A,B,D,C,C,C,D,C,A,D,B,A,A,D,B,A
12926,10113579,D,C,D,B,C,C,D,D,A,C,D,D,B,C,C,D,D,B,B,C,C,C,B,C,B
12927,10111825,D,C,A,A,C,D,A,B,C,B,A,B,B,D,D,C,B,C,C,A,D,B,D,C,C
12928,10111884,A,A,D,A,A,D,D,D,D,D,D,D,B,C,C,D,A,A,C,G,D,A,C,A,B
12929,10157238,A,C,B,B,A,A,B,B,A,A,B,B,A,B,A,A,B,A,A,A,B,A,B,A,C
12930,10112190,D,A,A,A,A,A,C,D,B,A,D,A,A,A,B,B,B,A,D,B,D,A,B,A,B
12931,10114087,D,A,A,D,C,A,D,B,B,B,D,C,D,B,C,B,C,C,D,B,C,C,D,D,C
12932,10105400,A,B,D,B,A,D,B,C,B,C,C,A,C,A,B,A,A,A,D,B,A,A,B,D,A
12933,10114370,A,D,B,A,C,D,C,B,A,C,B,C,C,B,D,A,D,C,B,B,C,B,D,A,B
12934,10114410,D,C,D,C,D,D,C,B,A,A,C,D,A,A,B,C,C,D,D,G,A,A,D,D,B
12935,10504421,B,D,B,D,B,A,A,D,A,B,A,A,B,A,A,A,D,A,D,A,D,D,D,C,A
12936,20194755,A,D,B,C,B,D,C,B,D,A,C,A,C,B,C,C,C,B,C,B,A,A,D,D,B
12937,10062953,D,A,A,A,C,B,D,B,D,A,C,A,A,A,B,C,D,D,C,G,A,A,D,A,A
12938,10061981,A,A,D,B,B,D,C,B,D,A,C,A,A,B,C,C,C,C,C,C,A,A,D,A,B
12939,20332823,A,B,B,C,B,C,B,B,B,B,C,D,A,C,B,C,C,C,B,B,C,B,D,C,B
12940,10225166,D,D,D,C,D,B,C,B,D,A,A,A,B,A,B,C,A,A,D,G,A,A,D,C,C
12942,20339620,C,D,B,D,B,B,C,D,C,B,C,A,C,B,A,A,B,D,A,A,A,A,A,D,D
12943,10309092,D,D,B,D,A,A,B,B,A,B,D,D,A,A,B,D,A,A,D,A,A,A,A,D,C
12944,10061545,A,A,B,D,B,D,C,B,D,A,C,A,A,B,C,C,C,C,C,B,A,A,D,A,B
12945,20332832,A,D,D,B,B,A,C,B,A,A,C,A,B,B,C,C,D,D,B,C,A,A,D,A,B
12946,10278279,D,D,D,C,A,D,B,D,C,D,C,A,A,D,C,C,D,A,B,B,A,B,D,D,B
12947,10061932,A,A,B,D,D,D,C,C,A,A,C,A,A,B,D,C,C,C,B,G,A,A,D,D,B
12948,10291592,D,A,B,A,B,B,C,C,A,A,B,C,A,A,D,C,D,C,B,A,A,A,D,D,A
12949,10061931,C,A,B,D,C,D,C,B,A,C,C,A,D,B,D,C,C,D,D,C,C,A,D,A,B
12950,10091888,A,A,D,D,C,A,D,A,A,A,C,D,A,B,C,A,B,A,D,C,A,B,C,C,D
12951,10081225,D,A,A,D,D,B,C,C,A,B,D,B,D,B,B,C,D,A,C,A,D,C,D,D,B
12952,10291522,B,B,B,D,C,D,C,B,D,A,C,A,A,A,C,C,C,A,C,C,A,A,D,D,B
12953,20194832,B,B,B,B,C,A,B,A,A,A,C,D,B,B,A,C,C,A,C,G,A,A,D,B,B
12954,10278465,D,B,B,D,A,D,C,C,D,B,C,A,D,B,C,C,D,A,D,G,A,A,D,A,B
12955,10063773,A,A,D,D,A,D,C,C,D,D,A,A,A,B,D,C,A,A,C,G,A,A,D,B,B
12956,10062697,A,D,C,A,C,B,C,D,D,D,D,C,A,A,D,C,D,A,D,G,D,B,B,A,D
12957,20321581,D,A,C,A,A,C,B,C,A,B,B,A,A,A,A,A,D,A,D,G,B,B,A,D,B
12958,10283028,B,D,B,C,D,A,C,B,D,A,C,A,C,D,C,C,D,D,D,B,A,A,D,D,B
12959,10063660,A,A,B,D,D,D,C,B,D,A,B,A,B,B,C,C,D,D,B,B,A,A,A,A,B
12960,10008028,,,B,,,,,,,,C,A,,,,,,,C,,A,,,,
12961,10063492,C,B,D,A,C,C,D,D,C,A,D,C,A,D,D,C,D,D,C,G,D,D,D,C,D
12962,20194770,A,A,B,D,B,D,C,B,C,A,C,A,D,C,B,C,C,C,C,C,A,A,D,D,B
12963,10402630,A,A,B,D,B,D,C,B,D,A,C,A,D,B,C,C,C,A,B,A,B,A,D,C,B
12964,20194790,B,A,D,B,D,B,B,C,B,C,B,B,B,A,C,C,C,C,A,A,A,B,C,B,A
12966,10352866,B,A,B,D,C,D,B,B,A,A,C,A,A,B,A,A,A,B,B,B,C,A,A,D,A
12967,10062166,B,C,D,A,B,A,B,C,A,A,D,A,B,B,A,C,C,A,C,G,B,B,D,A,D
12968,10278276,A,A,B,D,D,D,C,B,D,D,C,A,B,C,C,C,C,C,B,B,A,A,D,D,B
12969,10025079,D,B,D,D,C,A,B,B,A,B,B,A,D,B,B,C,C,A,D,A,C,A,D,D,A
12970,10064288,B,B,B,C,A,A,C,B,C,B,C,A,B,A,A,C,D,C,C,B,B,A,D,A,B
12971,20376310,A,A,B,B,B,D,C,B,B,A,D,D,C,B,C,C,C,D,C,B,D,A,D,D,B
12972,10063895,A,B,A,A,D,A,B,D,A,A,D,C,A,A,B,B,C,A,B,B,D,C,B,B,B
12973,20339636,B,A,D,A,A,A,B,C,B,A,D,D,A,C,C,A,B,A,D,A,A,B,D,A,A
12974,20339639,B,C,A,D,D,C,B,A,D,D,D,B,A,B,A,B,D,B,D,G,B,B,B,D,D
12975,10150109,B,D,D,A,C,D,D,A,C,C,D,D,A,A,C,C,D,C,B,B,D,A,B,A,D
12976,10402243,A,A,D,D,B,A,C,C,A,A,A,A,D,A,C,C,C,A,B,A,A,A,D,A,D
12977,10402239,A,B,B,A,B,A,D,B,A,A,C,A,A,A,C,A,C,A,B,B,A,A,B,A,D
12978,10045117,B,A,B,D,B,C,B,B,B,A,C,A,A,B,D,A,A,B,C,B,B,A,D,A,B
12979,10045364,B,D,D,D,B,B,C,B,A,A,B,D,B,B,A,C,A,D,B,A,D,B,D,A,D
12980,10045872,B,A,C,D,B,B,C,B,D,B,B,B,C,B,C,C,B,A,C,C,A,C,A,B,B
12981,10045696,C,B,B,C,C,A,C,C,B,C,C,A,C,C,A,A,C,A,D,A,A,A,A,C,A
12982,10460966,B,A,B,B,D,C,C,D,D,C,B,C,C,C,C,C,D,A,C,G,B,A,D,C,B
12983,10371373,A,C,C,A,D,C,B,A,A,A,A,A,C,A,B,B,B,A,C,B,A,B,B,A,D
12984,10320621,B,A,A,A,C,B,C,B,A,C,C,A,A,B,B,A,D,A,D,B,A,B,A,C,B
12985,10046462,D,C,C,D,A,B,B,B,B,B,B,B,D,B,B,B,B,B,B,B,B,B,B,D,B
12986,10032777,D,C,B,C,D,B,C,A,C,B,D,B,B,B,B,A,C,D,B,B,A,B,A,D,B
12987,10046906,D,C,B,D,D,A,D,D,D,B,A,D,A,B,C,B,C,A,D,G,A,B,B,D,D
12988,10320609,B,B,C,B,C,C,B,C,B,C,C,C,B,C,C,B,B,A,B,B,B,B,A,B,C
12989,10046722,B,A,B,C,B,B,A,A,A,D,B,B,B,D,A,B,C,B,D,G,A,D,A,B,B
12990,10056699,A,A,B,C,A,D,C,B,D,B,C,A,B,B,C,A,B,C,C,A,A,A,D,D,B
12991,10412067,B,B,B,D,D,A,C,B,A,A,A,A,A,B,C,C,A,D,B,B,A,A,D,D,B
12992,10412062,C,C,B,C,B,B,C,D,D,C,D,B,D,B,D,C,D,A,D,B,B,C,D,A,C
12993,10171380,D,A,B,B,B,C,C,B,C,A,B,A,B,A,A,C,C,C,B,C,A,B,D,D,B
12994,10412061,D,A,B,C,A,B,C,A,A,C,B,A,B,A,C,C,D,A,B,A,B,D,D,D,B
12995,10412065,A,D,D,C,C,D,A,D,C,B,C,B,B,B,C,B,A,A,D,C,A,B,C,C,C
12996,10412080,B,B,B,A,A,C,D,D,A,D,B,A,B,A,A,D,C,A,B,A,A,B,D,A,A
12997,10321586,B,A,B,D,B,C,C,D,D,C,C,D,D,B,C,C,C,B,C,C,A,A,D,D,B
12998,10412079,A,D,C,C,B,B,B,B,B,B,A,D,C,B,B,A,B,B,B,B,C,B,D,D,B
12999,10140405,B,D,B,B,C,D,A,D,A,B,D,B,D,A,C,B,C,B,C,A,A,B,B,C,C
13000,10412063,A,B,B,C,A,B,A,C,B,C,D,B,A,B,B,C,D,B,A,A,A,B,B,C,A
13001,10412075,D,B,B,A,A,D,D,B,A,C,D,D,C,C,A,C,D,C,D,A,D,B,D,A,B
13002,20368401,B,B,B,B,A,C,B,B,A,B,C,B,B,A,B,B,B,A,B,B,B,B,B,D,A
13003,10074803,B,A,B,A,A,A,B,D,B,C,B,A,B,B,B,B,C,A,B,B,B,B,C,C,B
13004,10366124,B,C,C,B,A,A,A,C,B,B,C,B,B,A,A,D,C,B,D,B,B,B,C,A,B
13005,10333998,B,A,D,A,A,A,C,C,A,C,B,A,A,B,C,C,B,C,B,C,A,B,A,D,B
13006,10023009,A,A,B,D,A,D,C,B,D,B,A,A,A,B,D,C,C,A,D,A,A,B,D,D,B
13007,10129329,B,A,B,A,B,A,C,C,D,A,C,D,C,B,C,C,B,C,C,C,A,A,D,B,B
13008,10116556,D,A,B,D,A,D,C,B,D,B,D,A,D,C,D,A,C,A,B,A,A,A,D,D,D
13009,20336509,A,A,B,D,A,D,C,B,D,D,C,A,D,B,D,C,C,C,B,A,A,A,C,D,D
13010,10356311,C,D,B,A,D,D,C,C,D,D,A,A,D,B,C,C,C,A,C,A,A,A,D,D,B
13011,10357435,A,A,B,A,A,A,C,B,D,A,C,A,D,B,C,C,C,A,C,A,C,B,A,D,B
13012,10114621,A,B,D,D,A,A,C,A,A,B,A,C,D,B,D,B,D,C,B,A,A,A,A,D,B
13013,10284592,B,A,D,C,A,B,C,D,A,C,D,D,A,C,A,C,A,A,D,A,A,B,D,D,D
13014,10085734,A,B,B,D,A,D,C,B,A,B,B,D,A,B,A,C,D,D,B,A,B,C,D,D,D
13015,10357469,D,A,B,D,A,D,C,B,D,A,A,A,D,B,D,C,B,A,D,A,A,A,C,D,B
13016,10357545,A,A,B,D,A,D,C,B,A,A,A,A,D,B,D,B,D,A,C,A,A,A,D,D,A
13017,10129861,A,B,D,D,A,A,C,A,A,B,B,A,A,B,A,C,A,A,B,B,B,D,D,D,A
13018,10357589,A,A,D,D,A,A,C,B,A,B,B,D,A,A,A,A,A,A,A,A,B,C,D,D,D
13019,10357623,A,A,D,D,A,D,C,B,D,B,C,A,D,B,D,C,C,C,D,B,A,A,C,D,B
13020,10357662,D,A,B,D,A,A,C,B,A,D,B,A,D,B,A,C,D,A,B,A,A,A,A,D,B
13021,10309022,D,B,D,D,A,B,C,A,D,A,A,D,D,C,D,B,C,C,B,A,A,B,C,D,A
13022,10357682,A,B,B,D,B,D,C,C,B,A,C,A,D,B,C,B,D,C,C,C,C,B,D,D,B
13023,10357715,A,A,D,D,A,A,C,B,A,A,C,C,D,B,D,C,A,A,B,A,A,B,D,A,B
13024,10089144,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A
13025,20376099,D,B,C,D,A,B,D,B,A,A,C,A,C,A,A,A,C,A,C,A,A,B,B,A,B
13026,10089274,B,A,C,B,B,C,C,B,C,B,D,A,A,D,A,C,C,D,D,B,A,D,A,A,B
13027,10087367,B,D,B,A,B,D,C,B,A,C,D,D,C,B,C,C,C,A,C,B,A,B,D,D,D
13028,10345094,D,D,D,D,A,D,B,B,C,A,A,B,A,A,A,A,A,C,B,A,C,B,A,A,C
13029,20376114,C,D,B,A,D,D,C,B,D,A,C,A,A,B,C,C,C,C,C,B,D,A,D,C,B
13030,10089818,B,B,B,B,C,C,C,D,C,C,B,C,C,B,B,B,C,A,D,B,A,A,A,B,A
13031,10345142,B,B,B,B,C,D,B,C,A,B,B,A,C,B,B,A,B,C,B,B,C,B,D,A,B
13032,20376138,C,D,B,A,D,D,C,B,A,A,B,A,A,C,C,C,C,C,B,B,D,A,D,C,B
13033,20376142,C,A,D,B,C,B,A,A,A,C,B,A,B,B,B,A,D,A,D,C,A,B,A,D,D
13034,10354603,B,A,B,D,D,D,D,B,D,C,D,A,A,A,C,A,C,D,D,A,A,B,C,A,D
13035,20381227,C,D,D,C,A,C,C,C,D,D,C,B,A,B,A,C,D,A,B,G,A,C,D,C,A
13036,20190231,A,B,A,B,B,B,C,D,D,C,A,C,A,C,C,C,A,B,D,B,C,B,A,D,B
13037,10088227,A,C,C,A,B,C,B,A,C,B,C,B,B,D,C,B,C,A,B,A,A,C,B,A,A
13038,10110557,A,B,D,A,A,D,A,D,D,A,C,A,D,A,A,A,C,A,B,B,A,C,B,D,C
13039,10088797,D,D,B,D,B,D,C,A,A,A,A,A,C,B,A,C,D,B,D,C,C,B,D,D,D
13040,10090001,B,D,B,D,B,D,C,A,A,A,A,A,C,B,D,C,D,B,C,C,A,A,D,D,D
13041,10438175,A,A,B,C,A,B,A,B,A,A,B,A,A,A,A,B,D,C,D,C,A,A,A,A,B
13042,20381262,C,A,A,D,D,B,B,B,B,B,C,D,C,B,B,A,D,D,D,A,C,C,C,B,A
13043,10088977,D,B,B,A,A,D,D,B,A,A,C,A,C,B,D,B,C,A,D,A,A,A,B,D,D
13044,10088316,D,D,B,A,D,D,C,B,D,A,C,A,A,B,B,C,C,C,C,G,D,A,D,C,B
13045,10336417,D,B,B,B,A,A,C,B,B,B,C,B,B,A,A,C,D,A,C,G,C,B,D,D,D
13046,10105535,D,A,D,D,C,B,C,A,D,A,D,A,A,D,A,A,B,A,B,C,D,C,D,D,B
13047,10296451,B,D,B,B,A,D,C,C,C,A,D,D,A,B,A,C,D,D,C,A,A,B,C,B,B
13048,10186910,A,A,C,D,A,A,A,A,A,A,A,A,B,C,A,A,A,A,D,B,A,A,A,D,A
13049,20375034,B,C,B,A,B,B,B,A,A,B,C,D,A,B,C,A,B,A,B,A,D,A,A,A,C
13050,10320580,A,A,D,C,D,A,B,C,D,A,C,A,B,B,A,A,A,C,A,A,A,B,D,C,B
13051,10005365,A,C,C,B,A,B,B,B,D,B,C,D,D,C,B,A,B,A,D,C,A,B,A,A,C
13052,20297208,B,,B,A,A,D,C,B,B,A,C,D,,B,A,C,D,D,C,A,B,,,B,B
13053,10157406,D,B,B,C,D,D,C,A,A,D,B,D,A,A,B,C,B,C,B,B,A,B,B,A,A
13054,10157373,B,A,D,D,B,A,B,D,B,B,C,D,B,A,A,B,B,C,B,A,D,C,B,C,C
13056,10157413,A,D,B,C,A,B,B,B,D,A,C,A,B,B,C,A,A,A,A,A,A,A,D,A,C
13057,10157442,B,A,D,A,B,A,A,A,A,B,C,A,A,B,A,C,D,A,A,A,A,A,D,A,C
13058,10139273,B,A,D,C,A,B,A,D,D,B,B,B,A,B,A,A,A,B,C,B,D,C,D,A,D
13059,10157326,D,D,B,D,A,D,D,C,B,D,C,A,B,A,C,C,D,D,C,B,A,C,D,D,B
13060,10157396,A,B,D,C,B,B,C,A,A,C,C,C,C,A,D,C,B,A,D,B,A,A,D,A,B
13061,10157353,D,C,D,C,B,D,C,B,A,C,C,A,D,B,C,C,B,C,C,A,C,A,D,D,C
13062,10157347,A,D,D,D,A,D,C,B,C,A,D,A,A,A,C,C,B,D,C,B,A,A,D,D,C
13063,10157469,C,C,B,B,B,D,A,B,A,A,C,A,A,B,C,C,C,A,C,B,D,C,D,A,B
13064,10157064,D,C,D,C,A,D,D,D,D,B,D,D,B,D,C,A,C,B,C,B,D,C,D,A,C
13065,10157072,A,B,D,C,B,D,B,A,A,C,C,B,A,A,B,A,B,B,A,B,B,B,B,B,B
13066,10324076,A,A,C,C,B,A,D,B,A,A,C,D,D,A,C,A,B,D,C,A,C,A,A,C,D
13067,10465270,D,C,C,C,D,D,C,B,D,A,B,A,A,B,C,A,C,D,B,C,C,A,D,D,B
13068,10390226,D,A,B,C,D,D,C,B,A,C,B,A,A,C,C,C,D,D,D,C,C,A,D,D,B
13069,10324158,A,A,B,A,B,A,C,B,C,A,C,A,A,A,C,A,B,B,D,A,A,A,D,A,B
13070,10323695,A,B,B,A,B,A,C,B,A,D,C,A,D,A,A,A,C,D,C,B,A,C,B,D,D
13071,10049159,C,C,A,C,D,C,D,D,D,D,B,A,D,A,C,B,D,A,D,G,D,A,D,B,C
13072,20376093,B,A,D,C,D,C,C,D,A,C,C,D,B,D,A,D,C,A,B,G,A,C,D,B,B
13073,20224022,A,A,C,C,C,A,A,B,B,B,B,A,B,B,D,A,A,B,C,A,A,C,C,D,B
13074,10391754,C,B,B,B,D,B,A,B,C,A,A,A,A,C,A,C,C,A,D,A,A,D,A,C,B
13075,10391770,B,B,A,B,D,C,D,D,D,B,B,D,B,A,A,C,C,A,D,G,A,A,D,B,D
13076,20376139,B,C,D,A,D,B,A,B,A,B,A,A,A,B,A,C,C,B,A,A,A,A,D,C,B
13077,20376141,B,C,C,B,A,D,B,A,D,B,B,A,A,A,C,C,C,D,C,C,C,D,B,D,B
13078,10113637,B,A,B,C,C,C,A,B,C,A,B,D,B,C,D,B,D,B,D,C,C,A,B,C,D
13079,20376158,D,C,B,B,B,D,B,A,B,B,A,B,A,B,B,A,B,B,A,B,B,B,C,D,B
13080,20376167,B,B,A,C,A,C,D,D,C,B,B,A,A,D,A,A,A,A,D,A,D,A,B,D,C
13081,10022607,B,B,B,B,B,D,C,B,A,A,C,A,A,B,C,C,C,C,C,C,A,A,D,B,B
13082,10155693,A,B,A,B,D,A,A,B,C,A,C,A,B,D,A,C,C,A,D,A,A,C,A,B,D
13083,10049000,B,C,B,B,B,B,B,C,B,B,A,C,A,B,C,B,B,B,B,C,A,B,C,B,A
13084,10391802,D,C,D,B,A,A,D,C,C,C,B,A,B,C,D,C,D,D,D,A,C,A,D,C,D
13085,10050211,D,C,B,A,C,C,B,C,A,C,B,B,C,B,B,C,D,A,C,A,A,A,D,C,A
13086,10391854,D,B,B,B,A,C,A,C,A,D,A,C,B,C,C,B,D,D,C,B,A,A,D,D,B
13087,10391877,C,D,A,D,A,B,D,D,C,B,B,A,A,C,A,A,D,A,D,B,D,A,B,D,B
13088,20376221,C,B,C,D,C,C,C,C,C,C,B,A,A,C,C,C,D,A,D,B,D,C,D,B,D
13089,10098609,D,D,B,B,B,D,D,A,B,C,B,C,A,C,B,C,C,A,D,B,A,A,D,D,B
13090,10374102,A,B,B,D,B,A,C,A,A,A,C,A,A,B,C,C,C,A,C,G,A,A,D,A,B
13091,10102981,A,B,C,B,A,B,B,C,B,B,B,C,D,B,A,B,A,B,B,B,A,A,C,D,A
13092,10099647,B,A,B,D,B,B,B,A,B,A,B,B,B,C,B,A,A,B,B,B,B,A,B,B,B
13093,10099448,D,B,B,B,A,D,B,D,A,B,B,D,B,B,B,A,B,C,D,B,B,C,D,C,C
13094,10403896,D,B,A,C,A,D,D,A,A,B,D,C,A,A,C,B,D,A,B,G,B,B,B,C,D
13095,10104176,B,B,D,D,B,C,A,A,A,B,D,A,A,A,A,A,B,A,A,B,C,A,B,D,A
13096,10102864,C,C,B,D,B,D,C,B,D,A,B,A,B,C,C,C,A,A,B,A,A,A,D,D,B
13097,10403860,D,D,D,B,B,D,B,B,B,B,C,A,B,B,A,B,B,B,C,B,A,B,B,C,B
13098,10415452,B,A,B,D,B,D,C,C,C,B,C,C,A,C,A,A,B,A,C,C,A,A,C,D,B
13099,10415451,A,B,B,C,B,A,A,B,A,C,C,C,B,A,A,A,D,A,D,C,B,B,D,B,B
13100,10322093,A,A,B,A,B,D,C,B,D,A,C,A,A,B,C,C,C,C,C,C,C,A,A,D,B
13101,10098042,B,A,B,A,A,A,A,C,A,A,B,A,B,A,A,A,A,D,D,B,A,A,D,A,A
13102,10148296,D,C,B,A,C,D,D,A,A,A,C,D,B,C,D,A,A,D,C,C,A,B,B,D,B
13103,10415447,B,D,B,A,A,D,B,C,A,A,B,A,B,A,B,C,D,A,D,A,A,C,D,A,A
13104,10415453,D,B,D,D,D,A,C,D,D,A,C,D,A,C,A,C,D,A,D,B,D,A,D,D,B
13105,10321217,C,B,B,A,D,A,C,B,A,A,C,A,A,A,C,A,A,A,D,G,A,B,D,D,D
13106,10102706,D,D,B,A,B,D,B,B,D,A,C,A,D,B,A,C,C,D,C,A,B,A,D,A,B
13107,10321548,A,B,A,C,C,A,C,B,A,C,C,C,A,D,A,C,D,A,D,C,B,B,D,B,B
13108,20139662,B,A,D,D,B,B,C,B,B,A,C,A,A,B,C,C,A,C,D,A,A,A,D,A,D
13109,10322141,A,A,B,A,D,A,C,B,A,C,D,A,A,A,C,A,A,A,D,A,A,A,D,D,D
13110,20139664,A,A,C,A,B,D,C,B,D,D,B,D,B,A,D,C,B,A,C,C,A,B,C,A,D
13111,10112945,A,C,B,A,B,D,C,B,D,A,C,D,A,B,C,C,C,C,C,C,D,A,C,A,D
13112,10148544,C,A,B,B,D,A,A,D,A,A,C,C,B,D,C,C,D,C,D,B,C,A,D,D,D
13113,10102626,B,B,B,A,A,C,C,B,B,A,C,D,B,B,D,A,D,A,D,B,A,A,D,D,B
13114,10101646,B,D,B,A,A,C,D,B,A,D,A,C,B,A,D,A,D,A,D,B,A,A,B,D,B
13115,10017273,C,A,B,D,C,C,C,D,C,C,C,A,A,A,A,A,D,D,D,G,C,A,C,A,B
13116,10103877,D,A,B,B,D,D,C,D,A,D,B,C,A,B,C,C,D,A,D,A,A,A,D,D,B
13117,10103910,B,B,A,C,A,B,C,B,A,B,D,A,A,A,C,D,D,A,B,A,B,B,B,A,B
13119,10415450,A,B,B,B,C,D,C,D,A,A,B,C,A,A,B,C,D,A,D,B,A,A,A,D,B
13120,10015596,B,B,D,A,B,A,A,B,A,C,A,D,B,C,D,C,C,D,C,A,A,B,D,D,B
13121,10016770,B,C,B,A,B,D,C,B,C,A,C,C,B,D,C,C,C,C,D,B,A,B,A,D,B
13122,10010766,A,B,B,A,A,D,C,B,A,B,C,D,A,A,B,A,C,A,B,A,B,A,D,D,B
13123,10017893,D,B,B,A,C,D,C,B,D,A,C,D,C,A,A,C,D,D,D,G,A,A,B,D,B
13124,10380450,B,B,B,A,B,C,B,A,C,B,C,C,C,B,C,A,B,B,C,A,A,D,D,A,B
13125,10061662,A,A,D,A,A,C,D,B,A,A,B,A,C,A,D,B,D,D,C,A,D,C,D,A,A
13126,19879045,C,D,B,D,C,C,C,D,D,C,A,C,C,C,D,A,C,D,C,A,C,D,D,C,B
13127,10012690,B,B,B,A,A,B,A,A,C,A,B,A,A,B,B,C,C,A,B,B,A,B,B,D,B
13128,10016549,D,B,A,B,A,C,B,A,D,A,A,A,A,A,B,A,D,A,B,A,A,A,A,D,A
13129,10016363,D,A,B,D,A,D,C,A,B,B,C,D,C,B,B,C,C,A,C,A,A,B,D,D,A
13130,10017774,B,A,B,A,D,D,D,C,D,A,B,A,B,A,A,A,A,C,D,G,A,C,B,A,B
13131,10016659,B,B,B,C,D,A,D,A,A,A,C,D,B,A,A,B,C,A,D,A,A,C,A,C,D
13132,10008060,B,B,B,C,A,B,C,A,A,C,D,D,B,D,A,B,D,C,B,A,A,B,B,D,A
13133,10008944,A,A,B,B,B,C,D,C,D,B,A,B,B,B,C,B,D,A,C,B,A,C,B,A,B
13134,10356341,B,C,A,A,B,B,C,D,D,A,D,C,B,A,A,A,D,B,C,A,D,A,B,A,A
13135,10017533,D,C,B,A,A,D,A,B,A,A,C,C,D,A,D,C,C,C,A,B,C,A,C,C,A
13136,20305346,B,B,B,C,D,D,C,B,A,A,A,A,C,B,A,A,C,C,B,A,A,A,C,D,D
13137,10009692,A,A,B,A,A,B,B,A,B,C,A,B,A,A,A,A,B,B,D,A,B,B,A,D,B
13138,10016164,A,C,C,A,B,C,B,B,B,C,B,B,B,A,A,B,C,B,D,G,B,B,C,C,C
13139,10009384,A,B,C,A,A,D,B,C,D,B,B,B,B,C,B,D,B,B,A,C,B,B,B,D,C
13140,10015664,D,A,B,C,C,D,C,B,D,A,B,C,C,C,C,D,C,D,C,C,D,B,B,B,A
13141,10017943,A,D,B,D,C,C,C,C,B,B,B,D,B,D,B,D,B,D,C,B,C,B,D,B,B
13142,10017668,D,D,B,D,C,D,B,A,B,B,A,A,B,B,A,B,B,C,A,C,B,B,D,D,B
13143,10356287,C,A,B,D,D,B,D,B,D,A,C,A,A,A,B,B,D,A,C,C,A,C,C,B,B
13144,10309065,B,C,D,D,A,C,D,D,B,A,B,D,C,D,A,C,D,B,A,G,A,B,A,D,B
13145,10009526,B,A,B,B,A,D,B,A,A,A,B,C,A,B,A,A,B,D,A,A,B,A,A,B,A
13146,10356324,B,B,B,D,A,D,D,A,A,B,C,A,B,B,B,A,C,C,B,A,C,B,A,C,B
13147,10017308,A,D,B,A,D,A,D,B,D,A,C,A,B,A,A,A,C,A,D,A,A,A,D,A,D
13148,10062704,C,A,A,C,C,A,D,A,A,C,A,A,C,A,D,A,D,B,D,A,A,C,D,A,A
13149,10282995,C,B,B,D,C,B,B,B,D,C,A,A,B,A,B,B,D,A,C,B,A,A,D,B,B
13150,10356280,A,C,D,A,B,B,B,A,B,B,D,D,A,B,C,A,C,A,B,C,D,D,A,A,C
13151,10017252,B,A,A,A,A,C,B,C,A,B,A,B,B,B,C,B,D,A,D,B,A,A,C,A,C
13152,10309038,D,D,C,B,C,D,D,D,A,D,C,A,D,A,C,D,A,A,B,C,A,B,D,A,A
13153,10018129,B,C,A,A,D,D,B,D,C,B,C,C,B,A,C,C,C,A,C,A,A,B,C,A,C
13154,10309024,B,B,B,B,C,C,D,B,C,A,B,C,A,A,A,B,B,D,C,A,A,A,A,C,B
13155,10017775,D,A,B,B,B,B,D,B,A,C,A,D,D,A,A,C,B,A,A,G,A,B,B,B,C
13156,10431856,D,C,B,A,D,D,C,B,D,B,B,A,B,A,A,A,D,A,B,A,A,C,C,C,B
13157,10017415,B,B,D,C,A,A,A,C,A,B,D,C,A,C,C,B,C,A,D,B,C,B,D,B,B
13158,10356301,D,B,A,C,B,B,C,B,A,A,A,A,B,A,C,B,D,D,A,A,D,A,B,A,A
13159,20248706,D,D,D,D,D,A,D,D,A,B,D,D,D,B,A,D,D,C,D,G,D,A,D,D,D
13160,10016017,B,B,B,C,D,A,B,B,A,B,C,B,B,C,C,B,A,C,B,C,A,C,D,B,C
13161,10009694,D,B,A,C,A,B,B,C,D,A,D,B,D,A,A,B,B,A,B,C,B,A,C,B,B
13162,20388169,B,A,D,B,D,A,C,C,A,D,C,A,B,A,A,C,C,A,D,B,A,A,D,C,B
13163,10016753,A,B,C,D,A,B,D,B,D,A,A,B,A,A,B,C,A,A,B,A,B,A,B,B,A
13164,10006919,C,D,D,B,B,C,A,B,A,A,A,B,A,A,A,A,C,A,A,C,A,A,B,C,A
13165,10007937,D,D,A,B,A,B,D,A,D,A,D,D,B,A,C,A,C,A,C,C,A,C,A,D,A
