N°,NIE,G1-MAT1,G1-MAT2,G1-MAT3,G1-MAT4,G1-MAT5,G1-MAT6,G1-MAT7,G1-MAT8,G1-MAT9,G1-MAT10,G1-MAT11,G1-MAT12,G1-MAT13,G1-MAT14,G1-MAT15,G1-MAT16,G1-MAT17,G1-MAT18,G1-MAT19,G1-MAT20,G1-MAT21,G1-MAT22,G1-MAT23,G1-MAT24,G1-MAT25
3093,6725970,A,C,B,C,B,B,B,C,C,B,B,C,B,A,C,B,A,B,C,A,B,C,B,D,B
3094,19864683,B,A,A,B,C,B,C,B,D,C,C,A,B,A,B,A,D,D,B,A,A,B,A,A,A
3096,20274875,C,C,B,B,A,C,C,C,C,D,A,D,B,B,C,B,B,C,B,B,B,B,B,B,A
3097,20225098,A,D,C,C,A,A,D,A,C,A,B,B,B,C,A,B,B,B,C,B,C,A,B,D,B
3098,19980792,C,A,C,C,B,C,B,C,B,C,D,B,B,D,A,A,A,B,B,D,C,C,A,B,C
3100,5583680,D,C,B,B,C,D,B,D,C,C,A,D,C,C,B,A,A,C,B,B,C,D,B,B,B
3102,19981156,C,A,A,A,A,A,B,C,A,C,B,D,A,A,B,B,C,B,A,A,A,D,D,A,C
3103,20220421,C,A,D,C,B,D,A,D,B,C,D,B,B,D,A,A,A,B,B,B,C,B,A,A,A
3104,19859864,D,B,C,B,C,D,A,C,D,C,B,C,C,C,C,C,D,B,C,B,B,C,D,C,B
3105,6725964,C,C,C,B,B,C,C,C,B,C,C,B,B,B,B,B,A,B,C,A,D,B,A,A,D
3106,19864651,D,C,C,A,C,C,D,D,C,C,D,D,B,C,A,A,B,C,B,B,C,B,B,B,D
3107,20225093,B,A,B,D,B,C,D,A,A,A,D,C,B,A,A,B,C,C,A,B,B,B,D,B,A
3108,19864670,D,D,C,B,C,C,A,A,B,B,A,C,A,B,B,B,D,C,A,A,A,C,C,C,A
3109,19981012,C,C,C,B,A,D,C,D,C,C,D,B,B,B,C,A,A,B,B,B,B,A,D,C,A
3110,20220774,A,A,A,A,A,B,C,B,A,A,A,A,C,B,A,B,A,C,B,D,A,D,A,A,A
3111,20220775,C,A,C,C,A,D,D,D,D,C,D,B,B,A,A,A,A,B,B,C,C,B,A,A,A
3112,20220776,B,C,C,C,B,C,B,B,C,C,A,B,C,C,A,D,B,D,A,A,A,B,C,C,A
3113,20010219,D,A,C,C,C,C,D,A,B,D,C,B,B,B,B,A,C,B,B,B,C,B,D,A,D
3114,20220778,D,A,D,B,B,C,A,B,C,B,C,D,D,C,D,C,A,C,D,B,B,B,B,C,B
3115,19859841,C,C,C,C,B,D,C,C,C,D,D,C,B,D,A,C,D,A,D,A,B,B,D,C,D
3116,20056717,C,A,C,A,A,A,A,D,A,C,D,B,A,D,A,A,A,B,B,B,C,B,D,A,C
3117,20056718,A,A,D,C,D,D,C,D,A,D,C,D,B,C,C,B,A,A,C,D,B,B,D,A,B
3118,20056229,C,A,C,C,B,D,B,D,B,C,D,B,A,C,A,A,A,B,B,B,C,B,A,A,A
3119,20056721,D,C,A,D,D,C,D,B,C,D,B,C,D,C,B,D,B,D,D,A,D,B,A,C,B
3120,20056725,B,C,A,D,A,C,D,A,D,C,C,D,B,A,B,B,D,B,B,A,C,B,D,A,D
3121,20056726,B,C,A,B,C,C,B,A,A,B,A,A,B,C,B,C,D,B,D,A,A,B,A,D,D
3122,20056235,C,D,D,D,C,D,A,B,B,D,C,D,C,C,D,B,A,D,D,D,D,A,D,B,D
3123,20056236,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,B,D,D,D
3124,19894451,D,D,D,D,A,C,D,D,D,D,B,A,C,A,D,A,D,D,B,B,D,B,D,C,D
3125,19859875,D,B,D,B,D,B,A,D,D,C,A,C,A,A,D,A,A,B,B,C,D,A,D,A,A
3126,20179011,D,B,D,B,B,C,A,C,D,C,D,B,A,A,A,B,A,A,D,A,C,B,C,B,D
3127,20056731,B,C,D,B,B,B,C,D,A,A,A,A,B,B,B,B,D,D,C,B,A,A,D,C,D
3128,4770750,B,A,C,B,D,D,C,B,C,A,D,D,C,C,B,D,B,C,C,C,A,A,C,B,C
3129,20056249,D,A,D,B,B,B,C,A,A,D,B,B,C,C,D,B,C,B,D,C,C,A,D,C,D
3130,20056252,B,D,D,D,C,C,C,B,D,C,A,A,B,C,A,B,C,B,A,C,C,C,D,D,D
3131,20113560,D,A,A,D,C,D,A,B,C,A,D,B,A,B,C,D,A,A,D,A,D,C,D,A,B
3133,20062599,C,A,D,D,B,B,B,C,B,C,C,C,C,D,D,C,C,D,B,C,C,D,C,C,B
3134,19847045,C,C,D,C,C,B,A,C,D,C,D,C,D,C,C,D,D,D,D,D,D,D,D,D,D
3135,20056261,C,D,C,B,C,B,D,C,A,B,A,C,C,A,C,C,C,B,D,B,C,A,B,C,D
3136,20056262,A,C,B,B,B,B,C,B,B,C,C,A,C,C,B,C,D,B,B,B,B,B,C,D,B
3137,20056738,A,B,A,A,B,A,D,B,A,C,C,C,C,A,C,C,B,C,A,A,C,B,B,B,B
3138,20062603,C,B,B,B,C,B,B,B,D,B,C,B,C,D,C,B,C,D,B,B,B,C,B,B,B
3139,20257247,C,A,A,C,B,A,B,B,C,C,D,C,A,C,C,C,D,A,A,B,B,D,B,C,D
3140,20062604,D,C,D,D,C,D,C,C,D,D,D,D,C,D,C,B,D,D,D,D,D,D,C,C,C
3141,20056300,D,D,A,A,A,A,A,A,A,A,D,D,B,A,D,D,A,A,A,D,D,C,D,C,A
3142,20062606,D,D,A,A,C,D,B,D,B,A,D,C,A,D,A,A,B,A,D,C,A,A,A,B,B
3143,20056304,C,C,C,A,D,C,C,C,B,B,A,C,C,B,A,B,C,B,A,C,B,D,D,C,D
3144,19960792,B,A,C,B,A,C,D,B,B,A,B,A,A,C,A,D,C,A,C,C,A,A,C,C,A
3145,20056723,D,D,C,D,A,C,A,C,A,B,D,B,A,D,D,D,A,A,A,B,A,B,A,B,C
3146,20010558,D,C,D,B,C,C,D,B,D,C,D,D,B,D,D,B,B,A,D,A,C,C,D,A,D
3147,20056733,D,D,C,B,C,C,B,D,D,D,B,A,D,C,C,B,C,C,D,C,D,D,D,D,D
3148,20220752,C,C,D,B,A,B,C,C,C,C,C,A,A,B,C,C,C,B,C,B,B,C,A,C,D
3149,5004169,D,D,D,D,C,B,D,B,A,D,C,C,C,C,C,D,B,A,D,C,A,A,D,A,C
3150,20062607,C,A,C,B,B,D,D,D,B,A,B,B,A,B,B,A,A,B,B,A,A,C,A,A,B
3151,20010221,A,A,C,A,B,A,D,B,B,B,B,B,A,B,B,C,D,B,B,A,A,D,B,C,D
3152,10268821,C,A,C,B,B,D,A,B,D,D,D,D,B,A,A,A,B,A,A,A,B,A,A,D,A
3153,20117320,A,C,A,A,A,A,D,A,A,D,B,A,A,C,A,A,B,A,B,A,C,B,C,A,A
3154,20010210,C,A,C,C,B,D,B,A,D,A,D,A,B,C,A,A,A,B,A,D,C,B,A,D,A
3155,20056727,B,A,B,C,C,B,B,B,D,C,A,C,B,A,B,B,A,B,A,A,A,B,B,A,A
3156,3852923,B,D,D,A,A,A,D,D,B,C,A,B,A,A,A,D,B,A,B,A,B,A,D,B,D
3157,20116566,C,A,C,C,A,B,B,D,D,C,D,A,B,D,A,A,A,B,A,B,C,A,C,A,D
3158,3852924,B,C,A,D,A,A,A,A,C,B,C,C,D,D,A,B,D,C,C,C,D,A,B,B,A
3159,20010231,C,D,C,C,D,D,B,D,D,C,D,B,B,A,A,A,A,B,B,B,B,B,A,A,B
3160,20010234,C,A,C,B,D,D,B,D,A,C,D,B,B,D,A,A,A,B,B,C,B,A,A,A,A
3162,20117337,D,B,B,A,B,D,B,D,B,D,C,B,D,D,D,C,C,A,A,D,A,D,D,B,D
3163,19882961,B,C,B,C,A,A,B,A,D,D,A,A,C,D,A,C,B,A,D,D,A,C,B,C,A
3164,20116574,C,A,C,C,A,D,D,D,D,C,D,B,B,D,A,A,A,B,B,D,C,B,A,A,A
3165,20117346,C,C,C,C,B,B,A,C,B,C,C,C,A,B,B,B,D,A,C,B,D,D,C,B,C
3166,10170752,B,A,C,B,A,C,B,D,B,B,C,C,B,C,B,A,C,D,C,B,C,C,B,C,D
3167,19980948,D,B,B,A,C,B,B,C,B,A,A,A,B,B,B,C,B,B,B,A,D,A,A,C,A
3168,19864655,B,B,C,C,B,B,C,D,A,C,A,A,A,B,B,B,A,A,B,A,A,D,B,C,B
3169,3036961,C,B,C,C,C,C,A,D,B,C,C,B,A,A,C,C,B,C,D,B,C,C,A,C,C
3170,5718927,C,B,A,B,C,D,A,C,B,B,D,C,A,C,D,D,C,B,C,D,D,D,C,B,C
3171,19981121,A,A,A,A,C,C,A,A,A,D,B,A,B,B,C,B,A,B,D,B,B,A,B,B,B
3172,19723616,C,A,A,A,C,A,A,A,A,A,A,A,B,A,A,A,B,B,A,B,B,B,A,A,A
3173,20225101,B,A,A,B,B,D,D,B,B,A,B,A,B,B,B,D,A,B,A,D,B,B,C,D,A
3175,20157945,A,B,B,C,D,B,B,A,B,A,C,C,A,C,A,D,B,A,B,A,A,A,D,C,D
3176,20056730,C,D,C,C,D,B,D,B,D,C,B,C,C,B,C,D,D,D,D,C,C,D,C,C,D
3177,20157948,B,B,C,B,D,D,B,B,C,C,C,A,A,C,B,C,C,B,A,A,B,A,B,A,A
3178,20157949,B,B,C,B,B,C,D,C,D,C,C,C,B,B,C,B,A,C,B,C,A,D,C,C,D
3180,20005731,C,A,C,C,B,D,D,D,A,C,D,B,C,D,A,A,A,B,B,B,B,B,A,A,A
3181,20157956,,C,B,,A,,,B,,,,,,,B,B,,C,A,C,,,,C,
3182,20337434,B,A,B,A,A,B,B,B,B,D,D,D,A,D,D,A,B,A,B,A,B,A,A,A,A
3183,20005611,C,A,C,C,A,D,B,D,A,C,D,B,D,A,A,A,D,B,D,B,C,C,A,A,B
3184,20157961,C,A,C,C,B,A,A,D,B,C,D,B,B,A,A,A,A,B,B,B,C,B,A,A,D
3185,19883020,C,A,C,A,B,D,A,D,A,C,D,A,B,C,A,D,A,B,A,B,C,D,A,A,C
3186,19883023,D,B,B,C,C,C,D,A,B,C,D,A,B,B,B,D,D,A,C,D,B,D,C,A,C
3190,19883028,A,A,B,C,A,C,B,C,D,C,C,B,C,C,A,B,C,B,B,A,A,B,C,B,A
3193,19883032,C,B,C,C,B,C,B,D,B,C,D,B,D,D,A,A,A,B,B,B,B,B,A,A,A
3194,19883033,C,B,C,C,A,C,A,D,D,C,C,B,B,C,A,A,A,B,A,A,A,A,A,A,A
3196,19888727,A,A,A,A,C,A,B,A,A,C,D,A,A,B,A,A,A,B,B,B,C,C,A,C,A
3198,3170018,B,A,B,B,B,C,B,B,D,A,A,A,B,B,A,B,A,A,B,A,B,B,D,C,C
3199,20156466,C,A,C,C,B,D,B,D,D,C,D,B,B,D,A,A,D,B,A,D,B,B,A,A,D
3200,20020784,A,A,A,A,A,B,B,A,D,A,A,B,A,A,A,A,A,C,A,A,B,A,A,A,A
3202,20115735,B,B,A,C,B,A,D,B,D,C,B,A,A,B,B,A,B,A,C,A,A,D,C,A,A
3203,19883066,D,C,B,C,A,B,D,C,D,D,A,D,A,A,A,D,A,A,C,C,C,A,C,A,C
3206,19883080,A,A,C,C,B,A,A,A,A,A,B,A,B,C,A,B,B,C,A,C,B,A,C,A,A
3208,20189055,C,D,B,A,B,C,C,A,D,C,D,D,D,C,A,C,B,C,D,B,C,B,B,A,D
3209,20020764,C,A,C,B,D,D,C,A,D,C,D,D,A,C,B,A,A,B,B,B,B,B,B,A,A
3210,19883024,C,B,C,D,A,A,B,D,B,D,A,C,B,C,C,B,D,C,D,C,C,B,B,C,D
3211,4985216,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A
3212,19981358,D,C,D,B,A,A,B,C,B,A,A,C,A,C,A,A,D,C,A,A,B,A,D,B,A
3213,19883037,B,A,C,C,B,D,B,D,D,A,A,B,B,A,A,D,B,B,B,B,C,C,C,A,A
3214,20191114,C,C,C,C,D,D,D,D,B,C,D,B,C,C,A,D,A,B,B,B,D,B,A,A,D
3215,19883039,D,D,B,A,B,D,C,B,B,C,B,C,C,C,B,B,B,B,B,C,C,B,C,C,C
3216,19883040,B,D,D,B,C,D,B,B,B,B,A,A,C,D,C,C,C,A,D,A,A,D,C,A,A
3217,19777743,C,D,C,D,A,C,B,D,B,C,D,B,A,D,A,A,A,C,B,B,C,B,D,A,A
3218,19883046,C,A,C,C,B,D,B,D,D,C,D,B,B,D,A,A,A,B,B,B,C,B,A,A,D
3219,20071364,A,A,D,C,D,C,A,B,D,D,A,C,B,C,C,A,B,C,A,C,A,B,D,A,B
3220,3170021,B,C,B,D,A,A,B,B,D,A,A,A,B,D,A,A,C,C,B,A,C,D,B,B,D
3222,3169830,A,A,C,B,B,B,C,C,B,B,A,C,C,C,A,B,D,A,C,C,D,C,C,B,A
3223,7281117,B,C,B,B,B,B,B,B,D,C,B,B,C,B,A,B,D,B,B,A,B,B,B,B,C
3224,19883059,A,A,B,C,A,C,A,D,C,A,B,C,C,A,B,B,D,C,A,B,B,B,B,C,D
3225,19883056,C,D,D,B,A,D,B,D,D,C,D,A,A,D,A,D,A,B,B,A,C,C,B,A,B
3226,19883065,C,B,B,D,D,C,A,D,B,B,D,C,D,B,D,A,C,D,A,B,A,B,B,C,A
3227,5753292,C,A,C,C,B,D,B,D,B,C,D,B,B,D,A,A,A,B,B,B,C,B,A,A,D
3228,19883073,C,C,D,C,B,D,B,C,B,A,A,C,A,B,B,D,A,B,A,C,D,B,C,B,D
3229,20020804,C,A,C,C,B,A,B,B,D,C,D,B,B,C,C,D,A,B,A,A,D,C,A,A,D
3230,19864127,D,D,C,B,D,B,B,B,A,D,A,A,C,C,C,C,D,D,D,C,C,D,C,C,C
3231,3170012,D,A,C,B,D,C,A,A,B,B,B,D,D,D,D,B,D,C,D,A,C,B,D,A,B
3232,20057764,A,D,A,B,B,C,C,B,A,B,A,C,D,B,C,C,C,C,B,A,C,B,B,C,D
3233,20190164,D,D,D,A,D,A,D,D,D,D,B,D,A,A,D,D,D,B,B,A,C,B,D,D,D
3234,20189091,A,D,D,A,C,D,D,C,D,D,D,B,B,D,D,C,C,B,B,A,B,B,A,D,C
3235,20273741,B,A,C,B,D,D,D,B,D,A,D,A,A,A,A,D,A,A,A,D,C,A,C,A,D
3237,19888697,A,C,A,A,A,D,D,A,D,A,C,B,A,C,A,A,D,A,C,D,D,B,C,A,D
3238,20009067,A,B,A,A,B,B,C,A,B,A,C,A,D,B,D,D,A,C,A,A,B,C,C,A,C
3239,20318582,C,A,C,C,B,B,D,B,B,A,C,A,,B,B,C,A,B,B,C,B,A,A,A,A
3240,3170017,A,B,C,C,B,B,B,C,D,A,D,B,A,D,A,A,B,B,A,D,B,B,A,C,D
3242,6691801,B,B,A,B,C,A,B,C,B,D,B,C,B,B,A,C,A,C,B,A,B,C,A,C,C
3244,19981325,C,A,C,C,A,B,C,D,B,C,A,B,B,D,A,B,A,B,B,B,A,B,A,A,B
3245,19864105,C,C,B,A,D,A,B,D,C,C,C,B,B,D,A,B,A,B,B,C,C,B,A,C,B
3246,19883038,C,A,C,D,A,D,B,D,,C,D,B,B,D,D,,A,B,,B,C,B,C,A,D
3247,20035285,C,A,B,C,A,B,A,D,D,C,D,B,B,B,A,B,A,B,A,A,A,A,C,D,B
3248,19888726,C,A,C,C,A,A,B,C,C,C,C,B,B,C,A,A,A,B,B,B,C,B,B,A,A
3249,20035286,C,A,C,D,D,D,B,D,B,C,D,C,D,D,A,A,A,B,A,B,C,B,C,A,B
3250,20090021,C,D,A,A,A,A,B,D,A,C,D,A,B,D,A,A,A,B,B,B,C,B,A,A,D
3251,20190159,C,A,C,A,D,D,D,D,D,C,D,B,A,C,A,A,A,B,A,B,C,B,A,A,D
3252,20035300,C,A,A,C,B,A,B,B,D,C,D,B,B,C,A,A,A,B,A,C,C,B,A,A,D
3253,19888775,C,C,D,C,C,C,B,B,D,A,B,B,A,C,C,C,C,C,B,A,B,B,B,C,C
3254,20172013,C,C,D,B,A,B,B,C,B,A,B,C,C,B,B,B,B,B,A,D,C,A,C,D,A
3255,20189085,B,A,C,C,D,D,A,D,D,B,C,B,A,D,B,A,A,B,B,B,B,B,B,B,D
3256,20113418,A,B,D,C,D,A,B,A,B,C,D,B,B,A,A,A,C,C,B,A,C,B,A,D,A
3257,20009106,B,C,B,B,D,B,C,B,D,D,B,B,B,A,C,C,C,A,D,A,A,C,D,C,A
3258,20009097,B,D,B,D,C,C,B,A,D,A,B,A,A,A,D,D,A,B,A,D,A,A,B,C,A
3260,19888681,B,A,B,C,D,C,B,C,A,A,B,C,B,A,D,B,B,A,D,A,A,B,D,D,B
3261,20016098,D,B,A,B,B,B,C,A,A,A,A,B,B,A,C,B,B,C,B,A,B,B,C,B,C
3262,20016100,C,A,C,C,D,D,B,D,D,C,D,A,A,C,A,A,A,B,B,B,C,A,A,A,D
3263,19988356,B,A,A,B,B,C,B,B,D,A,A,A,C,D,A,B,A,B,A,A,A,B,A,A,D
3264,19988357,C,A,C,C,A,A,B,C,B,C,C,B,A,B,A,C,A,B,A,D,A,A,A,A,D
3265,20016104,B,D,C,D,B,C,B,D,D,D,B,B,B,C,C,B,B,B,B,C,A,A,D,C,B
3266,20016108,A,C,C,C,C,D,A,D,D,B,B,D,B,B,A,D,B,A,A,C,C,D,C,C,D
3267,20016111,B,A,C,B,B,B,B,A,D,A,B,A,A,D,A,D,A,B,A,B,A,B,A,C,A
3269,20016128,C,B,A,C,D,B,B,B,C,A,C,D,A,C,D,C,C,A,C,C,A,D,B,D,C
3270,19856021,C,A,C,C,A,D,B,D,B,C,C,C,B,D,A,A,A,B,B,B,C,B,B,A,D
3271,20000627,C,A,C,B,B,C,D,A,A,A,D,B,C,B,D,A,C,C,B,D,C,C,A,D,D
3272,20013365,C,A,C,A,B,D,B,D,D,C,D,A,B,D,A,B,A,B,B,B,C,D,A,A,D
3273,19888800,C,B,B,A,D,D,C,B,A,B,C,B,C,B,A,B,B,B,D,B,C,B,A,B,D
3274,19883084,B,A,B,C,D,A,D,A,B,D,C,A,B,C,A,A,C,A,A,A,A,A,B,B,A
3275,20016137,C,C,A,C,C,B,D,C,B,D,C,D,C,C,C,C,A,D,D,C,C,C,D,D,A
3276,20009066,B,D,D,C,A,B,A,A,C,C,C,A,B,C,C,D,D,C,B,A,A,D,D,B,B
3277,19988355,A,D,B,A,C,B,B,A,D,A,B,D,B,B,C,C,B,C,A,B,C,D,D,D,D
3278,19988358,D,A,C,C,A,B,D,A,D,A,B,A,B,B,A,D,C,B,C,A,B,B,A,A,D
3279,20016113,C,D,A,A,A,A,B,D,C,B,C,A,A,D,C,C,D,D,B,B,B,D,C,B,A
3280,20016114,D,D,C,D,C,D,D,D,D,C,C,C,C,C,D,C,D,D,C,D,B,C,D,D,D
3281,20016118,C,A,C,C,A,D,A,D,B,C,D,B,B,D,A,A,A,B,B,B,C,B,A,A,A
3282,20167731,C,A,C,D,B,D,D,D,A,C,D,B,C,C,B,A,A,B,B,B,C,C,B,A,D
3283,20016124,D,A,A,C,A,A,B,D,D,D,D,A,A,B,A,A,A,A,C,B,A,A,D,C,B
3284,20013364,A,A,A,A,A,A,A,A,A,A,C,B,D,A,B,B,A,C,A,A,B,B,A,A,A
3285,20318772,A,A,A,C,C,A,A,A,A,C,D,A,B,A,B,B,B,A,A,A,C,D,A,A,B
3286,5613182,,,,,,C,,,,,,,,,,,,,D,,,,,C,
3287,20016130,A,A,B,A,A,B,A,B,B,A,A,A,B,B,C,A,B,D,D,A,A,A,A,A,C
3288,19988363,A,A,A,A,D,B,A,A,D,C,A,C,B,A,A,B,D,A,A,A,B,D,B,D,A
3289,20016132,A,D,A,C,B,B,B,C,B,D,C,C,B,C,B,C,C,B,B,B,C,A,B,A,D
3290,20016133,C,D,D,C,C,B,C,C,C,C,A,D,C,C,A,A,C,B,D,B,C,B,D,C,B
3291,20117041,B,A,A,C,C,A,C,A,D,A,C,A,A,C,A,A,A,A,A,A,A,C,C,D,A
3292,3169996,A,C,B,A,A,C,A,A,C,D,B,B,B,D,B,C,A,A,B,B,C,C,A,B,B
3293,20207194,D,A,C,B,D,D,C,C,A,C,B,C,C,B,B,B,A,B,A,A,C,D,D,D,B
3294,20207195,D,C,C,C,D,D,C,B,C,C,C,C,B,C,B,C,C,B,A,A,D,B,D,C,B
3295,20117056,A,A,A,B,C,C,D,D,A,A,A,D,D,A,C,A,C,B,D,A,B,C,B,A,D
3296,20117060,,A,,,,D,B,C,,C,,B,D,B,C,B,,B,D,A,A,B,B,,
3297,20117061,B,B,B,A,B,B,B,B,D,B,C,B,D,B,B,B,B,B,D,D,D,C,B,B,D
3298,6050107,B,B,C,A,D,C,C,B,B,C,C,C,A,B,A,C,A,C,D,D,A,B,B,B,D
3300,20109543,D,C,B,C,B,C,D,B,C,A,A,A,B,C,A,A,A,B,B,C,A,C,A,B,A
3301,19981327,C,A,D,A,B,D,B,D,C,C,D,B,B,A,A,D,A,B,A,B,B,B,A,A,A
3302,20109547,C,A,C,A,B,B,B,A,B,A,D,B,A,C,A,A,A,B,A,D,C,D,A,A,D
3303,19981329,C,A,C,B,C,D,A,D,C,C,D,D,A,D,A,A,A,B,A,B,C,A,A,A,C
3304,20109549,B,A,D,C,B,B,C,C,C,C,B,D,B,B,A,D,C,A,B,D,A,D,B,B,D
3305,19981330,D,A,C,D,B,D,C,D,D,C,D,B,A,A,A,A,A,B,B,D,C,B,A,A,C
3306,20109550,C,A,C,B,D,D,D,C,A,C,D,D,A,C,B,A,C,D,A,C,B,C,A,B,D
3307,19859475,B,A,A,C,A,A,D,A,B,D,A,A,B,D,B,D,C,B,A,D,A,A,B,A,A
3308,19981332,C,A,,C,,,B,D,,C,B,,,A,,A,B,A,D,,C,,,A,A
3309,20246875,C,A,C,C,B,D,D,D,A,C,D,B,B,D,A,A,A,B,A,B,C,A,A,A,D
3310,19981334,C,A,A,C,A,D,B,D,A,C,D,B,A,B,A,A,A,B,C,B,C,B,A,A,D
3311,6495312,C,D,B,C,B,A,D,D,D,D,D,B,B,A,A,A,A,B,C,B,C,B,A,A,B
3312,19981338,C,A,C,C,D,D,B,D,B,C,C,B,A,C,A,A,A,B,B,B,C,B,C,A,D
3313,19856260,A,B,B,A,C,A,C,C,A,A,B,A,A,B,B,B,B,B,A,A,A,B,A,B,B
3314,3382138,C,D,A,B,B,B,B,D,D,C,D,B,C,D,C,C,D,B,A,A,D,B,A,A,A
3315,6495319,C,A,A,A,C,C,C,D,A,A,D,B,C,B,C,A,B,A,A,C,A,D,A,D,A
3316,19796078,B,A,A,B,A,B,B,D,C,C,B,D,C,B,C,C,C,A,A,C,A,D,A,C,C
3317,19893917,A,A,A,D,A,A,B,B,C,A,C,A,A,A,A,A,D,A,A,A,A,D,A,A,A
3318,19893925,A,A,A,A,B,B,C,B,A,A,A,A,C,B,A,B,C,A,B,A,B,C,C,B,B
3319,3170137,B,A,A,B,A,A,A,B,A,D,A,C,B,B,A,A,B,C,A,B,A,A,C,B,D
3320,20292905,D,C,D,C,B,B,C,C,C,C,A,A,C,C,A,A,D,B,D,A,A,A,D,D,A
3321,20049332,D,D,D,D,C,D,B,B,C,C,A,B,C,C,A,D,D,B,C,A,A,A,C,B,A
3322,19796069,A,A,B,B,B,B,D,C,D,C,B,B,B,B,A,B,B,A,D,D,A,C,C,C,D
3323,20049349,A,B,A,B,A,B,A,C,D,A,D,D,D,B,B,B,A,A,A,D,C,B,B,A,C
3324,3382222,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
3325,19859477,B,A,B,A,C,A,B,B,B,B,B,B,A,B,A,B,B,A,D,C,A,B,B,D,D
3326,19856261,D,A,C,C,A,A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,B,B,A,B,A
3327,3382229,A,A,B,B,B,C,C,A,B,B,A,B,B,D,A,B,A,A,A,A,B,A,D,B,A
3328,3382218,A,B,B,B,B,A,B,B,B,A,A,A,B,B,B,C,B,B,A,B,A,A,B,D,B
3329,20318541,B,B,B,D,C,B,B,A,D,D,B,C,C,D,A,D,D,C,C,C,C,D,C,D,C
3330,20021574,D,D,C,A,B,D,D,C,D,B,C,C,D,D,D,A,D,B,C,D,D,B,D,B,C
3331,20318585,C,A,C,C,B,D,B,D,C,C,D,B,B,D,A,A,A,B,B,B,C,B,A,A,A
3332,19896529,A,C,D,,,,C,D,,C,D,B,,,,,,,B,,D,,,A,D
3333,20318755,B,A,A,B,C,B,B,A,C,D,B,A,A,B,A,B,C,A,A,B,B,C,A,B,A
3334,20318757,D,D,A,A,A,C,D,B,C,A,C,A,A,C,B,D,B,A,A,D,A,A,B,A,D
3335,20318759,D,A,D,A,A,A,B,D,B,A,D,A,A,A,A,A,D,A,A,B,A,D,D,A,B
3336,20318771,C,C,B,A,B,D,A,B,D,B,C,B,C,C,A,C,A,C,A,B,D,C,B,B,D
3337,20318778,C,B,A,D,C,B,B,B,C,A,C,A,C,C,C,B,C,B,C,D,A,C,D,B,C
3338,20321562,D,B,C,B,C,B,D,B,A,B,D,A,A,D,C,B,B,C,A,B,B,C,B,C,D
3340,3169828,C,B,C,B,A,D,C,C,A,D,D,B,B,C,A,A,A,B,C,B,B,B,A,B,B
3341,20016140,B,C,B,B,B,A,C,B,B,D,C,A,B,B,C,B,D,D,B,C,C,A,B,C,D
3342,19925991,B,B,A,B,B,D,D,D,C,B,C,A,C,D,A,A,B,B,D,B,C,B,D,B,B
3343,3169839,D,C,C,A,D,A,D,B,B,A,B,D,B,B,B,D,C,D,B,C,A,A,C,D,D
3344,3169834,B,B,A,B,B,B,C,A,D,C,A,B,B,C,B,D,C,A,B,B,A,B,D,C,A
3345,20071371,C,A,C,C,A,D,D,D,D,C,D,B,B,A,A,A,A,B,B,B,C,B,A,A,D
3346,19926017,D,B,A,C,A,A,D,D,A,B,B,B,A,D,C,B,B,A,B,A,B,D,D,D,A
3347,3170025,C,B,B,D,D,D,A,C,B,B,A,C,C,A,A,C,A,A,A,A,A,B,D,D,D
3348,19859999,B,C,A,B,C,A,A,D,D,D,D,A,B,D,A,B,C,B,C,A,B,D,A,A,B
3349,1908053,C,A,C,C,D,C,B,D,A,C,D,B,B,D,A,A,A,B,A,B,C,B,A,A,A
3350,3170030,D,A,C,C,B,A,B,D,D,C,D,B,C,D,B,A,A,B,A,C,B,B,A,A,A
3351,19860002,C,B,B,A,B,A,A,A,D,D,D,B,B,A,A,A,D,B,A,B,A,D,D,B,A
3352,20056410,C,A,C,C,D,A,C,D,A,C,D,B,B,D,A,B,A,B,B,B,C,A,A,A,C
3353,20056411,A,A,A,A,D,C,C,B,B,B,C,B,A,D,B,D,C,D,A,A,A,A,B,C,A
3354,3265731,A,C,D,C,D,A,C,A,D,D,B,A,D,B,B,D,C,C,A,D,C,D,C,D,A
3355,5818957,B,D,B,B,A,B,C,B,A,A,C,B,C,B,A,C,B,A,B,B,A,C,C,B,A
3356,19860005,A,A,B,D,C,C,D,C,B,C,A,A,B,B,A,D,C,A,A,A,A,D,D,C,C
3357,5818958,B,B,B,C,C,A,B,A,D,A,A,C,C,A,B,A,D,B,B,D,A,D,C,D,A
3358,20045367,C,B,A,A,D,B,C,D,B,C,C,C,A,A,C,C,D,B,D,B,D,B,A,B,D
3359,19866277,C,A,A,B,D,D,C,D,A,B,D,D,A,C,C,D,A,A,D,C,D,D,A,B,D
3360,19860006,B,A,A,A,A,B,A,D,A,A,A,A,A,B,A,B,B,B,D,B,A,B,A,A,A
3361,3170036,C,A,B,C,B,D,B,C,A,D,D,C,C,B,D,B,A,B,B,A,A,A,A,A,C
