N°,NIE,G1-MAT1,G1-MAT2,G1-MAT3,G1-MAT4,G1-MAT5,G1-MAT6,G1-MAT7,G1-MAT8,G1-MAT9,G1-MAT10,G1-MAT11,G1-MAT12,G1-MAT13,G1-MAT14,G1-MAT15,G1-MAT16,G1-MAT17,G1-MAT18,G1-MAT19,G1-MAT20,G1-MAT21,G1-MAT22,G1-MAT23,G1-MAT24,G1-MAT25
7338,20321674,B,B,C,A,A,A,C,B,B,A,B,A,B,A,C,C,A,A,A,B,C,B,C,B,C
7339,20273261,C,B,D,A,A,C,A,D,C,A,D,A,A,B,C,B,B,C,D,A,C,B,C,A,B
7340,10284228,D,A,B,A,A,A,C,C,D,C,A,A,D,A,A,A,C,D,A,C,C,B,B,D,A
7341,10284232,B,A,A,A,A,D,A,D,B,D,A,C,A,A,A,A,B,D,A,A,A,C,A,D,A
7342,10194457,B,B,C,B,C,A,C,C,D,B,C,C,C,A,B,A,B,D,A,C,B,B,B,B,C
7343,20212712,D,C,D,A,C,C,D,B,B,C,C,D,B,C,C,C,B,B,D,D,C,A,B,A,A
7344,20229733,D,D,C,B,B,A,A,D,B,A,C,A,B,C,A,A,B,A,A,B,A,B,C,C,A
7345,10194475,D,D,B,B,A,D,A,C,B,B,B,C,B,B,A,B,C,B,C,B,B,B,B,A,B
7346,20321691,C,A,D,C,C,C,B,C,B,A,C,B,B,C,B,B,C,B,D,A,A,B,C,C,A
7347,20321696,D,B,C,B,A,B,A,B,B,A,C,A,A,B,B,A,A,B,A,C,C,A,A,B,D
7348,10194482,A,D,A,B,D,B,A,A,B,A,C,A,A,D,B,C,B,D,A,B,B,B,C,C,C
7349,10095834,D,D,D,B,A,A,A,C,B,C,C,A,B,C,C,A,B,B,A,B,A,B,C,C,A
7350,10105042,D,B,A,B,B,B,C,D,B,A,D,B,C,B,C,B,D,B,A,C,B,D,B,C,B
7351,10145105,A,D,A,A,C,B,A,A,C,A,C,D,B,B,A,B,C,D,A,D,A,A,A,A,B
7352,10145080,D,D,A,B,A,D,A,B,B,C,B,A,B,B,C,A,B,B,A,A,A,B,C,C,B
7353,10316131,D,B,B,B,A,D,C,C,B,A,C,A,B,B,B,A,C,A,A,D,B,A,A,D,B
7354,10046438,A,C,B,A,A,B,D,B,B,A,C,D,B,A,B,A,A,A,A,A,A,A,C,C,D
7355,20378026,D,D,A,B,C,A,A,C,C,B,B,A,D,C,A,C,C,C,A,B,A,A,D,C,A
7356,10146714,D,D,A,B,C,A,A,A,B,C,B,A,B,C,A,A,B,B,A,B,A,B,C,C,A
7357,10059082,D,A,B,D,C,A,B,A,B,A,C,D,A,C,A,A,A,D,B,B,A,B,C,A,A
7358,10200979,A,A,B,B,A,B,B,C,D,A,C,C,D,A,C,B,A,B,D,A,B,C,C,B,B
7359,20378028,D,D,A,B,B,A,A,A,B,D,C,A,B,C,A,B,B,B,C,C,A,B,C,C,A
7360,20378029,D,D,C,B,C,C,B,B,B,A,C,A,A,B,C,A,B,C,A,B,A,A,D,B,A
7361,20378033,D,D,A,D,D,A,B,A,D,B,C,B,C,B,B,A,A,D,A,B,C,B,D,C,A
7362,10145730,D,D,A,B,C,A,A,A,B,C,C,A,B,C,A,A,B,D,B,B,A,B,C,B,A
7363,10131149,D,D,D,C,A,D,D,B,B,C,C,A,B,B,C,D,B,B,A,A,C,B,A,D,A
7364,10173505,C,,A,,A,A,,A,B,B,,D,B,,A,A,D,,A,,,D,C,C,A
7365,20382687,A,D,A,A,C,A,C,A,B,A,C,B,B,C,B,A,B,C,A,D,D,B,B,A,C
7367,20185540,D,D,A,B,D,C,B,C,D,A,C,D,C,A,B,B,C,D,A,B,B,C,C,C,A
7368,20378035,D,D,B,B,A,A,A,D,B,C,C,B,D,C,A,A,A,B,A,B,A,B,C,C,C
7369,10105275,B,B,A,A,A,B,A,B,B,A,B,B,B,C,D,A,A,C,A,B,D,B,C,C,D
7370,10144541,D,D,C,A,B,A,C,B,C,A,B,C,C,A,A,B,A,C,A,C,C,A,D,B,B
7371,10124415,B,C,D,B,B,A,B,C,B,B,C,B,D,C,B,D,C,B,B,B,C,B,B,C,B
7372,10126664,A,D,B,A,D,B,A,A,D,C,C,D,A,C,C,A,B,A,A,B,A,D,A,D,B
7373,20378043,A,D,A,A,C,A,A,A,B,B,C,A,A,C,A,A,B,D,A,C,A,A,D,D,A
7374,10145063,A,B,B,A,D,C,A,B,B,C,C,D,A,C,C,A,C,B,A,D,B,A,D,B,B
7375,10145199,D,C,C,D,D,A,A,B,A,C,D,D,A,A,C,B,B,B,A,C,D,D,A,A,B
7376,20269674,D,D,A,D,A,D,A,A,A,C,C,D,B,A,B,C,B,B,B,B,A,B,C,C,B
7377,20382828,A,A,A,A,C,A,A,A,B,A,C,D,A,A,A,A,B,B,A,B,A,A,C,A,A
7378,10107675,D,D,A,A,B,A,A,A,B,A,C,D,B,A,A,A,C,D,A,B,A,A,C,C,A
7379,10135005,D,D,A,B,C,A,A,A,C,C,C,A,B,C,B,B,B,D,A,B,A,B,C,C,A
7380,10441069,B,C,B,D,C,A,C,A,A,A,C,D,A,B,B,A,C,B,A,C,B,A,B,B,B
7381,20382667,D,D,D,A,C,A,A,A,B,C,D,A,B,C,A,A,A,B,A,B,A,A,D,A,A
7383,20117197,D,D,A,A,C,A,A,A,A,A,C,D,C,C,B,B,A,B,A,A,A,B,C,C,A
7384,20378032,D,D,A,D,C,A,A,A,D,A,C,D,C,B,C,D,B,C,A,B,A,B,A,C,B
7385,20382684,D,D,A,B,C,A,D,C,C,A,D,A,B,C,B,B,B,D,A,B,A,B,C,A,C
7386,10125111,B,D,A,A,C,A,A,B,B,B,D,D,B,B,D,A,A,D,A,A,D,A,B,B,B
7387,10176317,A,D,A,B,A,A,A,A,D,A,C,C,C,B,A,A,C,D,A,C,A,A,A,C,A
7389,20222459,D,D,A,A,C,B,A,A,B,C,C,A,B,B,A,A,B,B,A,B,C,B,A,C,A
7390,10107814,A,C,C,C,C,B,D,C,C,B,B,A,A,B,A,B,A,B,A,D,B,A,A,B,B
7391,20378040,D,D,A,B,B,A,A,A,B,C,D,A,B,C,A,A,B,B,A,B,A,B,C,C,A
7392,10128939,D,D,A,D,C,A,A,A,D,A,C,D,C,A,C,D,A,B,A,B,A,B,C,C,B
7393,20382724,B,D,B,A,A,A,C,D,B,B,D,D,B,A,A,A,C,C,A,D,A,D,D,B,C
7394,20269636,,,B,,,,,A,,,B,B,,A,C,,,,,,,C,,,C
7395,20378045,D,D,A,B,C,A,A,A,B,C,C,A,B,C,A,A,B,C,A,B,A,B,C,C,A
7396,10338398,A,D,D,A,A,A,A,C,A,D,C,D,A,A,A,A,B,A,A,A,A,D,B,A,C
7397,20378047,A,B,A,A,C,A,A,A,B,A,C,A,B,B,B,A,A,D,A,B,B,A,C,C,B
7398,20378048,D,D,A,B,C,A,A,A,B,C,C,A,B,C,A,D,B,D,B,B,A,B,C,C,A
7399,10125949,D,D,A,B,C,A,A,C,B,C,C,A,B,C,B,A,B,D,B,B,A,B,B,B,A
7400,20347839,A,B,A,A,C,B,A,C,B,A,A,B,B,A,B,A,B,B,A,A,D,A,A,C,C
7401,20378049,B,D,B,C,C,B,A,C,B,A,B,B,B,C,B,A,C,B,A,B,C,A,B,D,B
7402,10107277,B,B,A,B,C,A,A,A,B,C,C,A,B,C,A,B,B,D,A,B,A,B,C,D,A
7403,20378053,B,D,A,A,C,D,D,D,C,B,C,A,B,B,D,A,B,D,A,C,B,D,A,D,B
7404,10032935,D,D,A,B,C,C,A,A,A,B,C,A,B,B,A,A,D,D,A,B,A,C,C,C,B
7405,20378054,B,D,D,C,B,A,A,A,B,C,C,C,B,B,A,A,B,B,B,B,A,C,C,C,A
7406,20382838,B,D,A,C,C,D,C,C,C,B,D,B,D,C,B,A,C,B,A,B,C,C,B,D,C
7407,20378056,C,D,A,B,B,A,D,B,B,C,D,A,B,C,A,A,B,A,A,B,A,B,C,D,A
7408,20382862,D,D,B,B,C,A,A,B,B,C,D,A,B,B,B,A,B,B,A,B,A,B,C,C,A
7409,20148339,D,D,B,A,D,D,A,A,B,C,C,D,B,D,B,A,A,C,A,D,C,A,B,C,B
7410,20382650,C,D,D,B,B,C,C,B,B,B,B,B,B,B,D,C,B,B,A,A,B,B,B,D,B
7411,20055413,D,D,A,B,C,A,A,A,B,C,C,A,B,B,A,A,C,D,A,A,A,A,A,C,B
7412,20180192,D,B,C,A,A,D,C,A,C,A,C,A,D,A,B,D,B,A,A,B,A,A,B,B,B
7413,19964241,D,D,B,A,B,A,A,B,C,B,C,D,A,B,A,A,B,D,A,C,A,B,D,C,A
7414,20382678,A,D,A,B,A,A,A,A,B,C,B,D,C,C,B,A,C,D,A,D,B,B,C,A,A
7415,10318160,D,D,C,A,B,C,D,C,B,B,B,B,B,B,C,B,B,B,A,A,D,D,C,C,A
7416,20213433,A,D,C,A,A,D,A,A,A,A,C,A,C,A,A,A,A,A,A,A,A,A,A,A,B
7417,10035046,A,D,C,B,A,A,C,B,B,C,C,D,B,C,A,C,B,B,A,B,A,B,C,C,A
7418,10438442,D,D,A,B,A,A,A,A,B,B,C,D,D,B,A,A,B,D,A,A,A,A,C,B,B
7419,20212449,A,D,A,A,A,C,B,A,B,A,C,A,B,C,A,A,A,A,B,A,C,B,C,B,A
7420,20317260,B,D,A,B,A,A,A,D,B,A,D,D,B,B,C,A,A,C,A,D,C,B,A,B,A
7421,20073411,A,C,D,A,A,A,A,A,A,A,C,A,C,C,A,A,C,C,A,A,D,B,C,A,C
7422,20382714,B,A,B,A,C,B,B,A,B,A,B,A,B,B,C,D,B,B,C,B,B,B,C,B,B
7423,10149180,C,B,A,C,B,B,C,C,C,C,C,D,C,C,B,A,B,D,A,C,A,B,C,B,C
7424,10318069,C,D,B,A,B,A,A,A,B,C,C,D,B,A,B,C,B,D,A,D,A,A,A,B,B
7425,20148393,A,A,A,B,D,A,A,B,C,A,C,A,A,A,D,A,A,B,D,B,A,A,B,A,A
7426,10318260,D,B,B,C,C,A,A,C,B,B,C,A,C,B,,A,C,A,,B,C,B,B,C,A
7427,20291655,C,C,A,A,A,A,C,A,B,C,C,D,B,B,A,C,B,B,A,B,A,B,C,C,A
7428,20382817,A,D,B,A,A,A,A,D,B,B,C,A,B,B,B,A,B,D,A,A,A,C,B,A,C
7429,10150805,D,D,A,B,C,A,A,A,B,C,C,A,B,B,A,A,C,D,A,A,A,A,B,C,B
7430,20378058,B,C,A,B,A,A,A,D,B,A,C,A,C,C,C,A,D,C,A,B,D,D,D,A,B
7432,20254637,D,D,D,B,A,A,A,A,B,B,C,A,B,B,A,A,B,C,A,B,A,B,C,C,A
7433,10070572,A,D,D,B,A,A,A,A,B,C,B,A,B,B,A,A,C,D,A,A,A,B,C,C,A
7434,10128862,D,C,D,C,C,D,D,D,B,A,D,C,A,A,D,D,A,C,D,A,A,B,B,D,A
7435,20028513,B,D,D,C,C,D,A,D,D,D,C,B,D,C,B,C,D,C,D,B,D,B,C,A,D
7436,10438449,B,A,C,A,B,A,A,A,A,A,A,D,C,A,B,A,B,A,A,A,A,C,B,A,A
7438,10438450,C,B,A,A,B,A,A,C,C,B,B,A,B,B,B,B,A,C,D,C,C,C,B,A,C
7439,20180204,B,B,B,C,B,B,B,A,C,A,C,D,A,B,B,B,A,C,B,B,A,B,B,D,B
7440,10187664,A,B,A,D,A,A,B,A,C,A,D,D,B,B,B,D,B,B,C,A,A,A,D,C,A
7441,20354833,B,B,B,B,A,,B,C,B,,,D,B,A,C,A,C,,A,C,C,A,,B,C
7444,20378046,B,C,B,D,C,B,C,B,C,B,C,B,B,B,D,B,C,C,B,B,B,B,D,B,D
7445,20382776,D,A,A,A,A,A,A,A,B,B,A,A,A,A,D,C,B,A,A,C,D,A,B,B,D
7446,20377603,D,C,D,A,A,A,D,C,C,C,B,C,B,B,B,B,B,B,D,C,D,C,B,A,B
7447,10337820,D,D,B,C,B,B,A,A,B,C,D,B,D,B,C,C,B,B,A,D,B,B,C,A,B
7448,10146965,D,D,A,A,A,A,A,A,B,C,D,A,B,C,B,A,C,D,A,B,A,A,C,C,B
7449,20073437,A,B,A,A,A,B,C,A,C,A,B,D,C,A,A,D,A,B,A,B,A,A,B,B,B
7450,10337807,B,C,B,C,C,C,C,A,B,B,B,B,B,B,D,B,B,C,C,C,C,C,B,C,C
7451,20382799,B,D,D,D,D,A,D,D,A,D,D,A,C,A,A,D,A,C,D,C,D,A,D,A,D
7452,10127290,C,A,B,B,B,A,A,A,C,C,A,C,B,A,D,D,A,B,D,A,C,B,B,D,D
7453,10107840,C,B,B,C,B,B,A,C,B,B,B,B,B,A,B,B,B,B,B,A,B,B,B,B,B
7454,10334372,C,D,C,B,C,C,A,B,A,B,B,B,A,B,D,B,A,D,B,A,B,A,B,B,C
7455,10017904,A,D,B,B,A,C,B,A,C,A,C,D,D,C,C,A,B,D,A,A,A,B,A,A,B
7456,20376339,A,D,A,A,A,A,C,A,D,A,C,D,C,A,A,C,B,D,A,B,A,B,B,B,C
7457,10102921,B,B,A,B,B,D,C,C,B,C,B,B,C,A,C,B,B,C,B,C,B,C,B,C,B
7459,10096557,D,D,A,B,A,A,A,A,B,A,D,A,B,C,A,A,B,D,A,B,A,B,C,C,A
7460,10096807,B,A,A,A,A,A,A,A,B,C,A,D,B,B,C,D,A,C,A,D,A,A,B,A,A
7461,10107801,B,B,A,A,A,A,B,D,A,A,D,B,B,B,A,B,A,A,A,B,D,C,C,D,B
7462,20354882,A,D,A,B,A,A,A,B,C,B,D,B,B,A,A,B,B,A,B,D,B,B,A,C,A
7463,10088201,A,D,B,A,D,A,C,D,A,B,D,A,B,C,B,D,C,A,A,A,B,A,D,A,A
7464,10089362,A,D,A,A,A,A,D,B,B,B,A,D,B,B,A,A,C,B,A,A,A,B,D,C,A
7465,10149025,A,B,D,D,D,D,C,B,B,D,B,C,B,A,C,C,C,D,A,C,B,C,B,A,B
7466,10077265,B,D,A,B,B,B,A,B,B,B,A,B,B,B,D,B,A,C,A,C,C,B,A,A,C
7467,10193219,B,A,A,D,A,D,A,A,B,A,A,A,B,D,D,A,B,B,B,B,A,A,C,B,B
7468,20064590,A,C,A,A,C,B,A,A,B,A,B,B,A,B,B,A,A,A,A,C,C,B,B,C,A
7469,20180211,A,A,A,B,B,A,A,A,B,C,C,A,B,C,A,A,B,B,A,B,A,B,C,A,A
7470,20298501,C,C,C,A,B,C,A,C,B,B,C,B,B,B,A,D,B,C,D,C,C,C,C,A,D
7471,10087398,A,A,A,A,A,C,A,A,B,A,C,D,D,A,B,A,B,B,B,B,C,A,B,A,B
7472,20300009,C,A,D,B,B,A,C,B,B,A,B,C,D,C,A,C,B,D,B,A,C,B,C,D,B
7473,10178105,B,B,A,B,C,A,D,C,C,C,B,B,C,B,D,B,C,C,B,D,B,B,B,D,C
7475,20178966,A,D,A,B,B,A,B,C,D,A,A,B,A,A,B,B,A,A,A,D,D,A,B,A,B
7476,10415969,B,B,B,B,C,B,B,B,C,C,C,B,B,C,A,B,C,C,A,B,B,C,C,A,C
7477,20277478,D,D,A,B,B,A,A,A,B,C,C,A,B,C,B,C,B,A,A,B,A,B,C,C,A
7478,20311641,A,D,A,A,A,A,A,B,B,A,A,D,C,B,B,C,B,B,A,D,D,A,B,C,D
7479,10088743,A,A,A,B,B,C,B,A,B,B,B,B,C,B,B,B,A,B,C,A,A,B,C,B,C
7480,10179039,B,C,D,C,C,C,C,D,C,B,B,D,B,A,B,A,A,D,C,C,D,A,C,D,B
7481,10178239,D,D,A,A,C,A,A,A,A,C,C,B,B,B,C,A,A,A,A,D,D,B,B,A,A
7482,10178649,A,D,A,B,A,A,C,D,B,B,C,A,B,C,C,C,B,A,A,A,D,D,C,B,A
7483,10178550,A,A,A,B,A,C,A,A,B,B,C,A,B,B,C,D,B,B,A,B,C,B,C,A,A
7484,10178970,A,D,A,B,B,A,C,A,A,B,C,D,A,A,B,A,A,D,A,C,A,B,C,A,C
7485,10178962,A,C,C,B,A,B,B,D,C,A,C,D,B,A,B,B,B,A,A,A,B,B,B,B,B
7486,10296197,A,C,D,C,B,D,D,C,C,B,A,A,B,D,D,D,A,B,C,C,D,D,A,D,C
7487,10203790,A,C,D,C,B,B,C,C,B,C,C,C,C,C,B,B,C,C,D,C,D,C,B,C,C
7488,20189221,C,D,A,A,C,C,D,A,D,C,C,D,A,B,A,A,C,B,C,C,A,D,A,C,C
7489,10179014,D,D,A,D,D,D,A,A,A,B,A,C,C,A,B,A,C,B,A,A,C,A,D,A,B
7490,10178954,A,C,C,B,B,A,A,C,A,B,C,D,B,B,C,D,A,B,A,A,D,B,A,A,B
7491,10296166,D,A,A,C,B,D,D,C,B,B,A,A,B,A,D,D,B,C,D,C,D,D,A,D,B
7492,10178189,B,A,C,B,A,A,A,C,A,B,C,A,B,B,B,C,A,A,A,D,A,B,D,B,A
7493,10178172,D,B,D,D,D,D,C,C,C,C,C,B,A,B,A,B,C,C,C,D,C,B,D,D,B
7494,10178986,B,B,D,B,B,C,B,B,C,B,B,A,B,A,B,D,B,B,A,D,D,B,D,A,A
7495,10178167,C,A,A,A,B,A,A,D,B,A,C,D,B,C,A,D,C,D,A,B,A,B,C,B,A
7496,20297605,D,C,D,C,B,A,C,A,B,B,C,B,B,A,D,C,B,C,B,D,A,C,B,B,B
7497,10145166,D,D,D,A,C,D,D,D,B,B,C,A,B,D,D,D,C,B,D,D,D,B,B,C,D
7498,20391328,A,D,A,D,B,A,A,B,B,B,C,A,B,B,B,C,B,B,A,B,A,B,C,C,A
7499,10179630,D,D,C,D,C,D,D,A,D,B,B,D,B,A,C,D,B,D,D,B,D,A,D,D,B
7500,10178993,B,C,C,B,B,B,A,C,B,B,C,D,B,B,C,D,A,B,A,A,B,B,B,C,B
7501,10178673,C,B,A,B,B,A,D,D,A,A,B,B,B,A,A,C,A,D,A,C,A,A,A,C,A
7502,10400702,C,D,A,D,C,A,A,B,B,B,D,D,B,C,B,D,A,D,A,C,B,A,B,B,B
7503,10178622,D,D,D,D,C,D,A,A,D,A,B,D,D,C,D,D,B,B,D,C,D,A,C,B,C
7504,10178590,A,D,A,A,B,A,A,A,C,C,C,D,C,D,D,B,B,C,A,B,A,B,B,C,C
7505,10045980,D,D,C,B,B,A,D,D,C,A,D,C,B,A,B,A,B,D,D,D,C,B,A,D,A
7506,20391346,C,D,D,B,D,D,B,B,B,A,B,A,D,B,D,D,B,B,D,C,C,B,B,D,B
7507,10178212,A,D,A,B,C,A,A,A,B,A,D,D,D,C,B,A,B,B,A,C,C,A,D,C,B
7508,10178475,D,D,A,A,A,A,B,A,C,A,C,D,B,D,B,A,B,D,A,C,C,C,A,C,B
7509,10238710,C,C,D,A,B,A,A,B,B,C,A,C,B,B,B,A,B,B,A,B,B,B,B,C,B
7510,10178224,B,D,D,C,C,D,D,D,D,B,C,C,C,D,D,D,B,C,A,D,D,C,B,C,A
7511,10080408,B,A,A,B,B,C,A,B,B,A,C,D,D,B,B,C,A,A,A,B,A,A,C,C,A
7512,10179021,B,A,A,B,B,D,C,D,B,B,A,C,D,C,B,D,A,B,D,C,D,B,D,C,C
7513,20184523,D,D,A,B,C,A,A,A,B,C,C,A,A,D,A,A,C,D,A,B,B,B,C,C,A
7514,10180680,B,D,A,A,A,A,C,A,B,B,C,B,D,D,A,A,B,B,A,D,A,C,B,A,A
7515,10180687,A,D,B,B,C,A,D,B,C,B,C,D,B,C,D,A,B,D,A,D,C,B,B,D,B
7516,20297501,D,D,A,D,B,C,A,B,B,B,C,D,B,B,C,A,A,B,A,D,A,C,B,B,B
7517,10180726,D,B,A,A,D,C,A,D,C,A,C,C,C,A,C,A,A,B,A,D,B,A,C,C,A
7518,20269576,A,D,A,A,A,A,A,B,B,C,D,B,B,B,B,A,B,D,A,B,B,B,B,C,A
7519,10180744,A,D,A,D,D,A,A,A,A,C,C,D,A,D,C,A,A,A,A,C,C,A,A,C,A
7520,10180750,C,B,D,B,C,B,B,A,B,B,B,A,A,B,B,A,B,B,A,B,B,C,B,C,B
7521,10093401,C,D,A,C,B,C,A,A,A,C,C,B,D,A,C,A,B,B,A,A,A,C,B,C,C
7522,10181664,D,B,B,B,A,B,C,A,D,B,D,D,D,D,D,A,C,A,A,A,A,C,B,C,C
7523,20297638,D,D,A,B,B,C,A,A,B,C,C,A,D,B,A,A,C,D,A,B,C,B,D,C,C
7524,20197008,D,B,B,D,C,B,B,C,C,B,B,C,B,B,B,B,C,C,A,C,C,C,C,C,C
7525,10399562,A,D,D,A,B,D,D,D,B,B,B,B,A,A,D,A,B,B,A,A,D,A,A,B,B
7526,10145159,C,A,A,B,A,B,B,A,A,B,C,C,C,C,B,A,B,C,A,C,C,B,B,B,C
7527,10181679,A,D,B,A,C,A,A,B,A,B,C,B,B,A,B,A,A,A,A,C,A,A,C,D,D
7530,10079510,C,D,C,B,B,D,D,C,A,B,B,C,D,A,A,C,B,D,A,B,C,C,A,D,B
7531,10181683,A,A,A,B,D,A,A,C,B,B,C,D,B,C,A,A,B,B,A,A,A,C,C,C,C
7532,20354841,B,B,B,A,B,A,B,A,B,A,A,A,C,C,B,A,B,C,A,B,A,B,C,B,C
7533,10182257,D,D,D,C,C,D,C,C,D,B,B,B,B,C,A,C,C,B,D,C,D,B,C,D,B
7534,10081570,D,A,D,B,D,A,D,C,A,B,A,B,A,A,B,A,D,B,A,D,A,A,C,B,B
7535,10182273,B,A,A,A,A,C,A,A,C,A,A,B,B,A,A,A,B,B,A,A,B,B,B,B,B
7536,10145324,C,D,B,B,B,A,A,C,B,B,B,C,B,A,C,A,B,B,B,C,B,A,B,C,A
7537,10182279,B,B,C,C,B,C,D,B,B,A,C,D,B,B,B,A,B,B,A,D,C,B,B,D,C
7538,10178221,D,D,B,C,C,B,C,B,B,B,B,B,B,B,B,A,C,B,A,C,B,B,B,A,B
7539,20231278,D,D,A,A,B,A,A,B,B,A,C,A,B,A,B,A,A,B,A,A,A,A,B,A,A
7540,10038757,B,D,A,D,B,D,A,D,C,D,B,D,C,B,A,A,B,C,B,B,C,B,B,C,C
7541,10182302,C,D,A,A,A,C,B,B,D,A,B,A,B,A,B,A,A,C,A,A,A,A,A,A,A
7542,20374293,D,C,C,B,A,D,B,C,B,D,C,C,B,C,A,A,B,A,A,C,C,A,C,C,C
7543,10163886,D,D,A,B,A,A,A,B,B,C,D,D,B,A,A,A,B,B,A,B,A,A,B,A,A
7544,10183775,A,A,A,A,A,A,C,D,A,A,A,A,C,A,B,A,C,A,A,D,A,C,A,B,D
7545,10151744,A,A,A,D,C,A,A,A,B,B,D,C,B,B,A,C,B,C,A,A,A,B,D,C,B
7547,10019110,D,C,B,B,A,A,D,C,A,C,A,D,D,A,A,A,C,A,B,B,A,A,B,B,A
7548,20262516,D,D,C,B,D,B,D,B,C,C,C,D,C,D,B,B,D,D,A,C,B,D,D,C,C
7549,10184248,B,D,A,C,A,B,A,A,A,A,C,D,B,B,A,D,B,D,A,B,A,A,D,A,C
7550,10078366,D,D,A,A,A,A,A,C,D,A,A,B,B,B,A,A,C,C,A,A,D,B,B,B,C
7551,10184302,B,B,A,B,A,A,C,A,B,B,C,C,B,B,A,B,C,B,A,D,B,C,B,C,A
7552,10184318,D,D,D,B,B,D,C,B,B,B,C,A,B,D,B,B,B,A,D,B,A,B,D,C,A
7553,20333188,B,D,A,C,A,A,A,D,B,B,B,A,B,B,D,C,B,C,A,B,C,A,C,B,A
7554,10292192,B,C,A,C,B,D,A,B,B,C,C,D,B,C,A,C,B,A,B,A,C,B,A,B,A
7555,10179373,D,D,A,A,B,C,A,D,D,B,C,A,B,B,B,A,D,D,A,C,C,B,D,C,A
7556,10179396,D,D,A,D,C,A,A,A,B,A,C,A,B,C,B,A,B,A,A,B,A,B,C,C,A
7557,10179412,B,A,A,B,C,A,A,D,B,C,C,A,B,B,A,A,B,D,A,B,C,D,C,C,A
7558,10179045,D,C,A,C,A,C,D,A,C,B,C,B,D,B,D,D,B,B,A,D,A,B,C,D,D
7559,20301460,D,D,A,B,D,A,A,A,B,C,A,A,B,C,B,A,B,A,A,D,A,B,C,C,A
7560,10179416,D,D,A,B,C,C,B,A,B,A,C,A,B,B,A,A,B,D,A,A,A,B,D,C,A
7561,20386433,D,D,A,B,B,A,A,A,B,C,C,A,B,C,A,A,B,D,A,B,A,B,C,C,A
7562,10014470,D,D,A,A,A,C,A,B,B,C,C,D,A,B,A,A,B,D,A,A,B,B,C,C,A
7563,20297157,D,D,C,A,A,B,A,B,B,A,A,D,B,A,A,A,A,B,A,A,A,A,A,C,B
7564,10179623,D,D,D,D,C,D,A,C,B,B,C,A,B,B,A,A,B,D,A,B,A,B,C,C,A
7565,20164898,D,D,A,A,D,A,A,A,B,C,C,D,B,C,A,A,B,D,A,B,A,B,C,A,A
7566,19875288,D,D,D,A,A,A,A,B,B,A,C,D,A,B,A,A,B,D,A,B,A,A,D,C,B
7567,10039197,D,D,A,B,C,C,A,A,B,C,C,A,B,C,A,A,B,B,C,B,A,B,C,C,A
7568,10179644,D,D,A,B,C,A,A,A,B,B,D,C,B,C,A,A,B,B,A,B,C,B,C,C,A
7569,10179650,D,D,A,D,B,C,A,A,B,D,C,A,B,C,B,A,B,D,A,B,D,B,C,C,A
7570,10184500,B,D,A,D,A,A,A,C,B,C,D,C,D,B,B,A,B,A,A,C,B,B,D,A,A
7571,10117851,D,D,A,B,B,C,A,A,B,C,C,A,D,B,A,A,B,D,A,B,D,B,D,C,A
7572,10179690,A,D,A,D,D,A,A,A,D,A,C,D,B,A,B,A,A,D,A,C,C,D,C,D,A
7573,10179694,D,D,A,A,C,A,A,A,B,C,C,A,B,A,A,A,B,A,A,B,A,B,C,C,A
7574,10292473,A,D,A,A,B,D,A,A,B,A,A,B,C,B,B,A,B,B,A,A,A,B,B,B,B
7575,20356758,D,D,A,A,B,C,A,A,B,C,C,A,B,B,A,A,B,D,A,B,D,B,D,C,A
7576,10186120,D,D,A,B,A,C,A,D,B,C,C,A,B,B,A,A,B,C,A,B,A,B,C,C,A
7577,10292615,D,D,C,B,C,C,A,A,C,C,C,A,A,D,A,A,D,D,A,C,A,B,C,C,C
7578,20248978,D,D,A,B,C,C,A,A,B,C,A,A,B,C,A,A,B,D,A,B,A,B,C,C,A
7579,20337552,B,D,B,A,A,D,D,B,A,A,B,D,D,A,B,D,A,D,D,C,A,A,A,A,A
7580,10149006,D,D,A,B,C,A,A,A,A,A,C,A,B,C,A,A,B,B,A,B,A,A,C,C,A
7581,20337556,B,B,C,B,B,A,B,B,B,A,B,A,B,B,A,D,A,A,A,A,B,B,B,B,A
7582,10148640,D,A,A,B,A,C,C,C,C,B,B,C,B,B,C,B,B,B,A,C,C,B,B,D,C
7583,10148372,B,B,C,A,A,C,D,A,B,A,B,C,D,A,B,D,A,B,A,D,A,B,A,B,A
7584,20337535,A,C,A,A,C,B,D,C,D,D,C,D,D,B,A,C,B,C,C,C,D,A,C,D,B
7586,20337539,C,C,C,D,A,D,A,B,A,A,B,C,A,B,C,A,A,B,B,C,C,B,B,D,A
7587,10095098,C,D,C,B,B,C,B,B,C,A,C,C,B,B,C,B,C,B,A,C,C,C,B,B,B
7588,20337541,C,A,D,B,B,C,A,B,C,B,B,B,B,B,B,D,B,B,A,D,A,A,D,B,D
7589,20337555,D,C,C,C,B,B,D,C,B,B,A,C,D,A,B,B,B,C,A,A,D,D,C,C,C
7590,20409898,D,D,D,D,B,D,A,A,A,D,C,C,A,D,A,D,C,C,C,B,A,A,B,D,C
7591,10030632,D,,,,A,,,,B,,,,,,,,,,,,A,,,,A
7592,10031434,B,A,D,C,A,B,A,B,B,C,A,A,C,A,B,D,C,B,A,B,A,B,A,A,A
