N°,NIE,G1-MAT1,G1-MAT2,G1-MAT3,G1-MAT4,G1-MAT5,G1-MAT6,G1-MAT7,G1-MAT8,G1-MAT9,G1-MAT10,G1-MAT11,G1-MAT12,G1-MAT13,G1-MAT14,G1-MAT15,G1-MAT16,G1-MAT17,G1-MAT18,G1-MAT19,G1-MAT20,G1-MAT21,G1-MAT22,G1-MAT23,G1-MAT24,G1-MAT25
8426,5834809,C,A,D,C,A,C,D,B,C,B,D,D,A,B,C,A,C,D,D,D,D,B,B,A,C
8427,19856086,B,B,C,B,B,A,C,D,D,D,B,D,D,B,C,A,B,B,D,B,C,A,A,A,B
8428,3102373,C,C,B,B,B,D,B,C,C,C,C,C,B,C,B,C,C,B,D,C,C,D,B,A,B
8429,20387859,D,D,C,C,A,C,B,B,A,C,C,C,D,C,D,C,A,A,D,B,D,C,B,C,D
8430,19856093,D,C,C,C,D,C,D,C,A,C,B,C,C,C,C,C,C,C,D,B,C,C,C,C,D
8431,19856096,D,A,C,C,A,D,C,C,C,D,D,C,D,C,D,C,B,C,C,B,C,B,B,A,D
8432,19928144,B,A,B,A,B,B,D,B,D,C,B,B,C,C,C,B,A,B,D,A,D,D,C,D,D
8433,5834776,B,A,B,A,B,C,D,C,D,C,B,B,C,C,C,B,B,C,D,A,D,D,A,B,D
8434,19963784,A,A,B,D,C,C,B,B,C,D,B,A,B,A,B,C,B,D,D,C,B,A,C,A,C
8435,5834760,D,B,A,A,B,A,A,A,B,B,D,A,C,A,B,B,A,C,B,D,D,A,C,B,C
8436,20387881,A,B,B,C,C,B,A,C,B,D,A,C,C,B,A,C,B,C,C,B,A,C,D,B,C
8437,2514336,A,D,A,A,C,B,B,B,C,B,C,A,C,C,C,B,A,B,B,B,A,C,C,C,D
8438,19871649,B,B,D,A,A,C,A,A,D,D,C,C,C,C,A,B,C,B,C,C,A,D,D,D,A
8439,19866353,A,B,B,A,D,A,A,D,D,A,A,B,C,A,B,B,B,C,A,C,B,B,C,A,C
8440,19871659,B,A,B,A,A,C,D,B,D,C,A,B,C,C,D,B,B,B,D,B,D,D,C,A,D
8441,19871664,C,D,A,C,C,D,C,A,C,B,C,B,C,A,B,C,C,D,C,C,D,B,B,B,D
8442,19871691,D,B,D,D,C,B,D,B,A,D,D,C,A,C,C,D,D,C,C,A,C,B,C,B,B
8443,19871713,A,A,B,A,B,B,B,B,C,A,C,A,B,A,B,A,A,B,B,B,A,A,C,B,B
8444,19871717,B,,B,,B,C,,,,C,A,,C,,D,,B,,,,D,,,,D
8445,19871725,B,A,B,A,B,C,D,B,D,C,D,B,C,C,D,B,A,B,D,B,D,C,C,A,D
8446,19871726,B,A,B,A,B,C,D,B,D,C,A,B,C,C,D,B,B,B,D,B,D,D,C,A,D
8447,19871730,A,A,B,A,B,C,D,B,D,C,B,B,C,C,D,B,A,B,D,B,D,D,C,B,D
8449,19866344,D,B,D,C,C,D,D,A,B,A,D,D,C,A,B,B,A,D,C,A,A,C,A,A,B
8450,5067537,A,B,A,C,D,B,B,B,C,A,B,C,D,A,B,A,B,D,B,A,C,A,A,D,C
8451,6498113,A,B,B,D,D,A,B,D,A,B,D,B,C,D,D,A,D,B,A,A,D,B,C,B,A
8452,19866371,C,A,C,A,B,C,C,C,B,B,C,C,B,C,A,C,B,C,D,C,B,A,B,A,A
8453,50640063,C,D,B,A,D,D,D,B,D,A,D,D,D,A,C,C,A,D,B,B,D,B,A,A,C
8454,19866436,C,D,C,A,B,B,D,B,B,B,A,D,D,A,C,B,C,A,A,A,B,A,B,C,C
8455,6374591,C,A,B,B,B,B,A,C,C,B,D,D,C,B,B,C,C,B,A,A,A,C,B,A,C
8457,19837795,A,A,C,B,D,C,D,B,A,C,A,D,C,C,D,B,D,B,D,B,C,D,C,B,B
8458,19843000,B,A,A,A,D,C,D,B,D,C,C,A,C,C,D,B,A,B,D,B,D,D,D,A,C
8459,19731794,B,A,B,A,C,D,D,B,D,C,A,B,C,C,D,B,A,B,D,B,D,D,D,A,D
8460,20005710,A,B,A,C,B,D,C,C,A,B,C,B,D,A,C,B,B,A,A,D,A,B,C,C,B
8461,19967978,D,C,C,C,C,C,A,B,B,D,C,B,D,D,C,B,D,C,C,B,D,D,A,A,B
8462,3852121,B,B,B,A,C,A,C,B,D,C,A,B,C,B,D,C,A,B,C,B,D,D,B,A,B
8463,19880528,B,A,B,A,B,C,D,B,D,C,A,B,C,C,D,C,C,B,D,B,D,D,C,A,C
8464,19772277,B,D,B,A,A,C,D,A,D,C,A,B,C,D,C,B,A,B,D,B,D,D,C,A,C
8465,19899233,B,D,D,B,C,D,B,D,D,C,D,B,B,C,C,B,A,A,A,D,D,D,C,C,C
8466,19856084,C,A,B,A,B,C,D,B,D,C,C,B,C,C,D,B,D,B,D,B,D,D,C,C,D
8467,19899239,B,B,A,A,A,D,A,B,D,A,B,A,C,B,A,B,B,B,D,B,C,A,A,A,B
8468,3852086,D,B,D,A,B,C,C,B,D,C,A,B,C,C,D,B,A,B,B,B,D,D,C,D,C
8469,19899242,B,A,C,A,D,D,D,B,D,C,D,C,A,C,D,B,C,B,D,B,D,D,C,A,D
8470,20037337,D,D,A,A,B,C,C,B,C,B,C,D,C,C,C,B,A,B,A,B,D,D,D,C,A
8471,4656329,B,B,B,C,B,C,A,D,D,A,C,B,D,C,B,B,B,B,D,B,D,B,C,A,C
8472,19899245,B,B,C,B,A,B,B,C,D,A,D,B,B,B,B,D,C,B,C,D,A,C,B,B,D
8473,19899247,C,A,C,A,A,B,D,A,A,A,B,C,A,C,B,C,A,D,C,B,C,D,B,B,C
8474,2558744,B,A,C,C,C,C,A,B,B,B,D,B,B,B,C,D,B,A,D,D,B,D,B,C,C
8475,20156471,B,C,D,A,A,D,D,A,D,C,B,B,C,B,B,B,A,C,D,B,D,D,A,A,A
8476,19899254,C,D,C,A,A,C,A,B,A,B,B,B,A,B,C,B,C,D,D,B,C,B,D,A,A
8477,19899256,A,C,D,A,C,D,B,B,D,C,C,B,C,C,B,B,D,B,A,B,D,D,C,C,B
8478,19899257,B,C,B,B,B,B,B,B,B,B,C,B,C,B,C,C,B,B,B,C,C,B,B,C,D
8479,19775639,B,A,A,A,C,C,D,D,A,D,D,A,C,B,D,B,B,B,D,B,B,D,D,C,B
8480,5943959,A,C,B,A,B,C,D,B,D,C,D,B,A,C,D,B,A,B,D,B,D,D,B,A,D
8481,19899259,A,C,B,A,B,C,D,B,D,C,B,B,C,C,D,D,D,B,B,B,D,D,C,C,C
8482,20037339,D,C,C,B,A,C,B,B,D,A,C,C,C,B,D,B,B,D,A,A,A,D,D,A,C
8483,19879604,D,D,A,B,A,A,A,C,A,A,A,B,A,A,C,D,C,B,C,B,C,A,C,D,B
8484,19899266,D,A,B,A,A,B,C,B,D,C,B,B,D,C,A,C,C,B,D,B,D,C,D,B,D
8485,20037340,A,B,C,C,B,C,D,A,B,A,D,C,A,A,D,C,C,B,B,A,C,B,B,C,B
8486,19899272,C,B,A,B,A,B,A,B,B,B,C,C,A,B,B,B,B,B,C,A,B,A,B,C,A
8487,6303266,B,A,B,A,D,D,D,C,D,C,D,B,C,C,D,B,A,C,D,B,D,D,C,D,D
8488,19844416,B,A,D,A,B,B,B,B,D,C,D,A,C,C,D,B,C,B,D,B,D,D,D,A,D
8489,19815273,B,A,B,A,B,B,D,B,D,C,C,B,C,A,B,D,A,B,C,A,B,A,C,A,C
8490,19833757,D,C,D,C,C,C,A,A,C,C,A,A,A,A,A,B,B,C,C,B,B,C,A,C,C
8491,3165998,B,C,B,C,B,B,D,B,C,C,D,B,C,C,D,B,B,B,D,C,C,A,B,C,C
8492,5002554,B,A,B,C,B,A,A,B,B,A,B,B,B,B,A,B,A,A,B,B,C,A,B,B,A
8493,6867807,B,A,B,C,B,B,D,B,D,C,A,D,C,C,D,D,B,B,D,B,D,B,C,A,C
8494,4334691,A,A,B,A,B,D,D,B,D,C,C,B,C,C,D,C,B,B,D,A,D,D,C,B,D
8495,3166011,B,C,B,D,C,C,D,B,D,C,D,B,C,C,D,B,A,B,D,B,D,D,D,B,D
8496,3166008,D,D,B,A,C,D,D,A,C,C,D,B,D,B,B,C,B,B,C,B,D,C,C,A,C
8497,6653785,B,C,A,A,A,C,D,B,A,A,A,B,C,D,D,B,B,B,D,B,B,A,D,B,C
8498,19877756,A,B,D,C,C,A,B,B,A,B,B,C,B,B,C,B,A,B,D,B,D,D,A,B,B
8499,4654994,C,D,C,D,D,A,D,B,A,D,C,A,B,C,D,B,B,C,C,D,A,C,D,C,A
8500,5002532,B,C,A,A,A,C,C,A,D,C,A,B,C,C,D,B,C,B,D,B,D,D,D,B,D
8501,3165997,C,A,B,D,D,B,A,A,C,A,C,B,D,B,C,C,C,B,C,C,B,C,B,C,C
8502,3166006,C,C,B,D,A,D,D,B,C,A,C,C,D,C,D,C,B,C,A,A,D,C,D,A,D
8503,6867810,C,D,A,A,B,B,D,C,C,B,D,D,D,B,C,D,B,B,D,B,A,C,A,A,D
8504,6867809,B,B,D,B,B,B,C,C,C,C,B,D,C,B,C,C,C,B,B,A,B,A,C,C,C
8505,3166003,C,C,B,D,D,C,B,C,D,C,C,C,B,C,C,B,B,C,D,C,B,B,C,C,C
8506,20021563,B,B,D,B,C,C,B,C,C,C,A,B,B,B,C,B,C,B,D,B,C,B,B,B,C
8507,3165989,B,A,A,D,B,C,B,A,B,A,C,B,C,C,A,C,A,B,C,D,C,A,C,B,C
8508,19827138,C,D,A,B,A,D,B,C,C,B,B,C,C,C,C,C,B,D,A,D,A,D,A,D,C
8509,6867812,B,B,C,C,A,A,A,B,C,D,B,D,C,A,C,D,B,C,C,B,C,D,C,B,D
8510,3165994,B,A,B,A,A,C,C,B,B,C,B,A,D,B,C,A,A,B,D,B,B,A,D,C,A
8511,19813742,A,C,D,B,A,D,D,B,A,A,A,B,A,B,D,B,C,C,A,D,C,B,A,A,B
8512,3165995,C,C,C,C,B,C,B,B,B,D,B,B,B,B,A,B,C,D,C,B,B,B,D,D,B
8513,3852091,A,B,B,C,B,C,C,B,B,C,B,C,C,D,C,D,D,B,B,C,C,D,D,B,A
8514,4370169,B,A,D,A,C,C,D,B,D,C,A,B,A,C,D,B,A,B,D,B,D,D,D,C,C
8515,3166016,A,C,C,D,A,D,C,D,C,B,C,D,D,C,D,D,B,C,C,C,D,D,D,D,D
8516,19833791,C,A,D,D,B,C,D,A,D,A,A,B,C,C,B,C,A,B,B,B,D,C,C,C,D
8517,19798157,B,B,D,B,A,A,B,A,D,C,B,C,C,C,D,B,A,B,D,B,B,D,D,B,D
8518,19719538,B,B,A,D,B,D,A,D,B,B,D,D,A,B,B,B,A,C,D,A,C,D,A,B,C
8519,19922821,C,B,B,B,D,B,A,C,D,A,C,D,B,B,C,B,A,D,B,B,B,B,A,A,D
8520,19715052,B,C,C,D,A,C,B,D,D,C,D,B,C,C,D,B,A,B,C,B,D,D,B,B,B
8521,20014894,D,A,B,B,B,B,B,B,A,D,A,C,C,D,C,B,C,D,C,D,B,B,D,A,D
8522,4657500,B,A,B,A,B,D,D,C,D,C,A,B,C,A,D,B,B,B,D,B,D,D,C,A,D
8523,4657492,B,A,B,A,B,C,D,B,D,C,A,B,C,C,D,D,A,B,D,B,D,D,D,C,D
8524,4657490,C,B,B,C,B,C,A,C,B,A,C,C,C,C,D,C,B,B,C,C,D,B,B,A,D
8525,4657493,B,C,C,B,A,D,B,C,B,C,B,C,A,B,B,B,C,A,D,C,D,A,A,C,A
8526,20014899,A,C,C,C,C,D,D,C,C,A,C,D,C,C,B,B,C,A,D,B,D,A,C,D,B
8527,20039110,A,D,B,A,C,C,D,C,D,C,A,B,C,C,D,B,B,B,D,B,D,D,A,A,D
8528,19854776,C,C,B,C,B,B,C,C,C,C,C,B,C,D,C,C,A,C,D,B,D,D,C,A,C
8529,19938979,D,C,C,D,D,A,D,C,A,C,D,C,C,A,A,B,A,D,D,D,A,B,D,A,C
8530,4657477,B,C,B,B,B,C,D,B,D,C,C,B,C,C,D,D,B,B,D,B,D,A,A,B,D
8531,4657484,B,D,D,C,D,D,A,B,B,A,C,A,A,C,B,A,A,B,C,A,C,C,B,C,A
8532,4657499,B,C,B,C,B,D,A,A,C,A,C,C,D,B,D,C,A,D,D,B,D,C,D,A,B
8533,4657514,B,A,B,B,C,C,C,B,C,C,C,C,C,D,B,C,B,C,B,C,C,C,C,B,C
8534,19927133,B,A,D,D,B,D,B,B,C,A,C,D,A,A,B,B,D,D,B,C,D,C,B,A,C
8535,19715065,B,C,B,B,C,D,D,B,D,C,A,B,C,C,D,B,A,B,D,B,D,D,D,A,D
8536,19938848,B,B,B,A,A,B,B,C,C,A,C,A,D,D,B,D,B,D,B,A,D,C,C,C,C
8537,19927135,,,,A,D,B,,C,D,,B,A,C,D,,C,,A,,,D,,,A,
8538,19938880,B,D,D,A,C,A,C,D,C,A,A,A,A,A,B,A,B,B,D,A,A,D,D,A,B
8539,4657486,D,C,D,D,C,C,B,C,D,C,A,B,C,C,A,C,C,B,D,B,D,A,B,C,C
8540,6762459,B,A,B,A,A,C,D,B,D,C,B,B,C,B,D,A,B,B,D,B,D,D,A,B,C
8543,20054070,B,D,B,C,B,C,D,B,D,C,A,C,C,C,D,A,A,B,B,A,B,B,A,A,D
8544,20014900,A,D,C,D,C,A,D,B,A,A,D,D,D,D,A,A,A,C,D,C,C,C,C,A,B
8545,4657515,D,A,B,A,A,C,B,B,B,C,A,B,C,C,D,B,D,C,D,B,D,D,C,A,D
8546,6535968,B,A,B,A,B,C,D,B,D,C,A,B,C,C,D,B,A,B,D,B,D,D,A,A,D
8547,19938943,B,D,B,A,B,C,D,D,D,C,A,B,C,C,D,B,A,B,D,,D,D,D,,D
8548,19921514,B,C,B,C,D,D,C,B,D,A,A,C,C,C,B,A,A,D,B,D,A,A,B,A,D
8549,20035988,A,A,B,A,A,C,D,B,D,C,B,B,C,C,D,B,D,B,D,B,D,D,C,A,D
8550,4842037,D,A,B,A,A,C,D,C,C,C,C,B,C,C,D,B,A,B,D,B,D,D,C,A,D
8551,4657502,B,A,B,A,B,C,D,B,D,A,D,B,C,C,B,B,A,B,D,A,D,D,C,A,B
8552,7119651,C,B,A,A,C,B,B,B,D,C,A,D,C,C,A,B,A,B,B,B,D,D,A,B,D
8553,4657503,B,D,B,A,D,D,B,C,B,C,D,B,B,B,D,B,C,C,D,B,D,B,C,B,D
8554,20052271,B,D,B,B,D,B,A,A,C,B,B,B,D,C,B,B,A,B,C,C,B,C,C,B,B
8555,19938882,B,C,B,A,C,C,C,B,D,C,A,C,C,C,D,B,D,B,D,B,D,D,C,A,D
8556,4932100,A,A,B,D,A,C,C,D,D,C,A,B,C,C,D,B,C,D,D,B,C,D,C,A,D
8557,19938893,D,A,D,B,B,B,D,B,C,C,A,D,B,A,D,D,D,D,C,B,B,B,B,D,A
8559,19922418,B,A,A,B,B,B,C,B,A,A,D,B,D,C,B,C,B,C,A,B,B,A,A,A,C
8560,19813017,B,B,B,A,A,C,D,B,D,C,B,B,C,C,D,B,C,C,D,B,D,D,C,C,D
8561,19922632,B,D,B,A,C,C,D,B,D,C,B,B,D,C,D,B,A,B,D,A,C,C,C,A,D
8562,19927138,B,A,C,A,C,C,C,A,D,C,B,B,C,C,D,B,A,B,D,B,D,A,C,A,D
8563,19927132,B,D,B,A,A,B,B,A,A,C,A,B,C,C,D,B,B,B,C,B,B,D,A,B,B
8564,5611846,B,A,A,D,A,B,A,A,D,A,A,D,D,D,B,D,A,D,D,D,B,D,D,A,A
8565,19829013,C,C,B,C,D,B,C,B,C,C,C,D,D,B,A,C,B,A,A,D,D,C,A,A,B
8566,3635498,B,A,C,C,A,A,A,C,D,A,B,C,C,A,B,C,A,D,D,C,D,D,A,A,B
8567,19939604,B,A,B,A,B,C,D,B,D,C,A,B,C,C,D,B,A,B,C,B,D,D,D,C,B
8568,19979264,B,A,C,A,C,B,C,B,D,C,A,B,C,C,D,B,A,B,D,B,A,D,D,B,B
8569,19922078,C,B,C,C,A,A,D,B,B,A,C,D,D,C,C,B,A,B,D,D,D,C,A,D,B
8570,19817220,C,C,B,D,A,B,D,B,C,A,B,B,A,B,A,B,A,D,C,D,A,A,A,A,A
8571,20052270,A,A,B,A,D,C,A,B,D,C,B,B,C,C,B,B,C,B,B,B,C,A,B,B,D
8572,4657528,B,A,A,A,B,C,D,B,D,C,A,B,C,C,D,B,A,B,D,B,D,D,C,A,C
8573,19938932,C,D,B,B,B,A,C,B,C,A,A,C,C,A,B,D,B,D,D,B,A,A,C,A,D
8574,3037493,,,,D,,A,A,A,C,C,,,,B,D,C,,C,,,,,A,C,D
8575,19714287,B,C,D,,C,D,,,D,C,,,C,,,B,A,B,D,,D,D,,,D
8576,5944837,B,A,A,B,B,C,B,B,C,C,C,B,C,C,A,B,A,C,C,B,B,D,C,C,D
8577,2773690,C,A,B,A,C,D,D,C,D,D,D,C,C,C,C,C,B,A,D,B,D,D,A,A,C
8578,19714901,A,A,D,C,A,B,B,C,D,C,D,C,D,B,B,C,B,B,C,C,B,B,B,B,B
8579,20136943,A,C,A,A,A,C,C,B,C,B,C,C,D,B,A,C,A,C,B,C,B,C,B,C,C
8580,5944845,B,C,A,A,B,D,D,B,D,C,B,B,A,C,D,B,D,B,D,B,D,D,C,A,D
8581,19706984,B,A,B,D,B,D,D,B,D,C,B,C,C,C,D,B,A,C,D,B,D,D,A,A,D
8582,6867119,C,C,D,C,D,A,C,B,B,C,D,C,C,C,C,D,D,A,C,D,C,D,C,C,A
8583,19938966,,,B,,,,A,B,,,A,B,C,C,,,,,C,B,,,A,,A
8584,19952551,B,B,B,B,A,C,D,A,D,C,A,A,C,C,A,B,A,B,A,B,D,D,D,C,D
8585,5944818,B,D,D,A,D,C,C,B,D,C,C,C,C,C,D,C,A,B,D,C,D,D,D,A,D
8586,19771973,B,B,C,C,C,B,B,B,C,C,A,C,C,C,A,B,A,B,A,C,A,C,C,D,C
8587,5136443,A,D,B,B,C,A,D,B,D,C,A,B,C,D,D,B,D,D,D,B,D,D,A,A,D
8588,19939034,B,A,B,A,B,C,D,B,D,C,A,D,C,C,D,B,A,B,D,A,D,D,A,C,D
8589,6439551,B,D,B,A,B,C,D,B,D,C,A,B,C,C,D,B,B,B,D,B,D,D,C,A,C
8591,19707004,B,A,,A,B,C,D,B,D,C,A,C,C,,D,B,,B,C,B,D,D,D,C,C
8592,5944844,D,A,B,A,C,C,D,B,D,C,A,B,C,C,D,B,C,B,D,B,D,D,C,A,D
8593,19922012,B,C,B,A,A,C,B,C,B,C,A,B,A,C,D,B,B,D,C,B,D,D,C,A,B
8594,19939079,B,C,B,A,A,C,D,B,C,C,A,B,C,C,D,A,B,C,D,B,C,D,D,A,D
8595,6439549,B,D,D,D,D,C,D,D,D,C,D,B,D,B,C,C,D,B,D,B,D,D,D,D,C
8596,6410769,B,A,B,B,B,C,D,B,D,C,A,D,C,C,D,B,A,B,C,B,D,D,D,C,C
8597,5580998,B,C,A,C,B,C,D,B,C,A,D,D,D,A,B,B,C,D,C,D,C,B,C,A,C
8598,4438753,D,D,B,A,A,B,D,B,B,A,D,B,C,A,A,B,B,C,B,C,D,B,C,B,B
8599,6867125,B,A,C,B,C,B,A,B,B,C,B,C,B,C,D,A,B,B,B,B,C,B,A,B,A
8600,4438766,B,B,B,A,A,C,B,B,D,C,A,B,C,C,D,B,B,A,D,B,D,D,C,B,C
8601,19939139,B,C,A,A,B,C,D,B,D,C,D,B,C,C,D,B,B,B,D,B,D,D,B,C,A
8602,6867126,B,A,B,A,B,C,D,B,D,C,D,B,C,C,D,B,A,B,A,B,D,D,C,A,C
8603,20027652,B,B,D,A,B,B,A,B,D,D,B,B,C,C,D,D,A,B,D,B,D,D,C,C,D
8604,5944819,B,B,B,B,B,B,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
8605,19939045,C,D,B,A,A,B,A,A,D,A,B,D,D,C,C,B,B,A,C,B,B,D,A,C,B
8606,6866219,B,A,B,A,B,C,D,B,D,D,A,B,C,C,D,B,A,B,C,B,D,D,D,C,C
8607,19939058,A,C,B,B,B,C,D,D,A,C,A,B,C,B,B,A,D,D,D,A,D,A,D,C,C
8608,6867194,B,C,A,C,A,A,D,B,D,C,D,A,C,C,B,C,A,B,D,C,C,B,C,C,A
8609,19796549,D,C,A,A,B,C,C,B,D,C,D,B,C,A,D,B,A,B,D,B,D,D,D,A,D
8610,6867164,B,A,B,D,D,C,D,B,C,A,B,B,C,D,A,C,B,B,A,C,D,A,A,A,B
8611,19772527,B,C,B,A,D,C,C,B,D,B,B,D,C,C,D,B,D,B,D,B,D,D,D,C,D
8612,20004459,B,A,B,A,A,C,B,A,D,C,B,C,C,D,D,B,A,B,D,A,D,D,B,C,B
8613,20004462,B,A,B,A,A,D,C,B,D,C,C,B,C,C,D,D,A,C,D,A,B,D,C,D,B
8614,3195275,B,A,B,A,A,D,C,B,D,C,B,B,C,C,D,D,A,C,D,A,B,D,C,D,C
8615,19972151,B,A,B,A,A,D,C,B,D,C,B,B,C,C,D,D,A,C,D,A,B,D,C,D,C
8616,2936401,B,A,B,A,A,D,C,B,D,C,B,B,C,C,D,D,A,C,D,A,B,D,C,D,C
8617,5060880,B,A,B,A,A,D,C,B,A,B,A,B,A,D,D,A,B,C,B,A,A,B,C,A,C
8618,5060876,B,A,B,A,A,D,C,B,D,C,B,B,C,C,D,D,A,C,D,A,B,D,C,D,C
8619,20028860,B,A,B,A,A,B,C,B,A,C,C,A,B,C,D,D,A,C,D,B,B,D,C,D,C
8620,20004475,B,A,B,A,A,D,C,B,D,C,A,B,C,C,D,D,A,B,D,B,D,D,C,A,C
8621,5060871,B,A,B,A,A,D,C,B,D,D,B,B,C,C,D,D,A,C,D,A,B,D,C,D,C
8622,5060867,A,C,A,D,B,C,D,B,C,C,C,B,D,A,B,C,A,A,D,A,D,B,A,A,A
8623,3195249,B,A,B,A,B,C,B,B,D,B,C,B,C,C,D,B,B,B,D,B,D,D,C,A,D
8624,3195424,C,D,C,D,A,D,B,B,A,D,A,C,C,C,C,B,D,B,D,C,A,B,C,B,C
8625,20004481,B,A,B,A,A,D,C,B,D,C,B,B,C,C,D,D,A,C,D,A,B,D,C,D,C
8626,5060877,D,A,A,A,A,D,C,B,D,C,D,B,C,C,D,B,C,C,D,A,D,D,A,B,D
8627,20004486,B,A,B,A,A,D,C,B,D,C,B,B,C,C,D,D,A,C,D,A,B,D,C,D,C
8628,20004487,B,A,B,A,A,D,C,B,D,C,B,B,C,C,D,D,A,C,C,A,B,D,C,D,C
8629,20004488,B,A,B,A,A,D,C,B,D,C,B,B,C,C,D,D,A,C,D,A,B,D,C,D,C
8630,5060875,B,A,B,A,A,D,C,B,D,C,B,B,C,C,D,D,A,C,D,A,B,D,C,C,C
8631,3245033,D,D,D,A,B,C,D,B,D,C,A,B,C,C,D,D,A,B,D,B,D,D,D,A,D
8632,6105973,B,A,B,B,A,A,C,A,B,B,B,C,C,C,A,B,A,B,C,C,A,D,B,C,B
8633,20004496,B,A,B,A,A,D,C,B,D,C,B,B,C,C,D,D,A,C,D,A,B,D,C,D,C
8634,5060878,B,A,A,A,D,C,D,B,D,C,D,B,C,C,D,D,A,C,B,A,D,A,D,A,C
8635,5060874,B,A,B,A,A,D,C,B,D,C,B,B,C,C,D,D,A,C,D,A,B,D,C,D,C
8636,6535637,B,A,B,A,A,D,D,B,D,C,B,B,C,C,D,D,A,C,D,A,B,D,C,D,C
8637,19812940,D,A,B,A,A,D,C,B,D,C,A,B,C,C,D,B,B,B,D,A,D,D,C,D,D
8638,20028849,B,D,D,D,A,B,A,B,A,A,C,D,B,C,D,C,C,D,B,A,D,C,B,C,C
8639,19939059,B,B,B,A,B,B,B,B,B,D,C,A,B,C,A,C,D,B,B,D,D,B,B,C,C
8640,20028861,A,A,A,B,A,B,A,A,B,A,A,B,B,B,D,A,D,B,B,B,B,A,A,A,C
8641,19939063,B,C,B,D,B,A,B,B,B,C,D,A,D,C,B,D,B,B,C,D,B,C,B,B,B
8642,20204926,C,D,C,A,C,D,B,B,B,D,C,C,C,A,B,A,C,B,D,A,A,A,D,A,D
8643,4438756,B,D,B,A,A,C,D,B,D,C,A,B,C,C,D,B,A,B,D,B,D,D,D,B,D
8644,19939129,B,B,B,A,B,D,C,C,D,D,C,C,B,A,A,B,C,C,C,D,A,C,B,A,B
8645,20204955,B,A,B,A,A,C,B,D,D,A,B,B,A,C,A,C,B,A,C,B,D,C,B,A,B
8646,19939131,C,C,B,D,B,A,D,A,C,B,C,C,D,D,A,C,D,A,B,A,D,B,C,B,A
8647,19939133,C,D,B,D,C,D,A,C,C,A,D,C,B,D,D,C,B,D,B,D,B,C,A,B,B
8648,19939170,C,B,B,A,A,C,A,A,D,A,A,B,B,B,A,A,B,A,A,A,B,A,C,C,B
8649,5821174,D,D,B,A,B,B,C,D,A,C,D,B,D,B,C,A,D,B,C,D,D,D,C,A,C
8650,19752111,B,C,A,A,D,C,D,B,D,C,C,B,B,C,D,B,A,B,D,B,D,D,C,D,D
8651,6867230,B,C,D,A,A,C,D,B,D,C,B,C,C,D,D,D,D,C,D,C,D,D,B,A,C
8652,19927538,B,A,C,A,B,C,B,B,D,C,A,B,C,C,B,B,A,B,D,B,C,D,A,C,C
8654,3195272,A,C,B,D,B,D,C,A,D,A,B,C,C,C,C,B,A,B,B,B,C,C,C,A,B
8655,5944806,B,A,B,A,A,C,D,B,D,C,B,B,C,C,D,B,B,B,D,B,D,D,B,B,C
8656,19921847,B,C,B,C,D,D,A,C,C,A,B,D,B,A,C,C,C,D,C,D,A,C,C,A,D
8657,3195266,D,A,B,A,B,B,C,B,D,C,B,B,C,C,D,B,A,B,D,B,D,D,D,B,D
8658,7093007,A,B,A,A,B,D,A,C,D,A,A,B,C,C,D,B,C,D,C,D,D,D,D,A,C
8659,19979653,A,A,B,A,A,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,B,B,A,A,B
8660,19751904,A,C,C,A,D,C,B,B,B,C,C,B,C,A,A,A,C,B,B,D,D,D,C,A,D
8661,3195407,B,C,B,A,B,C,D,B,D,C,A,C,C,C,D,B,A,B,D,B,D,D,B,C,D
8662,5136415,B,C,B,A,B,C,D,B,D,C,C,B,C,C,D,B,A,B,D,B,D,D,C,A,D
8663,3035584,D,A,A,A,B,C,D,B,D,C,A,B,C,A,D,B,B,B,D,B,D,B,D,D,C
8664,19798032,B,A,B,A,B,C,D,B,D,C,A,B,C,C,D,B,A,B,C,B,D,D,D,C,C
8665,5453859,B,C,A,A,A,C,B,B,D,C,A,B,C,A,A,B,A,D,D,B,A,B,C,A,C
8666,5136417,B,D,B,A,D,C,B,B,C,C,D,D,D,D,D,D,B,B,B,C,B,D,B,C,B
8667,19939459,B,D,B,A,B,D,A,B,D,C,B,C,C,C,D,C,C,B,D,B,D,B,B,C,C
8668,5136422,B,A,B,A,B,C,D,B,D,C,A,A,C,C,D,B,A,A,D,B,D,D,C,C,B
8669,5136413,B,A,B,A,B,C,D,B,D,C,B,B,C,C,D,B,A,B,D,B,D,D,D,B,D
8670,19776128,,,,D,,,,,,,,,,,,,,,,,,,,,
8671,19798036,C,C,B,D,B,C,D,C,D,C,A,C,C,A,B,C,B,B,C,C,C,B,C,A,C
8672,19858881,B,A,A,A,C,D,D,C,B,C,C,B,C,C,D,B,A,B,D,B,C,D,C,B,D
8673,5104138,A,A,B,B,A,C,D,B,B,C,C,B,B,C,B,A,D,A,D,B,B,C,C,A,B
8674,19933496,B,A,B,A,A,C,D,B,D,C,B,B,D,C,D,B,A,B,D,B,D,D,C,C,D
8675,6335077,C,B,D,C,B,C,C,B,A,D,D,D,C,A,B,B,B,B,B,C,A,B,C,B,D
